coefficients,shift,node,intercept,state,iteration,time
"{""volume[1]"":0.0}","[[0.0,1]]",1,0.0,"{""volume[1]"":0.0}",0,0.0
"{""volume[1]"":-0.5}","[[0.0,2]]",1,20.0,"{""volume[1]"":30.0}",1,0.0009708404541015625
"{""volume[1]"":-1.24875}","[[0.0,3]]",1,49.925,"{""volume[1]"":10.0}",1,0.001260995864868164
"{""volume[1]"":-0.621253125}","[[0.0,4]]",1,48.475281249999995,"{""volume[1]"":50.0}",1,0.001538991928100586
"{""volume[1]"":-1.3090734296875}","[[0.0,5]]",1,77.772671328125,"{""volume[1]"":20.0}",2,0.0024089813232421875
"{""volume[1]"":-1.6512640312695313}","[[0.0,6]]",1,97.84588703339844,"{""volume[1]"":0.0}",2,0.002688884735107422
"{""volume[1]"":-1.1305772852440916}","[[0.0,7]]",1,96.25842829393847,"{""volume[1]"":30.0}",2,0.0029478073120117188
"{""volume[1]"":-0.5624621994089356}","[[0.0,8]]",1,69.76243405850246,"{""volume[1]"":70.0}",2,0.0032079219818115234
"{""volume[1]"":-0.8422871436148811}","[[0.0,9]]",1,98.87274611848852,"{""volume[1]"":50.0}",2,0.0034799575805664062
"{""volume[1]"":-0.8380757078968067}","[[0.0,10]]",1,106.75913946686413,"{""volume[1]"":50.0}",3,0.004456996917724609
"{""volume[1]"":-0.9169426646786614}","[[0.0,11]]",1,117.88649047595658,"{""volume[1]"":30.0}",3,0.0047359466552734375
"{""volume[1]"":-1.456178975677634}","[[0.0,12]]",1,143.17347851002413,"{""volume[1]"":10.0}",3,0.005021810531616211
"{""volume[1]"":-1.1806280160772569}","[[0.0,13]]",1,147.4872262689614,"{""volume[1]"":50.0}",3,0.0052947998046875
"{""volume[1]"":-1.1747248759968705}","[[0.0,14]]",1,156.7497901376166,"{""volume[1]"":30.0}",3,0.005555868148803711
"{""volume[1]"":-1.584425625808443}","[[0.0,15]]",1,178.43327241267525,"{""volume[1]"":10.0}",3,0.005819797515869141
"{""volume[1]"":-1.3726773746481435}","[[0.0,16]]",1,182.8683573097079,"{""volume[1]"":50.0}",3,0.006070852279663086
"{""volume[1]"":-1.365813987774903}","[[0.0,17]]",1,191.95401552315937,"{""volume[1]"":90.0}",4,0.007237911224365234
"{""volume[1]"":-1.3589849178360285}","[[0.0,18]]",1,200.99424544554358,"{""volume[1]"":60.0}",4,0.007477998733520508
"{""volume[1]"":-1.3521899932468484}","[[0.0,19]]",1,209.98927421831587,"{""volume[1]"":30.0}",4,0.007732868194580078
"{""volume[1]"":-1.672714521640307}","[[0.0,20]]",1,228.75789219801507,"{""volume[1]"":0.0}",4,0.007993936538696289
"{""volume[1]"":-1.8321754745160526}","[[0.0,21]]",1,242.64883850154342,"{""volume[1]"":0.0}",4,0.008263826370239258
"{""volume[1]"":-1.8230145971434724}","[[0.0,22]]",1,251.43559430903568,"{""volume[1]"":30.0}",4,0.008503913879394531
"{""volume[1]"":-1.9069497620788773}","[[0.0,23]]",1,262.9699234751242,"{""volume[1]"":0.0}",4,0.00879979133605957
"{""volume[1]"":-1.9487075066342414}","[[0.0,24]]",1,273.1938486587213,"{""volume[1]"":20.0}",4,0.009097814559936523
"{""volume[1]"":-1.9389639691010703}","[[0.0,25]]",1,281.82787941542773,"{""volume[1]"":50.0}",4,0.009361982345581055
"{""volume[1]"":-1.929269149255565}","[[0.0,26]]",1,290.4187400183506,"{""volume[1]"":50.0}",5,0.01080179214477539
"{""volume[1]"":-1.919622803509287}","[[0.0,27]]",1,298.9666463182589,"{""volume[1]"":80.0}",5,0.011077880859375
"{""volume[1]"":-1.9100246894917405}","[[0.0,28]]",1,307.47181308666757,"{""volume[1]"":110.0}",5,0.011342763900756836
"{""volume[1]"":-1.9004745660442819}","[[0.0,29]]",1,315.9344540212343,"{""volume[1]"":80.0}",5,0.011616945266723633
"{""volume[1]"":-1.8909721932140604}","[[0.0,30]]",1,324.35478175112814,"{""volume[1]"":50.0}",5,0.011882781982421875
"{""volume[1]"":-1.8815173322479901}","[[0.0,31]]",1,332.7330078423725,"{""volume[1]"":80.0}",5,0.012153863906860352
"{""volume[1]"":-1.8721097455867501}","[[0.0,32]]",1,341.0693428031606,"{""volume[1]"":50.0}",5,0.012431859970092773
"{""volume[1]"":-1.8627491968588163}","[[0.0,33]]",1,349.36399608914485,"{""volume[1]"":80.0}",5,0.012717962265014648
"{""volume[1]"":-1.8534354508745223}","[[0.0,34]]",1,357.61717610869914,"{""volume[1]"":110.0}",5,0.01300191879272461
"{""volume[1]"":-1.8441682736201497}","[[0.0,35]]",1,365.8290902281557,"{""volume[1]"":80.0}",5,0.013276815414428711
"{""volume[1]"":-1.834947432252049}","[[0.0,36]]",1,373.9999447770149,"{""volume[1]"":50.0}",5,0.013555765151977539
"{""volume[1]"":-1.9128863475453943}","[[0.0,37]]",1,384.743354626768,"{""volume[1]"":0.0}",6,0.01511693000793457
"{""volume[1]"":-1.9033219158076673}","[[0.0,38]]",1,392.8196378536341,"{""volume[1]"":30.0}",6,0.015379905700683594
"{""volume[1]"":-1.8938053062286289}","[[0.0,39]]",1,400.8555396643659,"{""volume[1]"":60.0}",6,0.015660762786865234
"{""volume[1]"":-1.8843362796974856}","[[0.0,40]]",1,408.85126196604404,"{""volume[1]"":90.0}",6,0.015927791595458984
"{""volume[1]"":-1.874914598298998}","[[0.0,41]]",1,416.8070056562138,"{""volume[1]"":120.0}",6,0.016182899475097656
"{""volume[1]"":-1.8655400253075032}","[[0.0,42]]",1,424.7229706279327,"{""volume[1]"":90.0}",6,0.016443967819213867
"{""volume[1]"":-1.8562123251809657}","[[0.0,43]]",1,432.599355774793,"{""volume[1]"":120.0}",6,0.016704797744750977
"{""volume[1]"":-1.8469312635550608}","[[0.0,44]]",1,440.436358995919,"{""volume[1]"":90.0}",6,0.016954898834228516
"{""volume[1]"":-1.8376966072372856}","[[0.0,45]]",1,448.23417720093937,"{""volume[1]"":60.0}",6,0.0172119140625
"{""volume[1]"":-1.8285081242010992}","[[0.0,46]]",1,455.99300631493475,"{""volume[1]"":30.0}",6,0.01748490333557129
"{""volume[1]"":-1.909682791790047}","[[0.0,47]]",1,466.42255752965866,"{""volume[1]"":0.0}",6,0.017792940139770508
"{""volume[1]"":-1.9500671889155483}","[[0.0,48]]",1,475.58842907454397,"{""volume[1]"":20.0}",6,0.018086910247802734
"{""volume[1]"":-1.9403168529709705}","[[0.0,49]]",1,483.2104869291712,"{""volume[1]"":50.0}",6,0.018342971801757812
"{""volume[1]"":-1.9306152687061156}","[[0.0,50]]",1,490.7944344945254,"{""volume[1]"":110.0}",7,0.020277976989746094
"{""volume[1]"":-1.920962192362585}","[[0.0,51]]",1,498.34046232205276,"{""volume[1]"":140.0}",7,0.02060389518737793
"{""volume[1]"":-1.911357381400772}","[[0.0,52]]",1,505.8487600104425,"{""volume[1]"":170.0}",7,0.020906925201416016
"{""volume[1]"":24.049099702753114}","[[0.0,53]]",1,-4153.3335343215795,"{""volume[1]"":200.0}",7,0.02123880386352539
"{""volume[1]"":11.013526804872791}","[[0.0,54]]",1,-1541.8081242599908,"{""volume[1]"":170.0}",7,0.021586894989013672
"{""volume[1]"":4.528329288177329}","[[0.0,55]]",1,-372.27818308825954,"{""volume[1]"":140.0}",7,0.021921873092651367
"{""volume[1]"":-1.450900297246884}","[[0.0,56]]",1,465.3609715628679,"{""volume[1]"":110.0}",7,0.022252798080444336
"{""volume[1]"":-1.672723195127209}","[[0.0,57]]",1,500.04916343871867,"{""volume[1]"":80.0}",7,0.022584915161132812
"{""volume[1]"":-1.664359579151573}","[[0.0,58]]",1,507.54891762152505,"{""volume[1]"":110.0}",7,0.022871971130371094
"{""volume[1]"":1.4248249302403138}","[[0.0,59]]",1,142.19463356650118,"{""volume[1]"":140.0}",7,0.023186922073364258
"{""volume[1]"":-0.11916848783335143}","[[0.0,60]]",1,367.2649914907714,"{""volume[1]"":110.0}",7,0.023515939712524414
"{""volume[1]"":-0.8873052133249999}","[[0.0,61]]",1,463.8747600482629,"{""volume[1]"":80.0}",7,0.02385997772216797
"{""volume[1]"":-0.5007206663262798}","[[0.0,62]]",1,429.9636736818952,"{""volume[1]"":110.0}",7,0.0241849422454834
"{""volume[1]"":-1.0771274221252318}","[[0.0,63]]",1,491.2709102623424,"{""volume[1]"":80.0}",7,0.024547815322875977
"{""volume[1]"":-1.3638897831352104}","[[0.0,64]]",1,515.6773043158422,"{""volume[1]"":50.0}",7,0.024899959564208984
"{""volume[1]"":25.708850402794557}","[[0.0,65]]",1,-4128.815810646951,"{""volume[1]"":200.0}",8,0.027328968048095703
"{""volume[1]"":25.708850402794557}","[[0.0,66]]",1,-3953.6674366312477,"{""volume[1]"":200.0}",8,0.027655839920043945
"{""volume[1]"":12.541044543892967}","[[0.0,67]]",1,-1487.2752192996043,"{""volume[1]"":180.0}",8,0.0278778076171875
"{""volume[1]"":5.990061129089427}","[[0.0,68]]",1,-391.26475947318215,"{""volume[1]"":160.0}",8,0.028065919876098633
"{""volume[1]"":27.98005541172199}","[[0.0,69]]",1,-4222.775368952775,"{""volume[1]"":200.0}",8,0.02825784683227539
