approx_value,iteration
17.412625,1
56.75838893774446,2
114.23448857730072,3
184.87968096037423,4
282.2525731644124,5
386.1946442806227,6
447.4828151590817,7
484.29830978481453,8
597.5264521471468,9
720.1660507977062,10
808.4646179266117,11
927.1057803550349,12
1057.8018625817217,13
1164.3586133805593,14
1256.7841377699242,15
1342.3210370986603,16
1391.7198384204269,17
1458.2182757422158,18
1537.4467130034764,19
1592.6569960834904,20
1686.4325745691126,21
1721.4359399646157,22
1828.7864174505426,23
1912.1416435023616,24
1983.1386121695746,25
2049.569355909303,26
2129.918352393747,27
2193.0776818351346,28
2239.280960727129,29
2288.9623039725884,30
2358.9088816206868,31
2399.8572986567565,32
2465.9743735240677,33
2522.8127506515716,34
2578.456792859585,35
2617.258771377632,36
2652.665162354314,37
2667.7395478191092,38
2695.9646225988645,39
2744.7739137854637,40
2787.5759009625203,41
2823.297949411423,42
2845.3867342823496,43
2882.165652271129,44
2936.894263184786,45
2981.0722553612777,46
3016.421247351983,47
3052.091361302215,48
3082.6173753078565,49
3106.2055497756446,50
3132.879606652841,51
3160.32062784594,52
3188.5732803917917,53
3210.439818827896,54
3234.314495900753,55
3250.7874863455863,56
3257.02687661626,57
3275.6548452550646,58
3293.079325288646,59
3308.1005636307164,60
3314.679482637225,61
3326.1625390840027,62
3333.6941888114125,63
3340.9861873912378,64
3347.2956751987285,65
3351.886551000449,66
3355.5425918653723,67
3369.256512327187,68
3374.2248641586357,69
3387.524054158537,70
3401.1234184947602,71
3415.7880067443075,72
3426.749780905138,73
3434.6264150165716,74
3439.9204084682447,75
3445.274539176987,76
3451.359873496122,77
3454.8729453345713,78
3458.216455644137,79
3462.013319364587,80
3467.2736791918887,81
3471.722206570641,82
3474.489037491343,83
3476.5573149823695,84
3477.7675892797934,85
3479.986188594962,86
3481.9690554177005,87
3483.5385101068296,88
3484.9080359830714,89
3485.688948712861,90
3487.576653895854,91
3490.285719744603,92
3491.7371112938526,93
3492.9172421250314,94
3493.8562409756623,95
3494.4898577034473,96
3495.46966335405,97
3496.4912782154815,98
3497.8046029891,99
3499.1460599542042,100
