approx_value,iteration
0.0,1
24.797203818749995,2
60.60413310988102,3
113.9996803980931,4
191.0108343661535,5
285.2203680589392,6
344.341442183265,7
433.1446001635357,8
526.6151051466073,9
582.0739469574546,10
612.4750760585231,11
684.2813212407575,12
755.3472471999196,13
808.7403238866934,14
851.0857128044245,15
918.1968719123904,16
964.7213197850054,17
1025.871520962962,18
1055.2053468127497,19
1112.4189826801012,20
1155.8831053450972,21
1201.396464606487,22
1247.381930875675,23
1287.5424610808511,24
1320.3827744458017,25
1353.8655949404044,26
1383.4824903443505,27
1407.9392572072443,28
1434.7618752417682,29
1464.1232898007981,30
1483.8022338774613,31
1503.3758087845094,32
1521.59739618384,33
1535.8046636408417,34
1554.5611707877915,35
1560.7908553788031,36
1569.8667953936144,37
1578.7334438292905,38
1593.8167128758923,39
1610.804900951449,40
1620.4082759692346,41
1628.226200594078,42
1634.8811176172908,43
1640.0236568339917,44
1648.235315135069,45
1657.9524918816155,46
1667.104954223434,47
1674.6980708499377,48
1679.3192836406251,49
1685.5790853628987,50
1689.692592803719,51
1693.0777115352466,52
1695.8614518221357,53
1698.4861832707013,54
1700.0212823777947,55
1701.3525467356276,56
1702.7585255955682,57
1705.8071932712214,58
1707.175152021043,59
1708.3262039894926,60
1709.7448090713156,61
1711.4175121976514,62
1713.679600301514,63
1716.1185058496153,64
1718.2713255787248,65
1719.6852292539206,66
1721.1812605462856,67
1722.1896171894227,68
1722.6609828113446,69
1723.3039120245353,70
1724.0931502592962,71
1724.6287513853854,72
1725.3790043281558,73
1726.0246556598995,74
1726.792890728581,75
1727.8049898228319,76
1728.3727497104585,77
1729.3550877283124,78
1730.5650523175543,79
1731.2632825056623,80
1731.8706912724533,81
1732.3108642448822,82
1732.6303069213427,83
1732.972789837733,84
1733.2991028330434,85
1733.6141703534772,86
1734.055756430328,87
1734.4451457960345,88
1734.6603749452524,89
1734.8564250609752,90
1735.048046433308,91
1735.2403967841415,92
1735.300024245239,93
1735.4182412076334,94
1735.4929220467097,95
1735.5957888453963,96
1735.6732599010902,97
1735.7212051198971,98
1735.7454729999106,99
1735.7925856958568,100
