node,iteration,delta
1,1,0.0
1,2,3.032184374999998
1,3,13.454687883187276
1,4,13.389610035876217
1,5,8.075991099841076
1,6,7.049503462880807
1,7,7.124450482146699
1,8,5.462438859501049
1,9,5.371864779354269
1,10,8.423338902230284
1,11,4.951417148117912
1,12,4.149304890102485
1,13,2.206515902441538
1,14,1.9232145792628899
1,15,2.9184739848232084
1,16,2.828136767194792
1,17,4.371597103376189
1,18,3.9124356181798703
1,19,6.39582587565701
1,20,2.998115600611982
1,21,2.2774191982452976
1,22,9.705290841459373
1,23,1.608071877914199
1,24,1.5913468522928724
1,25,4.080700877769232
1,26,5.714702478844629
1,27,8.358249330482067
1,28,0.6825993235288479
1,29,2.04210346630407
1,30,7.033684347406279
1,31,11.121785584312647
1,32,0.28682295811108816
1,33,0.33623020175764395
1,34,0.5780341047425281
1,35,0.6421753879553762
1,36,0.4447674596717661
1,37,0.6577440751211725
1,38,0.7059194720925461
1,39,0.38042417822498464
1,40,2.9487931845967523
1,41,0.603086224599565
1,42,0.8309093899638356
1,43,0.13632354311243944
1,44,0.9875477508194308
1,45,0.8247620499241748
1,46,0.31390710922573817
1,47,1.3606375505096366
1,48,0.6005640629009577
1,49,0.2897154170802878
1,50,0.7380250257508578
1,51,0.23619164288697903
1,52,0.2827077303418264
1,53,0.46242712611660863
1,54,0.39565649897849653
1,55,3.262163681938546e-5
1,56,0.09987953035647479
1,57,0.287164369214679
1,58,0.46216805543895134
1,59,0.07689168348292696
1,60,0.7225935176970779
1,61,0.26169955863679206
1,62,0.14285382343587116
1,63,0.11640164586651736
1,64,0.08289959907574485
1,65,0.15756119135767221
1,66,0.14545307414368835
1,67,0.06202469462868976
1,68,0.060286975068720494
1,69,0.055145472325421
1,70,0.20091374130038275
1,71,0.10233543701042436
1,72,0.07780104437733826
1,73,0.05411318038159152
1,74,0.21321561211334483
1,75,0.09273482805519961
1,76,0.05129938658592437
1,77,0.18920551927453744
1,78,0.3855302685628885
1,79,0.10473698604255333
1,80,0.009298548003471296
1,81,0.03185693114824062
1,82,0.009714396910112555
1,83,0.029629815748421606
1,84,0.03751845819715527
1,85,0.05050614230208339
1,86,0.011240519079819933
1,87,0.012915459566784193
1,88,0.01100741297886998
1,89,0.03560410367003897
1,90,0.04637078730661415
1,91,0.03128941012778341
1,92,0.02254658241031393
1,93,0.0071239605467781075
1,94,0.012972197316685197
1,95,0.013905541954045475
1,96,0.010806321994323298
1,97,0.01046611989977464
1,98,0.00025397003423677234
1,99,0.00010197449091720046
1,100,0.005197342441533692
