approx_value,iteration
9.980009999999998,1
39.99108170476411,2
83.36070051649777,3
151.25378023789256,4
200.06447895520736,5
312.4421085163234,6
449.11166991410107,7
609.4649861565576,8
666.4721027543784,9
783.409528978136,10
958.7784216460655,11
1101.2278330546658,12
1187.1920204230983,13
1423.9610795730034,14
1472.792531476673,15
1716.345933081696,16
1850.990689319211,17
2124.46349588296,18
2424.9903276430705,19
2598.7156591152034,20
2882.6775884652766,21
3138.898034210685,22
3366.0593591073066,23
3652.0321165656956,24
3813.359859572646,25
4039.092720478831,26
4342.886038651044,27
4471.4929619591,28
4739.008053475522,29
4962.535305674179,30
5037.473187185121,31
5335.468376032465,32
5540.053920494567,33
5789.311893736374,34
6030.55149132499,35
6161.92451387726,36
6422.085312981357,37
6645.400434960351,38
6877.053175543109,39
7059.09975089501,40
7225.718568725887,41
7360.007537358772,42
7548.414859267356,43
7728.396784144724,44
7874.055098399245,45
8035.629191724058,46
8244.769983984152,47
8434.770431970188,48
8642.524381008274,49
8789.625209835713,50
8949.981602586256,51
9104.029482465063,52
9273.278464484165,53
9355.444744630557,54
9577.731237002816,55
9773.633657980561,56
9860.156840135274,57
9986.500902323285,58
10043.166693739926,59
10156.022460721179,60
10308.47895785686,61
10384.305094794247,62
10527.916197552431,63
10650.409551176766,64
10796.84957851723,65
10932.538318404,66
11105.517614518412,67
11263.573286393093,68
11418.890698518977,69
11562.540971954855,70
11686.460258929343,71
11795.693209303116,72
11984.44513598429,73
12151.250939188007,74
12336.582972243577,75
12479.705612424848,76
12573.236458564013,77
12720.930257834878,78
12839.797724413678,79
12938.570716909631,80
13081.32309317687,81
13202.179726866962,82
13297.693711900316,83
13387.693515732628,84
13511.64705323735,85
13645.629615267326,86
13734.49668478932,87
13829.410752455933,88
13909.2944543376,89
13999.177081291378,90
14092.113841417318,91
14171.838711076001,92
14241.968291286794,93
14306.826555807103,94
14375.980364246512,95
14446.272083610886,96
14531.551513871309,97
14625.127428727648,98
14716.661713223242,99
14805.925305056255,100
