node,iteration,delta
1,1,2.4875
1,2,1.7674239573301378
1,3,19.554570074003166
1,4,9.644358049101598
1,5,9.203237006023357
1,6,11.506994569865924
1,7,8.033998646027158
1,8,7.101646524427338
1,9,6.8933836756784785
1,10,5.942036615751817
1,11,23.590175037553877
1,12,5.571231386643831
1,13,5.16366988163918
1,14,9.278518011954475
1,15,3.649805413994727
1,16,6.721355557991956
1,17,6.576437260272542
1,18,7.127355140825557
1,19,15.191591701401421
1,20,5.090017390697085
1,21,2.7633692604370026
1,22,6.431002217990681
1,23,2.630908713969802
1,24,4.120098275302098
1,25,6.923724608989005
1,26,1.1672313153394498
1,27,4.269727180187601
1,28,1.4130972343937174
1,29,6.000654959530948
1,30,4.261690691650074
1,31,3.0426289800066115
1,32,5.849168059908152
1,33,4.111516592533917
1,34,4.793454612479309
1,35,1.1739509558724421
1,36,3.2140958726267854
1,37,9.875609055240602
1,38,0.7354963385796509
1,39,5.515607673886279
1,40,1.4288319016695823
1,41,3.4602802090089426
1,42,0.4525310731969512
1,43,1.326185454482129
1,44,1.8181592962237119
1,45,0.2726702809636663
1,46,1.9972918428429693
1,47,0.2997945740007708
1,48,0.2174932833877392
1,49,0.8416350731981765
1,50,0.20787126673167222
1,51,1.4593494574196484
1,52,3.9963612552178347
1,53,0.6213375941256345
1,54,0.29909151331639805
1,55,0.25809153213322134
1,56,0.47823395771047217
1,57,1.3999671729175134
1,58,1.0422148717452728
1,59,2.1612518852307403
1,60,0.5572544675210338
1,61,0.12533542342043802
1,62,0.9131108184596997
1,63,0.13307924861283027
1,64,1.2692653067169886
1,65,0.3381690512537716
1,66,0.5887982442718567
1,67,0.3669238430838959
1,68,0.7739841005854942
1,69,0.3520503955969616
1,70,0.3712640381136225
1,71,0.20908771369659007
1,72,0.4849890342125036
1,73,0.13593118154722106
1,74,0.16611221452239988
1,75,0.5776123209575417
1,76,0.05391210277957725
1,77,0.2890932550649268
1,78,0.3194145537363511
1,79,0.14166857909549435
1,80,0.38625418998708483
1,81,0.5518180878893872
1,82,0.44730829608806744
1,83,0.7269446571699518
1,84,0.22798409893493954
1,85,0.04342726055301682
1,86,0.13211612827808494
1,87,0.12758052708841205
1,88,0.0032346873258575215
1,89,0.10835310854599811
1,90,0.05004562128033285
1,91,0.03956230754602075
1,92,0.07866315509500055
1,93,0.14897691084524922
1,94,0.06727901695194305
1,95,0.016492910905071767
1,96,0.009021020503496402
1,97,0.05598412796780394
1,98,0.05450509415823035
1,99,0.012353501600046002
1,100,0.05717390723202698
