approx_value,iteration
0.0,1
0.0,2
17.809893898002414,3
43.25076462357793,4
76.18534276974883,5
108.0627729350896,6
117.14863767096789,7
117.9902594651329,8
118.00371391121752,9
121.95456830664543,10
127.96008188516198,11
129.99147181649982,12
131.392398044191,13
132.18568634116073,14
132.3323776462354,15
132.68510446989873,16
132.68510446989873,17
132.6902177686957,18
134.52360625822385,19
135.7366288735219,20
136.34624427417123,21
136.91491528942598,22
137.2248540485487,23
137.59362928604293,24
137.62859019792646,25
140.21174620737693,26
140.929833759214,27
143.05306476855822,28
143.65041169820756,29
143.81607601526602,30
144.08029147305461,31
144.233828431834,32
144.32048838637462,33
144.9888405866486,34
145.45509242935162,35
145.592561286323,36
145.81045815733947,37
145.83250305969932,38
145.86572350065336,39
145.88353703409973,40
145.9294035913803,41
146.03786179388388,42
146.17719297922378,43
146.2001804239457,44
146.59200781926145,45
146.6922194089533,46
146.93366516463482,47
147.25139419351927,48
147.4253846453437,49
147.58134360532506,50
147.7150366510708,51
147.8681391173989,52
147.95719823096442,53
147.97469129036995,54
148.06806705762637,55
148.07729199933573,56
148.12778325182796,57
148.14346954988136,58
148.1647875939918,59
148.17519600009282,60
148.18859940190117,61
148.19488569173706,62
148.2018170906577,63
148.21390073189417,64
148.2197237419518,65
148.2239227981133,66
148.23234393259156,67
148.24409299900148,68
148.25263121970062,69
148.26049166716615,70
148.26570819682553,71
148.26930255388135,72
148.27594294885546,73
148.27967445279944,74
148.2855033918549,75
148.28960345879852,76
148.29279471746628,77
148.2963809555432,78
148.30019239416393,79
148.30395772031454,80
148.30661145562823,81
148.30889420382766,82
148.31122878012465,83
148.31358034202074,84
148.31857652051363,85
148.32332813811735,86
148.32613145865537,87
148.32905130237523,88
148.33057671799023,89
148.33267589509956,90
148.33429602350577,91
148.33709221798378,92
148.33898022626965,93
148.34114412583526,94
148.34256975281818,95
148.344011253105,96
148.34524698827894,97
148.3471351222846,98
148.34844281008702,99
148.3500914392717,100
