coefficients,shift,node,intercept,state,iteration,time
"{""volume[1]"":0.0}","[[0.0,1]]",1,0.0,"{""volume[1]"":0.0}",0,0.0
"{""volume[1]"":0.0}","[[0.0,2]]",1,0.0,"{""volume[1]"":90.0}",1,0.0011332035064697266
"{""volume[1]"":0.0}","[[0.0,3]]",1,0.0,"{""volume[1]"":70.0}",1,0.0014150142669677734
"{""volume[1]"":0.0}","[[0.0,4]]",1,0.0,"{""volume[1]"":50.0}",1,0.0016481876373291016
"{""volume[1]"":0.0}","[[0.0,5]]",1,0.0,"{""volume[1]"":70.0}",2,0.0023992061614990234
"{""volume[1]"":0.0}","[[0.0,6]]",1,0.0,"{""volume[1]"":50.0}",2,0.002621173858642578
"{""volume[1]"":-0.5}","[[0.0,7]]",1,20.0,"{""volume[1]"":30.0}",2,0.0028619766235351562
"{""volume[1]"":-0.24875}","[[0.0,8]]",1,19.900000000000002,"{""volume[1]"":70.0}",2,0.0031070709228515625
"{""volume[1]"":-0.24750625}","[[0.0,9]]",1,22.2755625,"{""volume[1]"":50.0}",2,0.0033321380615234375
"{""volume[1]"":-1.123134359375}","[[0.0,10]]",1,54.7014975,"{""volume[1]"":20.0}",3,0.004294157028198242
"{""volume[1]"":-1.5587593437890626}","[[0.0,11]]",1,77.66520969882814,"{""volume[1]"":0.0}",3,0.004565000534057617
"{""volume[1]"":-1.7754827735350585}","[[0.0,12]]",1,94.01240044428225,"{""volume[1]"":10.0}",3,0.004820108413696289
"{""volume[1]"":-1.0064370392086917}","[[0.0,13]]",1,86.88965477229118,"{""volume[1]"":50.0}",3,0.005062103271484375
"{""volume[1]"":-1.3840051068400157}","[[0.0,14]]",1,111.47678005506631,"{""volume[1]"":30.0}",3,0.005305051803588867
"{""volume[1]"":-0.6885425406529078}","[[0.0,15]]",1,81.11597429698273,"{""volume[1]"":70.0}",3,0.00555419921875
"{""volume[1]"":-1.0310924546277294}","[[0.0,16]]",1,114.6201732302352,"{""volume[1]"":50.0}",3,0.005807161331176758
"{""volume[1]"":-0.8555184101521169}","[[0.0,17]]",1,110.91679000061335,"{""volume[1]"":90.0}",4,0.00687408447265625
"{""volume[1]"":-0.9256204090506781}","[[0.0,18]]",1,123.4186865431507,"{""volume[1]"":60.0}",4,0.007131099700927734
"{""volume[1]"":-0.9604961535027123}","[[0.0,19]]",1,133.5916700403807,"{""volume[1]"":30.0}",4,0.007388114929199219
"{""volume[1]"":-1.4778468363675994}","[[0.0,20]]",1,158.3667749628268,"{""volume[1]"":0.0}",4,0.007686138153076172
"{""volume[1]"":-1.21307563746048}","[[0.0,21]]",1,162.74925369453018,"{""volume[1]"":30.0}",4,0.007970094680786133
"{""volume[1]"":-1.6035051296365888}","[[0.0,22]]",1,183.83035353695988,"{""volume[1]"":0.0}",4,0.008257150650024414
"{""volume[1]"":-1.797743801994203}","[[0.0,23]]",1,198.978887709449,"{""volume[1]"":0.0}",4,0.008533000946044922
"{""volume[1]"":-1.894377541492116}","[[0.0,24]]",1,211.1526670261383,"{""volume[1]"":20.0}",4,0.00881505012512207
"{""volume[1]"":-1.5459579565289165}","[[0.0,25]]",1,206.18463647620473,"{""volume[1]"":50.0}",4,0.00908207893371582
"{""volume[1]"":-1.769114083373136}","[[0.0,26]]",1,224.55188599122158,"{""volume[1]"":0.0}",5,0.010486125946044922
"{""volume[1]"":-1.7602685129562703}","[[0.0,27]]",1,233.42912656126546,"{""volume[1]"":30.0}",5,0.010764122009277344
"{""volume[1]"":-1.751467170391489}","[[0.0,28]]",1,242.26198092845914,"{""volume[1]"":60.0}",5,0.011026144027709961
"{""volume[1]"":-1.7427098345395315}","[[0.0,29]]",1,251.05067102381685,"{""volume[1]"":30.0}",5,0.011278152465820312
"{""volume[1]"":-1.7339962853668338}","[[0.0,30]]",1,259.7954176686978,"{""volume[1]"":60.0}",5,0.011542081832885742
"{""volume[1]"":-1.7253263039399995}","[[0.0,31]]",1,268.4964405803543,"{""volume[1]"":30.0}",5,0.011789083480834961
"{""volume[1]"":-1.8583498362101496}","[[0.0,32]]",1,281.40346329114806,"{""volume[1]"":0.0}",5,0.012054204940795898
"{""volume[1]"":-1.9245290435145495}","[[0.0,33]]",1,292.26057466925585,"{""volume[1]"":0.0}",5,0.012324094772338867
"{""volume[1]"":-1.9574531991484885}","[[0.0,34]]",1,302.0756758214549,"{""volume[1]"":0.0}",5,0.012591123580932617
"{""volume[1]"":-1.973832966576373}","[[0.0,35]]",1,311.35030844505644,"{""volume[1]"":20.0}",5,0.012839078903198242
"{""volume[1]"":-1.963963801743491}","[[0.0,36]]",1,319.7935569028312,"{""volume[1]"":50.0}",5,0.013062000274658203
"{""volume[1]"":-1.9541439827347735}","[[0.0,37]]",1,328.194589118317,"{""volume[1]"":30.0}",6,0.014470100402832031
"{""volume[1]"":-1.9721866314105498}","[[0.0,38]]",1,337.3880172304089,"{""volume[1]"":0.0}",6,0.014750003814697266
"{""volume[1]"":-1.9811628491267486}","[[0.0,39]]",1,346.2661916704544,"{""volume[1]"":0.0}",6,0.01500701904296875
"{""volume[1]"":-1.9856285174405572}","[[0.0,40]]",1,354.96600518888545,"{""volume[1]"":20.0}",6,0.015256166458129883
"{""volume[1]"":-1.9757003748533544}","[[0.0,41]]",1,363.191175162941,"{""volume[1]"":50.0}",6,0.015513181686401367
"{""volume[1]"":-1.9829109364895436}","[[0.0,42]]",1,371.88789119243995,"{""volume[1]"":20.0}",6,0.015769004821777344
"{""volume[1]"":-1.972996381807096}","[[0.0,43]]",1,380.02845173647773,"{""volume[1]"":50.0}",6,0.01600813865661621
"{""volume[1]"":-1.98156569994903}","[[0.0,44]]",1,388.68133847932444,"{""volume[1]"":20.0}",6,0.016299009323120117
"{""volume[1]"":-1.971657871449285}","[[0.0,45]]",1,396.7379317869278,"{""volume[1]"":50.0}",6,0.016566038131713867
"{""volume[1]"":-1.9617995820920384}","[[0.0,46]]",1,404.75424212799317,"{""volume[1]"":80.0}",6,0.016801118850708008
"{""volume[1]"":-1.9519905841815781}","[[0.0,47]]",1,412.7304709173532,"{""volume[1]"":50.0}",6,0.01702713966369629
"{""volume[1]"":-1.9422306312606703}","[[0.0,48]]",1,420.6668185627665,"{""volume[1]"":80.0}",6,0.017261028289794922
"{""volume[1]"":-1.9325194781043669}","[[0.0,49]]",1,428.56348446995264,"{""volume[1]"":50.0}",6,0.017524003982543945
"{""volume[1]"":-1.9614284403569227}","[[0.0,50]]",1,437.5778138368952,"{""volume[1]"":0.0}",7,0.01937413215637207
"{""volume[1]"":-1.951621298155138}","[[0.0,51]]",1,445.38992476771074,"{""volume[1]"":30.0}",7,0.01968216896057129
"{""volume[1]"":-1.9709315958321811}","[[0.0,52]]",1,454.0350272689068,"{""volume[1]"":0.0}",7,0.019999980926513672
"{""volume[1]"":-1.9805384689265102}","[[0.0,53]]",1,462.34869806476695,"{""volume[1]"":20.0}",7,0.02030205726623535
"{""volume[1]"":-1.9706357765818776}","[[0.0,54]]",1,470.03695457444314,"{""volume[1]"":50.0}",7,0.020594120025634766
