approx_value,iteration
17.056617764316137,1
41.647704924858985,2
53.88067418641264,3
81.52664063605765,4
89.71543874741062,5
106.34475656239447,6
110.32983247908743,7
115.55755919900497,8
119.83971921692083,9
122.74296576731827,10
127.03329383467974,11
133.4799656546487,12
133.96777254654637,13
134.79980621110263,14
141.56670493314778,15
144.21626787740047,16
144.2558198371899,17
144.551556445012,18
145.27299681185835,19
148.53518072918905,20
149.04954335473542,21
150.65927284610953,22
152.4319974274398,23
152.5532775201842,24
153.56430943247884,25
154.45590071068455,26
154.69666441249288,27
154.85199248523236,28
154.89648012884123,29
155.10876866857652,30
155.95986603697565,31
156.40602060391672,32
156.647257233098,33
156.79858825843803,34
156.81974892299348,35
157.90439438382458,36
158.5030357360459,37
158.64455386096046,38
158.90343277201146,39
158.96779834668456,40
159.03456822655514,41
159.09624995770056,42
159.12054295380045,43
159.13763506790852,44
159.1938048788063,45
159.4665986508474,46
159.5485914789605,47
159.79487019723754,48
159.8988246523599,49
160.01787196198995,50
160.05891341590643,51
160.18990985301622,52
160.247126425647,53
160.26163251887527,54
160.3923840789512,55
160.4521349477125,56
160.55275478334767,57
160.62928613148048,58
160.68619670330722,59
160.69392550358793,60
160.7240046209916,61
160.76180426512002,62
160.80335578865117,63
160.83465710017967,64
160.85886336742462,65
160.8750663476512,66
160.88847773395332,67
160.90266153901595,68
160.92150270057152,69
160.92595334000035,70
160.93368077949756,71
160.95158230842276,72
160.9538977969915,73
160.95618295159426,74
160.96322816606317,75
160.97350743394276,76
160.97618053443125,77
160.97857586370947,78
160.97935332526532,79
160.97960125486622,80
160.9804805900828,81
160.9819801491334,82
160.9833391611371,83
160.9860774318418,84
160.98870895074214,85
160.99193606491707,86
160.99487375855813,87
160.99713655637532,88
161.00002433432024,89
161.00143888766098,90
161.00367455925453,91
161.00495819749156,92
161.00662304953974,93
161.00769422813784,94
161.01038804629422,95
161.01191943107924,96
161.01334707682037,97
161.01414450651822,98
161.01524153946121,99
161.0161557489684,100
