coefficients,shift,node,intercept,state,iteration,time
"{""volume[1]"":0.0}","[[0.0,1]]",1,0.0,"{""volume[1]"":0.0}",0,0.0
"{""volume[1]"":-0.5}","[[0.719188375412454,2],[0.0,3]]",1,20.0,"{""volume[1]"":30.0}",1,5.288962125778198
"{""volume[1]"":-1.24875}","[[0.0,3]]",1,49.209407566464606,"{""volume[1]"":10.0}",1,6.024607181549072
"{""volume[1]"":-0.621253125}","[[0.0,4]]",1,48.11927401431613,"{""volume[1]"":50.0}",1,6.025192975997925
"{""volume[1]"":-1.3090734296875}","[[13.328036703985042,5],[2.5484465379112042,6],[0.0,7]]",1,77.23955049268842,"{""volume[1]"":0.0}",2,6.1645801067352295
"{""volume[1]"":-1.3090734296875}","[[2.5484465379112042,6],[0.0,7]]",1,84.55384833825221,"{""volume[1]"":20.0}",2,6.165018081665039
"{""volume[1]"":-1.6512640312695313}","[[0.0,7]]",1,102.05745385325335,"{""volume[1]"":0.0}",2,6.165393114089966
"{""volume[1]"":-1.8215038555565917}","[[13.142198821165366,8],[0.0,9]]",1,116.90205091728933,"{""volume[1]"":10.0}",2,6.1657750606536865
"{""volume[1]"":-1.1305772852440916}","[[0.0,9]]",1,98.17656918706356,"{""volume[1]"":50.0}",2,6.1661341190338135
"{""volume[1]"":-1.46866036754834}","[[15.613800084596136,10],[0.0,11]]",1,127.31369256382963,"{""volume[1]"":40.0}",3,6.167072057723999
"{""volume[1]"":-1.730658532855299}","[[0.0,11]]",1,131.80971085411113,"{""volume[1]"":10.0}",3,6.1674511432647705
"{""volume[1]"":-1.5916611529508105}","[[10.59049183770344,12],[0.0,17]]",1,142.82421581763188,"{""volume[1]"":40.0}",3,6.167834043502808
"{""volume[1]"":-0.7918514235930282}","[[14.604753900847449,13],[11.80119200348149,14],[0.0,17]]",1,94.54182038780526,"{""volume[1]"":70.0}",3,6.168222188949585
"{""volume[1]"":-0.5}","[[11.80119200348149,14],[0.0,17]]",1,67.1924647506343,"{""volume[1]"":100.0}",3,6.168617010116577
