approx_value,iteration
19.8876875,1
36.227134464817,2
54.89918778012145,3
75.10390201477938,4
99.03539858502378,5
114.88212966848599,6
124.5516791262146,7
135.7522689322064,8
138.90321859551574,9
140.5389569587124,10
141.35714476031978,11
145.85706276626024,12
146.0952514325904,13
147.45891191646905,14
153.53693168382978,15
154.34714749042573,16
154.63322452499872,17
154.88864110479184,18
155.52243451075867,19
155.52243451075867,20
156.7263447109079,21
157.13432436922318,22
157.27011359529672,23
157.4127359073175,24
157.5479974609195,25
157.56607620583276,26
158.61765121903608,27
158.95623266502832,28
158.97850031168878,29
160.00896843882495,30
160.25166078025987,31
160.70280022231182,32
160.84715683052286,33
160.93694544565352,34
160.99921421520358,35
161.2598590810524,36
161.66145760883316,37
161.82812549197502,38
161.92961964451584,39
161.96778477572272,40
162.00127584286335,41
162.0192764953161,42
162.0327480582429,43
162.12895390813574,44
162.17787265274586,45
162.22783935772947,46
162.2717286597322,47
162.27907255478888,48
162.2836701920838,49
162.2938981158326,50
162.29852525262262,51
162.3334398576448,52
162.34521439688882,53
162.3482472221948,54
162.35451289173358,55
162.3683879636145,56
162.38450227043737,57
162.39988156207193,58
162.4059792677976,59
162.41577273226795,60
162.42477175787442,61
162.44833851398602,62
162.46421136529187,63
162.47651492373035,64
162.48262863236383,65
162.48700357154132,66
162.5127063214054,67
162.52368037330308,68
162.54439293962452,69
162.55340634368545,70
162.56347313026407,71
162.57456731763,72
162.58464420226235,73
162.59377697005908,74
162.6120683078893,75
162.62508554463386,76
162.6422771673497,77
162.65009674385675,78
162.6573702006599,79
162.662092727936,80
162.6646499290657,81
162.66794912544017,82
162.6704564562663,83
162.67300376591606,84
162.67489114372253,85
162.6767561256083,86
162.67938491978242,87
162.68182239126034,88
162.68469318864805,89
162.68646196654083,90
162.6886488278479,91
162.68925535344536,92
162.69126218102255,93
162.69261339494773,94
162.6934486317392,95
162.69413170280387,96
162.69523757519758,97
162.69643101974577,98
162.69719529403665,99
162.69787884075032,100
