node,iteration,delta
1,1,19.9
1,2,17.955497355819027
1,3,7.0319290781810935
1,4,15.770356585530635
1,5,9.293840558489762
1,6,12.669754858703016
1,7,12.020060926170899
1,8,11.893536183984907
1,9,13.697632119445501
1,10,13.953381287159516
1,11,15.008668597467107
1,12,16.027009445591176
1,13,14.996540556408632
1,14,18.161624102173107
1,15,16.163476642872837
1,16,15.947245092347288
1,17,16.171562275868155
1,18,15.984066235941725
1,19,16.016797736268245
1,20,16.08468097726768
1,21,16.218750471785086
1,22,16.270971510570973
1,23,16.288355916519436
1,24,16.34331967154793
1,25,16.335665604099262
1,26,16.423275677547167
1,27,16.509806717558348
1,28,16.431496699894836
1,29,16.601098947382894
1,30,16.505948017447224
1,31,16.548687700956492
1,32,16.617723417940766
1,33,16.611836646079723
1,34,16.651341319731273
1,35,16.647444056136976
1,36,16.79591893383622
1,37,16.75350241848338
1,38,16.755369079041827
1,39,16.76018031080369
1,40,16.73315253461928
1,41,16.737860659552894
1,42,16.73627059520851
1,43,16.774839228244133
1,44,16.7445570585771
1,45,16.758497769385855
1,46,16.75112958583739
1,47,16.756067276609514
1,48,16.756406379961533
1,49,16.75690551353142
1,50,16.7605555933481
1,51,16.777265520646836
1,52,16.7619283888032
1,53,16.765793398110247
1,54,16.76322441454218
1,55,16.762962600225137
1,56,16.765164836082874
1,57,16.766078417100402
1,58,16.764958672771
1,59,16.764608440081986
1,60,16.76544480684163
1,61,16.775190994126348
1,62,16.768326124364535
1,63,16.769548395411874
1,64,16.768527254414835
1,65,16.768651896269603
1,66,16.76864353389783
1,67,16.770829745280253
1,68,16.770265668971916
1,69,16.77308648382939
1,70,16.772059890512992
1,71,16.772996467683583
1,72,16.77196929051263
1,73,16.772236102961102
1,74,16.78241068651164
1,75,16.773369924322168
1,76,16.772327879440383
1,77,16.775760681639355
1,78,16.778282301188057
1,79,16.77412691241517
1,80,16.774418280637207
1,81,16.7755281941929
1,82,16.77570599035448
1,83,16.774895199704616
1,84,16.775433569049085
1,85,16.774930559854596
1,86,16.775170527568775
1,87,16.77509349993636
1,88,16.77503157134916
1,89,16.775265905305673
1,90,16.775131292013867
1,91,16.77526807001047
1,92,16.77542668698854
1,93,16.775291131487336
1,94,16.775277923435937
1,95,16.775332410605387
1,96,16.77536031068837
1,97,16.775367568769354
1,98,16.775314508436963
1,99,16.77534240541499
1,100,16.775329458509475
