approx_value,iteration
19.9775075,1
51.94861256132452,2
111.06871066775238,3
187.44073615694572,4
272.2348536825948,5
394.18814574269766,6
530.4470761156438,7
689.4841837263223,8
730.6792024983192,9
903.7840615322704,10
965.1868881034702,11
1065.1329485574904,12
1271.787512541284,13
1520.3680615247376,14
1704.156978521568,15
1922.386143779098,16
2178.677138033773,17
2217.467560101606,18
2479.3163101283535,19
2643.542852922185,20
2890.21087465049,21
3054.9894746914265,22
3353.740900030854,23
3644.986840607594,24
3803.2949680013307,25
4010.1972072565895,26
4158.38374571102,27
4413.591592682018,28
4510.381682552125,29
4697.215163116738,30
4794.647145894216,31
5086.89122031316,32
5322.538161363673,33
5475.018292664552,34
5720.980934022748,35
5823.991462933438,36
6046.8197482627975,37
6278.135594336341,38
6536.254101450291,39
6767.886075290455,40
6953.997658209457,41
7158.740974468608,42
7378.17552182436,43
7604.381234203813,44
7795.234673632513,45
7974.7298266192665,46
8134.235726313643,47
8347.397321611505,48
8498.328454592238,49
8633.552098332793,50
8780.335384656162,51
8923.55809835428,52
9052.05653034051,53
9224.470625047508,54
9398.449379912563,55
9523.353324357198,56
9678.942637847835,57
9823.646554996678,58
10007.862109046371,59
10157.731555990968,60
10232.224406846646,61
10365.290300501052,62
10492.243210888257,63
10667.248158356873,64
10824.250183291222,65
10935.129409494119,66
11037.100376325952,67
11185.317377277188,68
11337.235597715899,69
11475.370066676587,70
11645.652925902508,71
11797.186935630474,72
11918.228751499939,73
12040.545137850337,74
12195.431421617173,75
12348.587393727055,76
12480.05683298923,77
12556.600069864533,78
12671.034267838731,79
12784.884611102849,80
12936.167971996616,81
13044.72834025944,82
13136.291737960608,83
13241.4268851481,84
13358.751386019896,85
13438.06223921935,86
13527.57799318936,87
13649.88300013505,88
13744.982569588454,89
13860.04806678879,90
13987.857142791327,91
14089.387691763352,92
14164.790019741127,93
14274.858609843797,94
14381.071481836289,95
14477.31855864363,96
14569.835718572289,97
14678.327412382583,98
14742.558362313262,99
14837.20908605577,100
