coefficients,shift,node,intercept,state,iteration,time
"{""volume[1]"":0.0}","[[0.0,1]]",1,0.0,"{""volume[1]"":0.0}",0,0.0
"{""volume[1]"":-0.5}","[[0.0,2]]",1,20.0,"{""volume[1]"":30.0}",1,0.0012650489807128906
"{""volume[1]"":-0.2475}","[[0.0,3]]",1,19.8,"{""volume[1]"":70.0}",1,0.0016629695892333984
"{""volume[1]"":-0.245025}","[[0.0,4]]",1,22.05225,"{""volume[1]"":50.0}",1,0.0020210742950439453
"{""volume[1]"":-1.121287375}","[[0.0,5]]",1,54.40598,"{""volume[1]"":20.0}",2,0.0032820701599121094
"{""volume[1]"":-1.555037250625}","[[0.0,6]]",1,77.21080268125,"{""volume[1]"":0.0}",2,0.003674030303955078
"{""volume[1]"":-0.891030814059375}","[[0.0,7]]",1,74.801766749,"{""volume[1]"":30.0}",2,0.0040509700775146484
"{""volume[1]"":-1.4410602529593906}","[[0.0,8]]",1,101.42501680878593,"{""volume[1]"":10.0}",2,0.004472017288208008
"{""volume[1]"":-1.154385078174289}","[[0.0,9]]",1,104.81079755836316,"{""volume[1]"":50.0}",2,0.004849910736083984
"{""volume[1]"":0.0}","[[0.0,10]]",1,0.0,"{""volume[1]"":140.0}",3,0.006257057189941406
"{""volume[1]"":-0.5714206136962731}","[[0.0,11]]",1,74.02396320227797,"{""volume[1]"":120.0}",3,0.006635904312133789
"{""volume[1]"":-0.5657064075593103}","[[0.0,12]]",1,78.94078764584829,"{""volume[1]"":100.0}",3,0.006988048553466797
"{""volume[1]"":-0.7800246717418586}","[[0.0,13]]",1,102.21789858862635,"{""volume[1]"":80.0}",3,0.007384061813354492
"{""volume[1]"":-0.77222442502444}","[[0.0,14]]",1,108.91796385298449,"{""volume[1]"":50.0}",3,0.007740974426269531
"{""volume[1]"":-0.7645021807741956}","[[0.0,15]]",1,115.4738060221966,"{""volume[1]"":80.0}",3,0.008090019226074219
"{""volume[1]"":-0.7568571589664537}","[[0.0,16]]",1,121.88763955163918,"{""volume[1]"":50.0}",3,0.008449077606201172
"{""volume[1]"":-0.8746442936883946}","[[0.0,17]]",1,133.1758772823549,"{""volume[1]"":30.0}",4,0.01010894775390625
"{""volume[1]"":-1.4329489253757552}","[[0.0,18]]",1,158.18514000201623,"{""volume[1]"":10.0}",4,0.010513067245483398
"{""volume[1]"":-1.142258643436754}","[[0.0,19]]",1,161.84401659007855,"{""volume[1]"":50.0}",4,0.010896921157836914
"{""volume[1]"":-1.1308360570023865}","[[0.0,20]]",1,170.22557642417777,"{""volume[1]"":30.0}",4,0.011265039443969727
"{""volume[1]"":-1.1195276964323626}","[[0.0,21]]",1,178.523320659936,"{""volume[1]"":70.0}",4,0.01161503791809082
"{""volume[1]"":-1.108332419468039}","[[0.0,22]]",1,186.73808745333665,"{""volume[1]"":50.0}",4,0.011960983276367188
"{""volume[1]"":-1.0972490952733587}","[[0.0,23]]",1,194.87070657880327,"{""volume[1]"":30.0}",4,0.012331008911132812
"{""volume[1]"":-1.0862766043206251}","[[0.0,24]]",1,202.92199951301524,"{""volume[1]"":70.0}",4,0.012694120407104492
"{""volume[1]"":-1.0754138382774188}","[[0.0,25]]",1,210.8927795178851,"{""volume[1]"":50.0}",4,0.013041019439697266
"{""volume[1]"":-1.0646596998946445}","[[0.0,26]]",1,218.7838517227062,"{""volume[1]"":150.0}",5,0.014969110488891602
"{""volume[1]"":-1.054013102895698}","[[0.0,27]]",1,226.59601320547912,"{""volume[1]"":120.0}",5,0.015343904495239258
