node,iteration,delta
1,1,2.475
1,2,21.122955670785785
1,3,7.173621709231661
1,4,8.819367300903338
1,5,8.713691357175719
1,6,7.268738292196417
1,7,5.644214632803937
1,8,5.116288181243476
1,9,4.821081773469359
1,10,6.219978899985676
1,11,4.105229914055258
1,12,2.8103507469182887
1,13,2.7611798880052447
1,14,1.048905078359894
1,15,1.5456616201025781
1,16,1.0298646432265741
1,17,5.853928980142541
1,18,2.9363474247791146
1,19,13.028638992238712
1,20,1.0608901313657952
1,21,11.97659867625498
1,22,2.437948063121894
1,23,6.910139474651714
1,24,0.5664370325830532
1,25,1.4192320764786928
1,26,7.248830728365874
1,27,0.29416325279885314
1,28,1.474336264249132
1,29,3.933189650053464
1,30,0.48626543612795103
1,31,0.7508998724831599
1,32,1.215110234759095
1,33,1.3777496948748649
1,34,0.5929147257443219
1,35,0.38561740823797663
1,36,0.01316722952606142
1,37,0.12156690171809714
1,38,1.3812548604996664
1,39,0.6825850452376017
1,40,0.551689228306941
1,41,0.38253761259807106
1,42,0.09769636135342807
1,43,0.6257338283921854
1,44,4.85856125263399
1,45,1.7635971973525102
1,46,0.7711830948633178
1,47,2.083618340670455
1,48,3.1122898488267765
1,49,0.37407596138837107
1,50,2.9939204957704533
1,51,1.405271880361397
1,52,1.1478678933601714
1,53,0.7629331540692874
1,54,0.22993008055846076
1,55,1.306384063488622
1,56,0.37272444422046647
1,57,0.20085481020510088
1,58,0.358145117519598
1,59,0.17129105697085834
1,60,0.17014074924691158
1,61,0.2843499358079953
1,62,0.07842565160308368
1,63,0.12178555415130177
1,64,0.013389085838298342
1,65,0.4318461868408576
1,66,0.24122409985261584
1,67,0.17803621606253728
1,68,0.008782731664950916
1,69,0.1489909904241813
1,70,0.032760852576757316
1,71,0.036324410660199646
1,72,0.029648820872580472
1,73,0.09614841485472425
1,74,0.04956094265276079
1,75,0.025339951219393697
1,76,0.05941766418459338
1,77,0.04383411009871452
1,78,0.03661441758708861
1,79,0.04566728250711094
1,80,0.022221461380013352
1,81,0.04475314531282493
1,82,0.03158770030654523
1,83,0.00742217203310247
1,84,0.007760907936699368
1,85,0.0519284956840238
1,86,0.0013357468465073907
1,87,0.007739613868352535
1,88,0.0065618154872026935
1,89,0.01541597032064601
1,90,0.016123009528428156
1,91,0.006117333153042637
1,92,0.003634144694387942
1,93,8.169308853211987e-5
1,94,0.01991680522723982
1,95,0.0016351158237739583
1,96,0.01242598185353927
1,97,0.015260582718383375
1,98,0.0026783769721987483
1,99,0.0001303489443671424
1,100,0.0019519996778853965
