node,iteration,delta
1,1,2.4975
1,2,5.605651855632498
1,3,7.76607044685786
1,4,13.854853362689113
1,5,15.088646434825748
1,6,12.579662139726253
1,7,12.957510712026618
1,8,14.007416218601065
1,9,13.144837178355942
1,10,12.226302382154984
1,11,12.307174486037127
1,12,14.927899235780217
1,13,16.234641037826478
1,14,14.97320681161338
1,15,15.87506018883002
1,16,15.618529576220851
1,17,15.91650545530328
1,18,16.458246037293094
1,19,16.37638142636493
1,20,17.15619295352687
1,21,16.998635168870436
1,22,16.610506060039114
1,23,16.67680620999508
1,24,16.744765858373057
1,25,20.995431935002273
1,26,17.07020780883053
1,27,17.758997562346536
1,28,17.436540933840377
1,29,17.476191872308107
1,30,17.448269773116152
1,31,17.459291181873965
1,32,17.5571034705456
1,33,17.460389507816785
1,34,17.49226470216999
1,35,17.732401246367516
1,36,17.499036973798525
1,37,17.542741675992545
1,38,17.506471324720223
1,39,17.518413094653113
1,40,17.52295531131611
1,41,17.63460165240849
1,42,17.598239798669738
1,43,17.531124983005157
1,44,17.553242991532613
1,45,17.553237539604538
1,46,17.581722108407888
1,47,17.564737079313943
1,48,17.607451211661925
1,49,17.583631163239687
1,50,17.5846461079571
1,51,17.59297773159821
1,52,17.589019080978005
1,53,17.59202226037894
1,54,17.59007042455184
1,55,17.591742801250888
1,56,17.593703256110047
1,57,17.594547621549083
1,58,17.595006298296
1,59,17.595496833642898
1,60,17.600427032357004
1,61,17.599341792841273
1,62,17.610475372226716
1,63,17.603250885420493
1,64,17.603244265040587
1,65,17.603619186656147
1,66,17.60392923910061
1,67,17.605220524361584
1,68,17.60529623607985
1,69,17.605793771873095
1,70,17.606002929088504
1,71,17.606886004468635
1,72,17.607067920491232
1,73,17.607103225213848
1,74,17.607261782205
1,75,17.607304078310733
1,76,17.607528377828856
1,77,17.60767577120521
1,78,17.607789008603135
1,79,17.607869803115904
1,80,17.608403311809298
1,81,17.60853493868524
1,82,17.608518958513912
1,83,17.608728949598856
1,84,17.609078850442245
1,85,17.608649144581193
1,86,17.60861079397199
1,87,17.608774790594794
1,88,17.608736499230304
1,89,17.60888139136486
1,90,17.6087429511808
1,91,17.608673375369875
1,92,17.608721890787024
1,93,17.608770973563082
1,94,17.60885511748282
1,95,17.60887266288009
1,96,17.608990933099108
1,97,17.609045909228257
1,98,17.609099864702586
1,99,17.609143627269873
1,100,17.60913542849451
