approx_value,iteration
9.801000000000002,1
18.188219636240568,2
58.477333830302555,3
127.89358163490998,4
204.7491721859992,5
300.55739411998763,6
395.5204726898415,7
475.5099142545943,8
562.220523209109,9
636.5830210985662,10
667.4664631605827,11
693.5533009034979,12
770.086321850567,13
834.9169318565332,14
893.7827599621264,15
950.6778893944168,16
1016.5593092246224,17
1072.9984973016358,18
1106.8976157457728,19
1136.4198792634947,20
1181.2388932525046,21
1214.7713440022442,22
1239.3571043555223,23
1292.9277854367278,24
1331.0078467839744,25
1358.494280500447,26
1402.7914098792107,27
1423.3574619972196,28
1445.687124425911,29
1467.205175475454,30
1489.6763738632221,31
1516.6577402298055,32
1531.591595342003,33
1549.0108296418784,34
1561.8910181381139,35
1576.6054504206215,36
1589.8845978942236,37
1606.6107194440601,38
1618.281457684573,39
1630.2469951881778,40
1639.376888226187,41
1648.0105908926698,42
1654.8693428888557,43
1659.6791995791452,44
1662.928449282933,45
1669.0071588915089,46
1674.2387597009126,47
1680.947491962433,48
1685.1429268257527,49
1687.9609063757503,50
1693.159248077929,51
1698.3013528045171,52
1702.6446378689473,53
1706.0800639260374,54
1709.7393903539846,55
1711.8932082868623,56
1713.9445945461016,57
1715.9258693125971,58
1717.7095146616066,59
1720.7829484991785,60
1722.3758569678562,61
1722.9072742742878,62
1723.5549858803201,63
1724.5842766855176,64
1725.7517753966604,65
1726.3615086312666,66
1727.604982855157,67
1728.6341521189966,68
1729.6083865632077,69
1730.3307198228445,70
1731.1254126404315,71
1731.7405131971948,72
1732.194965178605,73
1732.5900308643656,74
1732.9024931209442,75
1733.2685960650222,76
1733.5711675198586,77
1733.8986169141162,78
1734.0207584649197,79
1734.3213136810848,80
1734.523928405171,81
1734.702548031069,82
1734.827320073167,83
1734.9644396344752,84
1735.0028667908746,85
1735.0686640570302,86
1735.162695027817,87
1735.220488828043,88
1735.2765307830716,89
1735.3093200210876,90
1735.3533295070233,91
1735.3926087958937,92
1735.4470500763998,93
1735.49896782963,94
1735.5443376008848,95
1735.5759460776235,96
1735.6116458526762,97
1735.6629154828588,98
1735.6902442649375,99
1735.7223726382817,100
