approx_value,iteration
0.0,1
9.801000000000002,2
62.02113139768691,3
124.39568150095627,4
206.76447480950264,5
300.6480852175432,6
392.94410348021256,7
484.21410098847804,8
567.9359547475124,9
640.0325664445286,10
713.7378322457795,11
773.5513626398451,12
818.535234122691,13
855.9279534997695,14
916.3481414570483,15
968.8769352081961,16
1027.049677999169,17
1079.1793982823965,18
1116.4876279028524,19
1135.0403775617672,20
1188.9814774574893,21
1218.7616376511396,22
1267.270666152211,23
1314.3564348596628,24
1344.4267561036245,25
1371.0446153777266,26
1382.3356025805929,27
1395.202696618704,28
1418.7125193595482,29
1439.8642403575218,30
1461.3157691390966,31
1484.9714852050602,32
1511.9781918960957,33
1535.2002623943376,34
1550.2266309650117,35
1561.6046117909623,36
1572.1304593594002,37
1584.0561474435171,38
1596.4139362142223,39
1607.7019730296106,40
1615.4470252781475,41
1624.3391786199004,42
1631.9154286006947,43
1642.0202457378164,44
1653.4996684311,45
1664.8426145458095,46
1672.492881048404,47
1678.340385043992,48
1681.7213274703063,49
1687.209126459506,50
1690.5559180324033,51
1693.6721134144798,52
1696.4329635883023,53
1700.1793190076592,54
1702.161826298775,55
1704.122309981271,56
1706.4955725297127,57
1708.8949287318064,58
1710.5300711977054,59
1713.0459606313943,60
1716.2750248156526,61
1719.6825165636405,62
1721.6779258983415,63
1723.4631831353886,64
1725.4038728836067,65
1726.8068429963125,66
1727.9039448789406,67
1729.1042769647502,68
1729.9066333396509,69
1730.8721047020786,70
1731.5249312461135,71
1731.9445664456734,72
1732.4201397580816,73
1732.941442081886,74
1733.3122047561149,75
1733.5698679035002,76
1733.9704356418677,77
1734.2552098487877,78
1734.5450506622392,79
1734.7402653733554,80
1734.8544200536999,81
1734.997490628798,82
1735.1349257661561,83
1735.2549412717449,84
1735.340099064308,85
1735.4155992546378,86
1735.4719266446027,87
1735.530186098049,88
1735.5919383360035,89
1735.6353307328518,90
1735.6594723653654,91
1735.7096462381953,92
1735.7465705306736,93
1735.784980201533,94
1735.8127804529709,95
1735.842463294203,96
1735.873458267551,97
1735.8833992977436,98
1735.8943280691087,99
1735.9041493900872,100
