node,iteration,delta
1,1,22.487500000000004
1,2,13.40425761908686
1,3,17.948276295886785
1,4,10.171285703164642
1,5,9.775949926074617
1,6,9.67516900430752
1,7,13.57529545641728
1,8,14.70199974555453
1,9,9.361245880022125
1,10,9.202220265078722
1,11,9.052636339545415
1,12,8.780905592425597
1,13,8.534853981517927
1,14,8.64910185525332
1,15,8.172328286594848
1,16,8.064090865143498
1,17,8.316664191822383
1,18,14.68549138065373
1,19,7.436769395676492
1,20,2.1056456439605427
1,21,7.025969498733957
1,22,32.115007194223836
1,23,6.685584674299662
1,24,6.3564414927536745
1,25,12.574535990764161
1,26,5.910749964656134
1,27,5.721515287029433
1,28,5.360660918745452
1,29,5.14453270424201
1,30,10.6413895739297
1,31,4.64539361801144
1,32,21.15079505726044
1,33,5.084994406285659
1,34,4.143076070102325
1,35,4.824954215895559
1,36,3.54449736501374
1,37,3.765014009833976
1,38,3.2336710925728767
1,39,8.041067348819524
1,40,2.773356938505458
1,41,7.046093972541712
1,42,2.4968881920494823
1,43,9.136445896084297
1,44,9.729470602206675
1,45,2.026910247946944
1,46,7.7078839304067515
1,47,5.240311365976595
1,48,6.648095756345356
1,49,9.327780846884707
1,50,2.952508575948741
1,51,3.3660194209624024
1,52,6.006243766876651
1,53,3.2804875735655514
1,54,6.969550392552264
1,55,8.359412889314626
1,56,4.702634635104914
1,57,0.6323940218626376
1,58,8.188911947479937
1,59,8.212518650003403
1,60,3.485416207018716
1,61,1.890627834622137
1,62,18.172424805705305
1,63,4.640179385914962
1,64,5.569604333231837
1,65,6.119441381510114
1,66,4.601042403073734
1,67,2.142496789667348
1,68,3.9418994183488394
1,69,0.502056781839201
1,70,8.573338087009688
1,71,12.166770789655857
1,72,2.0681048627448035
1,73,4.289008755269606
1,74,5.083471476333216
1,75,2.892283086253883
1,76,4.112557701973856
1,77,7.696806612642831
1,78,3.0439997255762137
1,79,7.0624318036007026
1,80,0.006502312991869985
1,81,0.9552097766336374
1,82,3.267768973177226
1,83,1.0071695192418701
1,84,0.906599725203705
1,85,2.3698935763404734
1,86,2.6561094023363694
1,87,1.5621078301483067
1,88,0.5149433314072667
1,89,1.0690502718316566
1,90,1.4786207124270732
1,91,5.730294645672984
1,92,2.682654495598399
1,93,1.3886672693824949
1,94,0.6348761275239667
1,95,5.691258319298868
1,96,4.34820347436289
1,97,4.255055747029473
1,98,1.7510152922459383
1,99,3.3815758754753915
1,100,2.471610549608158
