node,iteration,delta
1,1,25.0
1,2,7.472532487500004
1,3,15.476804592200722
1,4,15.692199683826558
1,5,16.973625546474324
1,6,12.08616843323432
1,7,11.487563687183197
1,8,12.40539509348082
1,9,12.765521903551587
1,10,12.885860946694748
1,11,13.166301141759334
1,12,13.030579927897662
1,13,14.185952251466745
1,14,16.998794769667114
1,15,15.433313766159202
1,16,15.611514418787351
1,17,19.620970327158958
1,18,16.051558249727094
1,19,16.142899323082815
1,20,16.201845913421636
1,21,16.024255578226217
1,22,16.039976701971028
1,23,16.058697902995505
1,24,16.068688375134826
1,25,16.098729073452745
1,26,16.1015922522854
1,27,16.141501180082344
1,28,16.213570393217253
1,29,16.311112730520875
1,30,16.33836623305166
1,31,16.35948687847099
1,32,16.492831021528104
1,33,16.54276923914665
1,34,16.823450317966945
1,35,16.901912057469474
1,36,16.935902318196128
1,37,16.983471408702712
1,38,16.977265926011228
1,39,17.431014530567495
1,40,17.238037307149767
1,41,17.367930613833295
1,42,17.278633877700486
1,43,17.368530568200413
1,44,17.299363757325523
1,45,17.307649013783987
1,46,17.31515727585466
1,47,17.388350763510743
1,48,17.37460165763389
1,49,17.43904976484967
1,50,17.447135861720085
1,51,17.53547304207231
1,52,17.50128193513899
1,53,17.544250890310906
1,54,17.584157699716684
1,55,17.56513033206403
1,56,17.641051039202523
1,57,17.572081651754303
1,58,17.5752275847411
1,59,17.574447489834483
1,60,17.575908436147472
1,61,17.62237838355125
1,62,17.602773364037745
1,63,17.6003184088884
1,64,17.60230206508328
1,65,17.608492766360882
1,66,17.6118938611352
1,67,17.607349257976637
1,68,17.60721131900496
1,69,17.607989956834814
1,70,17.607027276228962
1,71,17.60540792668496
1,72,17.605916452794816
1,73,17.615397415927703
1,74,17.60970856198969
1,75,17.61085639170301
1,76,17.612890037998
1,77,17.609964220797707
1,78,17.612844312173166
1,79,17.612069243831115
1,80,17.622890152011138
1,81,17.613458216412226
1,82,17.614403529187257
1,83,17.614851938944184
1,84,17.613346610468113
1,85,17.613671113086042
1,86,17.61451223836437
1,87,17.614856562822524
1,88,17.614437464562485
1,89,17.614529980278064
1,90,17.614938336845313
1,91,17.61381558095036
1,92,17.615237825522513
1,93,17.615092755342232
1,94,17.61441197725827
1,95,17.616923426962757
1,96,17.614153775797035
1,97,17.614659710607185
1,98,17.614909668352027
1,99,17.6149322562199
1,100,17.6147329442409
