approx_value,iteration
19.8876875,1
60.90734273281801,2
108.0491893631249,3
172.8053117516962,4
240.01129724336934,5
307.33186414875047,6
340.7615959132072,7
452.9859056943734,8
567.3046759909813,9
632.6077623388264,10
733.5235250575231,11
868.1189473422119,12
943.7288857414153,13
1058.0161265738732,14
1133.006905791413,15
1257.0365260931007,16
1359.2721243042674,17
1433.280489441309,18
1535.8860655043436,19
1606.6982230583944,20
1701.185092913789,21
1766.1130481401776,22
1851.3567276944323,23
1919.443978261467,24
1985.9656479232447,25
2029.7532125266503,26
2119.2158471172143,27
2190.7078129116962,28
2246.220456077366,29
2308.9569561577237,30
2400.8618193664242,31
2466.001624777251,32
2522.482822254483,33
2560.509001239583,34
2597.5697708432226,35
2659.1129724604316,36
2682.1697965339836,37
2717.4923444921933,38
2752.055192478543,39
2797.2865736260173,40
2841.6262968502606,41
2884.893695484314,42
2922.696604517175,43
2960.2163859963775,44
2992.3538514824577,45
3018.783607745947,46
3043.8987833034716,47
3066.926409836219,48
3101.57419234214,49
3125.1818273691742,50
3142.3536414749933,51
3173.0443926399325,52
3201.6724460544465,53
3226.023225509568,54
3247.370854307892,55
3273.984813902826,56
3292.7735769034143,57
3313.334414891587,58
3330.6796362703417,59
3347.564119693705,60
3362.058872932412,61
3371.993173618187,62
3382.4452878237307,63
3391.029944135023,64
3401.052398140032,65
3411.283854156063,66
3417.9415694138543,67
3425.040805077433,68
3429.96203681487,69
3435.2520730902775,70
3439.422286123432,71
3443.934976772479,72
3448.318226558878,73
3453.1202890362188,74
3458.0963802098886,75
3461.9929995314906,76
3466.9589449796767,77
3470.5589278470106,78
3473.782784665151,79
3476.5036951765587,80
3478.2656614591597,81
3480.422084073588,82
3482.6646661950026,83
3484.4267223288716,84
3486.047142748922,85
3487.3725151710687,86
3488.014698049834,87
3489.5872119694186,88
3491.0481568354908,89
3492.101862108706,90
3492.8438908609673,91
3493.739922527181,92
3494.7579381524497,93
3496.7471188415875,94
3498.3262315868496,95
3499.6317445306977,96
3500.4459720103214,97
3501.65258806161,98
3503.308265729891,99
3504.349999856775,100
