node,iteration,delta
1,1,0.0
1,2,17.4925
1,3,14.2185398313553
1,4,13.467318248038083
1,5,14.599645434759225
1,6,13.4662514693498
1,7,12.63668362021491
1,8,12.530823871494434
1,9,12.687358281202549
1,10,13.294037889508076
1,11,15.1856468675021
1,12,15.632427476138332
1,13,15.32055621072925
1,14,14.984449705733795
1,15,15.73688982849383
1,16,15.46795321592272
1,17,15.409986198970358
1,18,15.307433937321747
1,19,16.13441919308741
1,20,15.977172912445297
1,21,15.949614243080077
1,22,16.073720575712343
1,23,15.992643597904959
1,24,16.295214525224907
1,25,16.265283870709794
1,26,17.055293455680356
1,27,16.808240569688422
1,28,17.04819980502714
1,29,17.2163663673754
1,30,17.173140637459483
1,31,17.115471547514403
1,32,17.16110140446969
1,33,18.585714874668554
1,34,17.411870328644568
1,35,17.28719646053449
1,36,17.254625682618126
1,37,17.267732493401382
1,38,17.270071325022258
1,39,17.27135043936329
1,40,17.26999077477268
1,41,17.614394004895985
1,42,17.34262552206701
1,43,17.3353230319546
1,44,17.325518517195235
1,45,17.37164565704657
1,46,17.38515537995616
1,47,17.610187727436767
1,48,17.531619489405955
1,49,17.523429988843702
1,50,17.56053847076322
1,51,17.55304466622522
1,52,17.55800725562574
1,53,17.57794384243664
1,54,17.577543470854295
1,55,17.607099916853514
1,56,17.605867294162067
1,57,17.606051641679187
1,58,17.60309389444646
1,59,17.61111256013865
1,60,17.606097431573232
1,61,17.607338986267848
1,62,17.60697030801967
1,63,17.611354408077545
1,64,17.60766864111372
1,65,17.611435618970745
1,66,17.6090112658309
1,67,17.61278549102454
1,68,17.610808865400315
1,69,17.61028111112023
1,70,17.610974840686794
1,71,17.61123459638293
1,72,17.610413436511237
1,73,17.610959912526965
1,74,17.61237213194775
1,75,17.611475429198038
1,76,17.612181176737323
1,77,17.61196773995937
1,78,17.6124421934978
1,79,17.61205469281967
1,80,17.61246831744404
1,81,17.612238331330047
1,82,17.61288224769251
1,83,17.6130835794026
1,84,17.61454255792438
1,85,17.61232075050546
1,86,17.61292894357075
1,87,17.61225860260896
1,88,17.612632690012276
1,89,17.612443948604522
1,90,17.612829849605163
1,91,17.612855097599095
1,92,17.61260739091722
1,93,17.613137981951297
1,94,17.612114331887483
1,95,17.612611584392795
1,96,17.612108987900655
1,97,17.612701883116955
1,98,17.613430443150406
1,99,17.61254733527366
1,100,17.61285642432
