approx_value,iteration
11.369208091132109,1
32.34819291615678,2
70.26014149781842,3
70.54502105615657,4
87.54613904767874,5
90.09994009927107,6
106.77977650105058,7
114.61915228818968,8
120.50266604158755,9
123.85597875785521,10
123.93098924156175,11
124.27936474788034,12
124.39257070858567,13
125.66686186692506,14
125.9091869743104,15
125.95816154261126,16
125.96955594767086,17
126.120724873539,18
126.64108987805113,19
126.96360193710974,20
127.37644987287696,21
127.5868220608564,22
127.70724550034778,23
127.73415528541744,24
130.94472205013315,25
132.8925141351002,26
134.2980560605412,27
135.12632302758627,28
135.4878850161508,29
135.57726533510444,30
135.94303380659375,31
136.02753208195023,32
136.1380089587721,33
136.26692871262412,34
137.28700551613358,35
140.68506138439272,36
140.8500117673316,37
141.76009888010566,38
142.27659216455902,39
142.3492080726936,40
143.6565736130716,41
144.15823384510895,42
144.25204606345008,43
144.95340030591336,44
145.4357090254128,45
145.51501260425096,46
145.96080733559938,47
146.20976799859966,48
146.30189111469934,49
146.40965397454872,50
146.47794731616787,51
146.5100853351097,52
146.53474099497447,53
146.55438100465452,54
146.5709350253993,55
146.59351811214586,56
146.6215527613529,57
146.63328203965682,58
146.66380981933537,59
146.6799423248458,60
146.69733931873833,61
146.72393045883155,62
146.72827966633025,63
146.7423606774681,64
146.7441873275175,65
146.7517837540451,66
146.75597768116745,67
146.75720647000168,68
146.76498329673927,69
146.76956974855872,70
146.77133870575997,71
146.77538895514658,72
146.7830665885272,73
146.78879435388174,74
146.79312674662438,75
146.8052321473494,76
146.8100741345465,77
146.8163806764323,78
146.82078986671763,79
146.82432116288797,80
146.82788962463172,81
146.82983628413035,82
146.8304125489337,83
146.83231062318214,84
146.83299943883142,85
146.83311817201485,86
146.83368222527622,87
146.83371836435876,88
146.83463007595236,89
146.83539050393432,90
146.8366969277635,91
146.8371953375763,92
146.8379423739898,93
146.8383327840193,94
146.83895622787864,95
146.83913294427543,96
146.83927020695054,97
146.83945131823674,98
146.83950339675263,99
146.83974095324788,100
