approx_value,iteration
0.0,1
18.59845820002498,2
48.31089657013196,3
70.75432404091941,4
93.78586688631461,5
101.654689710688,6
111.12847672647004,7
114.22481273124306,8
119.1182472844188,9
124.61579075118328,10
126.4870461749158,11
127.23569159131279,12
131.09425673497856,13
131.9583376750453,14
132.4293960886269,15
141.82522072637943,16
145.21648572693195,17
145.66995485692752,18
145.7429047653949,19
146.5966880956531,20
148.20474512545772,21
151.5523164645504,22
151.99272693017704,23
152.91934451054834,24
153.1950753603254,25
153.55020511157107,26
153.62764565662843,27
153.66239481923208,28
154.18036927224364,29
154.32712130773137,30
154.46975016569854,31
154.53061548983146,32
154.54446004426015,33
155.2830791133199,34
155.36272638342174,35
155.4220749741143,36
155.44521099511147,37
155.4986158941753,38
155.54829028984477,39
155.5693197763847,40
156.1288188871356,41
156.4009635802542,42
156.47976623836956,43
156.654402990484,44
156.6964316674062,45
156.84732386156494,46
156.85590143583855,47
157.56939848985235,48
157.90773067007893,49
158.0591499707541,50
158.22132816803196,51
158.33980830901,52
158.53520867853928,53
158.65165390404678,54
158.81890674429016,55
158.86568673511363,56
158.89693244004215,57
158.91051997239103,58
158.94173472963928,59
158.95081963336733,60
158.95193105884158,61
158.96235185996431,62
158.96504552593692,63
158.96721372604506,64
159.04878908460634,65
159.14324641122926,66
159.1796237623327,67
159.29281645148848,68
159.31716209394978,69
159.32657400890037,70
159.3384034552485,71
159.3459643605333,72
159.35335235573228,73
159.36655243481835,74
159.388591825137,75
159.41571372190785,76
159.42950130599894,77
159.43778859019477,78
159.4464816289157,79
159.45378694000044,80
159.4630276073396,81
159.46875340541501,82
159.4739885922872,83
159.47894800394496,84
159.48570213686145,85
159.48703856957428,86
159.49484587389694,87
159.50090820432882,88
159.50413496035753,89
159.5069874163758,90
159.5101532622509,91
159.51343526562957,92
159.5181872460044,93
159.52300327696858,94
159.52694765649784,95
159.5313542993453,96
159.53468047938983,97
159.5386718848323,98
159.54026895380187,99
159.54144336944873,100
