node,iteration,delta
1,1,25.0
1,2,7.3633109375
1,3,15.421262840399606
1,4,15.891411493619714
1,5,16.94607105264555
1,6,11.757606171425877
1,7,11.062411362191241
1,8,12.234210102871913
1,9,12.458036355671027
1,10,12.229164145025592
1,11,12.629361748445746
1,12,12.6283101081072
1,13,13.730191641039113
1,14,14.647943907944153
1,15,14.700424696749891
1,16,14.689426567046638
1,17,18.679263647921545
1,18,15.585834132020636
1,19,15.403455962324358
1,20,15.454156583871992
1,21,15.431831037003732
1,22,15.376698292217128
1,23,15.380294047773447
1,24,15.47525676046942
1,25,15.42949105270327
1,26,15.4371520264055
1,27,15.453477899859195
1,28,15.579991756521338
1,29,15.634189997819561
1,30,15.640753049495004
1,31,15.686334795465143
1,32,15.785489447563606
1,33,15.808172368366769
1,34,16.083558005343235
1,35,16.168666358127695
1,36,16.194671745448716
1,37,16.237408952141237
1,38,16.23397402851083
1,39,16.659974268605083
1,40,16.45874676943214
1,41,16.576951201235943
1,42,16.503702807290068
1,43,16.59201391256775
1,44,16.52980956805493
1,45,16.5376100775853
1,46,16.545119449662593
1,47,16.60622529547865
1,48,16.604032659965497
1,49,16.654952845833833
1,50,16.66272848391543
1,51,16.698042659855474
1,52,16.70689697848843
1,53,16.74742125051762
1,54,16.78449497417455
1,55,16.766995509111723
1,56,16.835409671085245
1,57,16.77235607836198
1,58,16.775201471678997
1,59,16.77530147260933
1,60,16.778201000185135
1,61,16.8129007175057
1,62,16.79769278030159
1,63,16.798079333706113
1,64,16.799877028275688
1,65,16.804504254972016
1,66,16.810402455063326
1,67,16.802824509822386
1,68,16.803362547989565
1,69,16.804158465213447
1,70,16.804206875516854
1,71,16.80477720697465
1,72,16.804526370211846
1,73,16.804890910336837
1,74,16.80621570576409
1,75,16.806695395453858
1,76,16.806449717614157
1,77,16.8065867429126
1,78,16.80612169483473
1,79,16.808046090245
1,80,16.815095889528152
1,81,16.80839735466799
1,82,16.80867363404201
1,83,16.80762770046573
1,84,16.80816833981109
1,85,16.808303588336372
1,86,16.80863359205472
1,87,16.808929519056107
1,88,16.808734272018
1,89,16.808834459761584
1,90,16.80903467145646
1,91,16.809010814446538
1,92,16.80907482666271
1,93,16.809041289731937
1,94,16.809063280261796
1,95,16.80908089626766
1,96,16.80913989549728
1,97,16.809157714538685
1,98,16.8092181854972
1,99,16.8091793978233
1,100,16.809151722691126
