approx_value,iteration
0.0,1
14.850375,2
39.88477330671236,3
57.94442685340101,4
78.55877737539788,5
101.59545162973836,6
114.46593547077369,7
119.35165769903254,8
122.6316222320732,9
128.37998538920291,10
128.77077121209345,11
129.9291981478346,12
135.78712709849628,13
136.75372117511193,14
138.29399376796823,15
139.53191929452595,16
139.67690600469192,17
143.19421773286268,18
143.38317525778277,19
143.5456260598769,20
143.71820714128694,21
143.8017091904959,22
143.83069084667738,23
143.89438660559566,24
144.07726770126624,25
144.0960208650875,26
144.32365660151967,27
145.0623265012835,28
145.29777988581165,29
145.35304033085845,30
145.48034194983052,31
146.53138832007414,32
146.56021712082173,33
149.49319132120468,34
150.00019938642805,35
150.1098973193723,36
150.53936888606893,37
150.63376484393945,38
150.72491580640735,39
151.90735533849374,40
152.39387806880964,41
152.86521524696764,42
153.0409823171549,43
153.25627527511912,44
153.26021095273268,45
153.32348940156942,46
153.75873692771472,47
154.09359862602236,48
154.38535319874427,49
154.52723190945176,50
154.6707814026566,51
155.0082454477526,52
155.25523524572364,53
155.3742189679339,54
155.4078797663384,55
155.44167506061544,56
155.50024289443314,57
155.53648745862085,58
155.55145860782517,59
155.57395447064687,60
155.7436171430814,61
155.80670476212666,62
155.82547611371936,63
155.83085300775295,64
155.83454370337057,65
155.84595747202263,66
155.86973156991348,67
155.88226776661762,68
155.88674418626567,69
155.8897194308356,70
155.89290464493448,71
155.89621618925963,72
155.89735335332364,73
155.90566542542842,74
155.91007185459682,75
155.91404973822992,76
155.92055555214353,77
155.9303613908738,78
155.93983241577808,79
155.94663465415397,80
155.95591628525193,81
155.96781227063346,82
155.97513495656833,83
155.9796923201174,84
155.98175947097084,85
155.98455048540546,86
155.98769188278783,87
155.99044579328802,88
155.9918786321521,89
155.99281837644975,90
155.99347376577379,91
155.9936281981345,92
155.99377822882497,93
155.99394395224465,94
155.99432371455356,95
155.9949075027979,96
155.99533835850875,97
155.99599135179415,98
155.99636130174687,99
155.9968079088551,100
