node,iteration,delta
1,1,19.800000000000004
1,2,3.4660760556726586
1,3,19.597278183652406
1,4,10.437134190629621
1,5,12.421028457996982
1,6,7.798930502027758
1,7,6.934330435185473
1,8,5.845246641014683
1,9,5.031023759467985
1,10,3.5799319644822845
1,11,3.698817475395572
1,12,3.6117991893598855
1,13,0.885782739063302
1,14,2.9258437138225872
1,15,1.2819421900878751
1,16,3.5686528427610256
1,17,2.8614660352280907
1,18,3.846982654710928
1,19,3.919466511252267
1,20,5.735735594488915
1,21,1.570761424733064
1,22,1.6296465359118883
1,23,5.482498905069406
1,24,1.5388095105963657
1,25,0.6302605410714932
1,26,2.7824357465701723
1,27,0.9882218369066322
1,28,2.0996569524747883
1,29,0.7029145974536277
1,30,1.382446251453075
1,31,1.8103527852363186
1,32,1.117887733194948
1,33,0.25503271119373494
1,34,0.31251474447321925
1,35,0.19312141604473254
1,36,2.2664292448100696
1,37,0.7539573904912231
1,38,0.9192692586900648
1,39,1.1554143602793374
1,40,0.8003159556305945
1,41,0.5905206029726742
1,42,1.1511667713159568
1,43,0.15284566562286273
1,44,0.239806316071963
1,45,0.08336648478416464
1,46,0.3938537127658037
1,47,0.36800991427935514
1,48,0.21309873183372474
1,49,0.20114668428686855
1,50,0.29237878932008243
1,51,0.35142267560604523
1,52,4.1099402335203195
1,53,1.8866619448958772
1,54,0.6377638628118802
1,55,2.62186397904361
1,56,1.4903461845467518
1,57,0.7133321673049977
1,58,0.3238289981493381
1,59,0.6552587394280636
1,60,0.03425835519465181
1,61,1.3786447843124279
1,62,0.4022876452040691
1,63,0.00359120537018498
1,64,0.02591670575839089
1,65,0.1161696706121802
1,66,0.04911792822554162
1,67,0.23733461039228132
1,68,0.43024154375552826
1,69,0.11284305046387999
1,70,0.12657819718333485
1,71,0.006138084583653836
1,72,0.3972317881350591
1,73,0.006143399696384222
1,74,0.0030028094770386815
1,75,0.058934678113246264
1,76,0.33435374955320185
1,77,0.0748162167233204
1,78,0.032744801983653815
1,79,0.21148900012121885
1,80,0.11885700644438657
1,81,0.06817311908162083
1,82,0.24931644482649062
1,83,0.02306736041782642
1,84,0.009828604474705571
1,85,0.026178378509712275
1,86,0.066838188597103
1,87,0.041261382540369596
1,88,0.009343636526409682
1,89,0.00271923100785898
1,90,0.002692535126243456
1,91,0.010358458525843162
1,92,0.019514035951033293
1,93,0.006476811572383667
1,94,0.018349412105180818
1,95,0.008908382929803338
1,96,0.004609770642218791
1,97,0.00798748474153399
1,98,1.757177119543485e-5
1,99,0.0006628135793107504
1,100,1.6985547972581116e-6
