approx_value,iteration
19.775750000000002,1
39.792849092170144,2
87.30860139851461,3
154.41679373011942,4
211.1523097270026,5
279.31278648978036,6
370.8773516979469,7
469.6853458101142,8
552.9710476984249,9
625.5435470545731,10
694.0716564163511,11
744.3111276798645,12
771.3784474420363,13
842.3630564726159,14
890.5403986343705,15
941.5335504026884,16
978.4443737315863,17
1012.0092366837877,18
1042.1604088836002,19
1085.8698479886061,20
1139.7590348710246,21
1178.6842295298761,22
1202.0809207905745,23
1232.883548263843,24
1266.462694733446,25
1289.6243036528797,26
1316.8908620527652,27
1353.4289736035876,28
1378.3305223676903,29
1398.6711963864223,30
1414.3508371647267,31
1426.674743943894,32
1438.775709589935,33
1448.6013448705157,34
1454.51969569844,35
1464.63569742379,36
1475.5500390330699,37
1487.995601796083,38
1495.2181980626824,39
1507.6074438730884,40
1519.7255722548582,41
1527.8229009252168,42
1535.5163018623948,43
1540.5353697708697,44
1545.066458831389,45
1550.33059728524,46
1553.9116897975855,47
1556.7782650654187,48
1560.2553602484047,49
1562.8373529218325,50
1576.0319622435927,51
1583.2027402431604,52
1592.7495681899868,53
1601.5027827193367,54
1616.9150907328878,55
1634.6078513229786,56
1652.9539161557884,57
1666.6241665497205,58
1675.4929552363515,59
1681.1879779909045,60
1685.5876596603794,61
1689.3474158731033,62
1692.150820275992,63
1693.527955082082,64
1694.822771145027,65
1695.7527109087478,66
1698.37646315022,67
1700.880252060866,68
1702.6137338245828,69
1704.1576643111418,70
1706.23651977703,71
1710.5145828769607,72
1714.8424094074642,73
1717.127893690192,74
1719.3424825330612,75
1722.0517250176197,76
1723.8849442942228,77
1725.449751775632,78
1726.3561619493096,79
1727.2742269849857,80
1728.1796000396619,81
1729.299049875849,82
1729.9131691219657,83
1730.8718107794416,84
1731.6550657813427,85
1732.268449444752,86
1732.7424233693055,87
1733.1092421612325,88
1733.4463063484031,89
1733.848595963109,90
1734.2029093823026,91
1734.4704394624432,92
1734.6978948249882,93
1734.8042108895247,94
1734.9464713306334,95
1735.0945829845825,96
1735.1969076060009,97
1735.3002218657489,98
1735.3576464547184,99
1735.3956342025288,100
