coefficients,shift,node,intercept,state,iteration,time
"{""volume[1]"":0.0}","[[0.0,1]]",1,0.0,"{""volume[1]"":0.0}",0,0.0
"{""volume[1]"":-0.5}","[[0.0,2]]",1,20.0,"{""volume[1]"":30.0}",1,0.0062029361724853516
"{""volume[1]"":-0.24975}","[[0.0,3]]",1,19.98,"{""volume[1]"":70.0}",1,0.006670951843261719
"{""volume[1]"":-0.24950025}","[[0.0,4]]",1,22.4550225,"{""volume[1]"":50.0}",1,0.006886959075927734
"{""volume[1]"":-1.124625374875}","[[0.0,5]]",1,54.94005998,"{""volume[1]"":20.0}",2,0.0076029300689697266
"{""volume[1]"":-1.5617503747500625}","[[0.0,6]]",1,78.03260867751813,"{""volume[1]"":0.0}",2,0.00780797004699707
"{""volume[1]"":-0.9047196870626563}","[[0.0,7]]",1,76.10389364129999,"{""volume[1]"":30.0}",2,0.007996082305908203
"{""volume[1]"":-1.4519074836877968}","[[0.0,8]]",1,102.9530332344937,"{""volume[1]"":10.0}",2,0.008196115493774414
"{""volume[1]"":-1.1771352717898513}","[[0.0,9]]",1,107.15761894376465,"{""volume[1]"":50.0}",2,0.008388996124267578
"{""volume[1]"":0.0}","[[0.0,10]]",1,0.0,"{""volume[1]"":140.0}",3,0.009114980697631836
"{""volume[1]"":-0.5879790682590308}","[[0.0,11]]",1,76.16460271018137,"{""volume[1]"":120.0}",3,0.009315013885498047
"{""volume[1]"":-0.5873910891907718}","[[0.0,12]]",1,81.96234899937892,"{""volume[1]"":100.0}",3,0.009493112564086914
"{""volume[1]"":-0.7934018490507905}","[[0.0,13]]",1,104.83871258529086,"{""volume[1]"":80.0}",3,0.009692907333374023
"{""volume[1]"":-0.7926084472017397}","[[0.0,14]]",1,112.65995834472298,"{""volume[1]"":50.0}",3,0.00986790657043457
"{""volume[1]"":-0.791815838754538}","[[0.0,15]]",1,120.46545677392365,"{""volume[1]"":80.0}",3,0.010044097900390625
"{""volume[1]"":-0.7910240229157834}","[[0.0,16]]",1,128.25523154630756,"{""volume[1]"":50.0}",3,0.010220050811767578
"{""volume[1]"":-0.8951164994464338}","[[0.0,17]]",1,140.22464632583257,"{""volume[1]"":30.0}",4,0.011049985885620117
"{""volume[1]"":-1.4471106914734937}","[[0.0,18]]",1,166.14220785003687,"{""volume[1]"":10.0}",4,0.011246919631958008
"{""volume[1]"":-1.1699424818645037}","[[0.0,19]]",1,170.77298354310722,"{""volume[1]"":50.0}",4,0.011438131332397461
"{""volume[1]"":-1.1687725393826391}","[[0.0,20]]",1,180.6022105595641,"{""volume[1]"":30.0}",4,0.011626005172729492
"{""volume[1]"":-1.1676037668432564}","[[0.0,21]]",1,190.42160834900454,"{""volume[1]"":70.0}",4,0.011799097061157227
"{""volume[1]"":-1.166436163076413}","[[0.0,22]]",1,200.23118674065552,"{""volume[1]"":50.0}",4,0.011966943740844727
"{""volume[1]"":-1.1652697269133367}","[[0.0,23]]",1,210.03095555391488,"{""volume[1]"":30.0}",4,0.012130975723266602
"{""volume[1]"":-1.1641044571864234}","[[0.0,24]]",1,219.82092459836093,"{""volume[1]"":70.0}",4,0.012304067611694336
"{""volume[1]"":-1.162940352729237}","[[0.0,25]]",1,229.60110367376257,"{""volume[1]"":50.0}",4,0.012478113174438477
"{""volume[1]"":-1.1617774123765077}","[[0.0,26]]",1,239.3715025700888,"{""volume[1]"":150.0}",5,0.013422012329101562
"{""volume[1]"":-1.1606156349641312}","[[0.0,27]]",1,249.1321310675187,"{""volume[1]"":120.0}",5,0.013605117797851562
"{""volume[1]"":-1.159455019329167}","[[0.0,28]]",1,258.8829989364512,"{""volume[1]"":150.0}",5,0.013782024383544922
"{""volume[1]"":-1.1582955643098378}","[[0.0,29]]",1,268.6241159375147,"{""volume[1]"":120.0}",5,0.013957023620605469
"{""volume[1]"":-1.157137268745528}","[[0.0,30]]",1,278.3554918215772,"{""volume[1]"":90.0}",5,0.014122962951660156
"{""volume[1]"":-1.1559801314767824}","[[0.0,31]]",1,288.0771363297556,"{""volume[1]"":60.0}",5,0.014287948608398438
"{""volume[1]"":-1.1548241513453055}","[[0.0,32]]",1,297.7890591934258,"{""volume[1]"":30.0}",5,0.014457941055297852
"{""volume[1]"":-1.57683466359698}","[[0.0,33]]",1,320.186230226323,"{""volume[1]"":0.0}",5,0.014653921127319336
"{""volume[1]"":-1.7876289144666915}","[[0.0,34]]",1,336.2371765620959,"{""volume[1]"":0.0}",5,0.014847993850708008
"{""volume[1]"":-1.8929206427761125}","[[0.0,35]]",1,349.11332010225044,"{""volume[1]"":20.0}",5,0.015047073364257812
"{""volume[1]"":-1.5223485246636483}","[[0.0,36]]",1,344.1881143822809,"{""volume[1]"":50.0}",5,0.015234947204589844
"{""volume[1]"":-1.1536693271939602}","[[0.0,37]]",1,307.4912701342324,"{""volume[1]"":170.0}",6,0.016315937042236328
"{""volume[1]"":-1.1525156578667664}","[[0.0,38]]",1,317.18377886409826,"{""volume[1]"":140.0}",6,0.016488075256347656
"{""volume[1]"":-1.1513631422088997}","[[0.0,39]]",1,326.86659508523417,"{""volume[1]"":110.0}",6,0.016670942306518555
"{""volume[1]"":-1.1502117790666908}","[[0.0,40]]",1,336.53972849014895,"{""volume[1]"":80.0}",6,0.016848087310791016
"{""volume[1]"":-1.149061567287624}","[[0.0,41]]",1,346.2031887616588,"{""volume[1]"":110.0}",6,0.01702094078063965
"{""volume[1]"":-1.1479125057203365}","[[0.0,42]]",1,355.85698557289714,"{""volume[1]"":140.0}",6,0.017197132110595703
"{""volume[1]"":-1.1467645932146162}","[[0.0,43]]",1,365.5011285873242,"{""volume[1]"":110.0}",6,0.017374038696289062
"{""volume[1]"":-1.1456178286214016}","[[0.0,44]]",1,375.13562745873685,"{""volume[1]"":80.0}",6,0.01755690574645996
"{""volume[1]"":-1.1444722107927803}","[[0.0,45]]",1,384.76049183127816,"{""volume[1]"":50.0}",6,0.017733097076416016
"{""volume[1]"":-1.1433277385819876}","[[0.0,46]]",1,394.37573133944693,"{""volume[1]"":80.0}",6,0.017904996871948242
"{""volume[1]"":-1.1421844108434056}","[[0.0,47]]",1,403.9813556081075,"{""volume[1]"":50.0}",6,0.018073081970214844
"{""volume[1]"":-1.1410422264325621}","[[0.0,48]]",1,413.57737425249934,"{""volume[1]"":80.0}",6,0.018255949020385742
"{""volume[1]"":-1.1399011842061295}","[[0.0,49]]",1,423.16379687824684,"{""volume[1]"":50.0}",6,0.018431901931762695
"{""volume[1]"":-1.1387612830219234}","[[0.0,50]]",1,432.7406330813686,"{""volume[1]"":170.0}",7,0.019607067108154297
"{""volume[1]"":-1.1376225217389015}","[[0.0,51]]",1,442.3078924482873,"{""volume[1]"":140.0}",7,0.019793033599853516
"{""volume[1]"":-1.1364848992171626}","[[0.0,52]]",1,451.865584555839,"{""volume[1]"":110.0}",7,0.019969940185546875
"{""volume[1]"":-1.1353484143179453}","[[0.0,53]]",1,461.4137189712832,"{""volume[1]"":80.0}",7,0.020153045654296875
