node,iteration,delta
1,1,2.4975
1,2,21.377261626942314
1,3,7.868907104976799
1,4,9.871537925330017
1,5,10.77030897396611
1,6,9.68739339725937
1,7,9.543095278037413
1,8,9.604174690880427
1,9,9.252814964041818
1,10,9.200847189205206
1,11,8.798639511327337
1,12,8.644006200921922
1,13,8.339682549647932
1,14,8.08247798799357
1,15,7.931193358449491
1,16,7.593628677340348
1,17,10.91037525048614
1,18,8.522908813047707
1,19,6.975650755648985
1,20,6.9278526874600175
1,21,6.770316871745763
1,22,13.821965545096191
1,23,5.6796974829831015
1,24,5.997005523945063
1,25,7.3728753844989114
1,26,5.692523956114201
1,27,5.332831584937594
1,28,8.983266648395329
1,29,11.197794121892002
1,30,4.58336444330962
1,31,4.444315450426984
1,32,8.178468700418307
1,33,4.707850735126158
1,34,3.814784523648086
1,35,4.893209517415016
1,36,3.3699035699510205
1,37,3.128807057893937
1,38,12.108924118812865
1,39,6.857248898538273
1,40,2.5257758888574244
1,41,4.4227472015954845
1,42,2.481604740648436
1,43,7.299120219428005
1,44,13.410769242465904
1,45,5.510135333028302
1,46,5.896682368696929
1,47,11.592870254373338
1,48,11.481021545367184
1,49,9.446687929732434
1,50,7.3021797219298605
1,51,3.9341289687090466
1,52,8.044986071065068
1,53,8.449276701563576
1,54,7.6679791650440166
1,55,11.580207043825794
1,56,5.243404274777276
1,57,9.405919017166525
1,58,1.4597900481967372
1,59,5.34714236030959
1,60,0.5959043973452935
1,61,6.393590444267829
1,62,0.700354115868322
1,63,16.802646141370133
1,64,2.547553349959344
1,65,12.624424546673254
1,66,5.681034214392639
1,67,4.238151089040912
1,68,5.2476483834561805
1,69,5.376967419593711
1,70,3.77865333291993
1,71,3.208733683626633
1,72,2.1613851806669118
1,73,2.299329053133988
1,74,3.6859463783348474
1,75,6.609323610506181
1,76,1.6105033046642347
1,77,8.939870618996792
1,78,2.3304345094802557
1,79,2.0200654013769963
1,80,1.751581133570653
1,81,5.482034438646224
1,82,3.015544235959169
1,83,1.9924367518669897
1,84,0.15782871389274078
1,85,10.058131705045525
1,86,0.8970471606407955
1,87,3.251404145925335
1,88,2.1248200254867697
1,89,6.56230618335394
1,90,3.5132357047132245
1,91,4.376229412702742
1,92,2.4686635073794605
1,93,0.0
1,94,0.9002037508034846
1,95,0.5124770818656543
1,96,3.1523967173707206
1,97,0.9953496886373614
1,98,2.188589071329261
1,99,2.9131815240289143
1,100,1.2316991475527175
