approx_value,iteration
19.9775075,1
41.24246208203478,2
98.97021108432423,3
173.3865361412142,4
243.81686047879606,5
360.995402267047,6
503.6340108417079,7
663.7871618690408,8
838.5184318766176,9
1027.7036894319588,10
1231.0103583381692,11
1349.6699543432096,12
1458.520439226998,13
1671.960202946991,14
1924.897673989437,15
2139.719364689177,16
2408.736836402763,17
2683.270901613925,18
2796.8667365018155,19
2999.929280389364,20
3219.1826231417645,21
3515.4258420480724,22
3811.732819881726,23
4086.2526825999516,24
4317.394393624148,25
4437.851942688395,26
4669.291574860575,27
4947.139622197389,28
5183.8708352529475,29
5389.500270343755,30
5588.248647243511,31
5845.593008842981,32
6014.452467378381,33
6249.811469792197,34
6504.343767966951,35
6719.415508195333,36
6770.074578147888,37
7007.858129257408,38
7209.475110292473,39
7418.149512172951,40
7614.6102801722645,41
7783.1328812046195,42
7970.252092257057,43
8127.37075608024,44
8176.018105906091,45
8392.554928429367,46
8582.093693767118,47
8768.56782839404,48
8900.60406475146,49
9106.119135631037,50
9273.551602814536,51
9400.044137600136,52
9557.820580669559,53
9711.000161530792,54
9822.16532521295,55
10019.979750021987,56
10172.23998513456,57
10381.615129368536,58
10531.916878023816,59
10664.571557326944,60
10784.954875219752,61
10878.27260248391,62
10986.572532869366,63
11104.825277200105,64
11226.824234386193,65
11324.735830146685,66
11452.569839321863,67
11562.97142869182,68
11621.688482779506,69
11708.747319427519,70
11860.98554325923,71
11994.022430864394,72
12174.249715842157,73
12289.977657584195,74
12402.494328476429,75
12529.931017713061,76
12614.806769415194,77
12742.176625603259,78
12862.170635176126,79
12955.809142477225,80
13042.807190189204,81
13174.974134697051,82
13262.707973945682,83
13382.997056695196,84
13510.044360372427,85
13612.778042489008,86
13725.946798317747,87
13818.238079703293,88
13901.486911325152,89
14041.803233046261,90
14137.195814712804,91
14255.907716660826,92
14376.005505195364,93
14463.362614993268,94
14559.11568163879,95
14631.64215726626,96
14720.267636911332,97
14801.707256345895,98
14844.193401298606,99
14900.285352103037,100
