approx_value,iteration
19.8876875,1
40.592775959081266,2
90.40598392943161,3
161.47647291445287,4
227.4619689489926,5
328.31214244578433,6
445.88884108304285,7
572.8341291132705,8
697.7533602366183,9
821.8643939328399,10
946.3734987276223,11
1021.6467491283923,12
1070.524610599699,13
1179.5442950525162,14
1278.3741882877316,15
1356.2703879626788,16
1447.011857180732,17
1524.7948280334426,18
1567.784830442618,19
1650.146707556995,20
1742.2652811967837,21
1827.0675935700256,22
1866.167246028157,23
1930.5020139322141,24
2003.7282459353578,25
2057.6692684192703,26
2136.2448210426937,27
2199.5706787270083,28
2244.8591905664684,29
2300.69538478106,30
2342.3485673392006,31
2382.7714272114285,32
2424.825136562594,33
2459.149222080375,34
2482.467164871551,35
2513.749921787434,36
2551.284313439098,37
2588.5094318759257,38
2616.8470488358894,39
2660.72725281948,40
2700.4833428813317,41
2740.649283326283,42
2767.3204510202813,43
2789.768918251821,44
2813.0521287711385,45
2843.8012340783716,46
2869.0759602122125,47
2892.0042493041437,48
2911.5135355835037,49
2933.1338090373692,50
2968.490485087412,51
2990.6375479702297,52
3019.958240739127,53
3046.4171064329894,54
3080.7801103252614,55
3118.969771062638,56
3160.644145818015,57
3195.302662787891,58
3220.4130018902083,59
3242.174339677781,60
3257.8341879601676,61
3274.8553151791493,62
3289.1349442840856,63
3297.106822365801,64
3305.876368378559,65
3310.2685990785703,66
3322.480756420318,67
3332.6854305999295,68
3339.0316459840133,69
3344.0884858221834,70
3351.9513583966027,71
3366.2541470821197,72
3382.1575158304026,73
3391.426575129446,74
3400.3362501207775,75
3411.410815408809,76
3419.5460292144808,77
3428.895794312166,78
3434.616506534984,79
3439.1461122606165,80
3444.9686534174466,81
3451.550972805883,82
3455.1683579092087,83
3460.9339012047194,84
3466.6370622431978,85
3470.955815438703,86
3474.97096981739,87
3478.0771767469205,88
3481.1737878794565,89
3485.5235996119427,90
3488.955589546241,91
3491.8805891239454,92
3495.111845842386,93
3496.9765155204354,94
3498.9714210087714,95
3500.6693610999196,96
3501.979322961176,97
3503.2883839551714,98
3503.788805403634,99
3504.4982323121812,100
