coefficients,shift,node,intercept,state,iteration,time
"{""volume[1]"":0.0}","[[0.0,1]]",1,0.0,"{""volume[1]"":0.0}",0,0.0
"{""volume[1]"":-1.0}","[[0.0,2]]",1,35.0,"{""volume[1]"":0.0}",1,0.0011920928955078125
"{""volume[1]"":-1.4975}","[[0.0,3]]",1,59.875,"{""volume[1]"":10.0}",1,0.0015180110931396484
"{""volume[1]"":-0.74500625}","[[0.0,4]]",1,57.138,"{""volume[1]"":50.0}",1,0.0018050670623779297
"{""volume[1]"":-0.370640609375}","[[0.0,5]]",1,43.251779375,"{""volume[1]"":70.0}",2,0.0026290416717529297
"{""volume[1]"":-0.1843937031640625}","[[0.0,6]]",1,28.893508365625,"{""volume[1]"":110.0}",2,0.002892017364501953
"{""volume[1]"":-0.2761295704881836}","[[0.0,7]]",1,41.43331143104102,"{""volume[1]"":90.0}",2,0.003147125244140625
"{""volume[1]"":-0.5080150706928713}","[[0.0,8]]",1,61.11736258558548,"{""volume[1]"":70.0}",2,0.0033881664276123047
"{""volume[1]"":-0.505474995339407}","[[0.0,9]]",1,65.86652572605162,"{""volume[1]"":50.0}",2,0.003637075424194336
"{""volume[1]"":-1.251473810181355}","[[0.0,10]]",1,95.50771689379427,"{""volume[1]"":0.0}",3,0.004567146301269531
"{""volume[1]"":-0.8740820307465791}","[[0.0,11]]",1,98.93245611670295,"{""volume[1]"":30.0}",3,0.0048370361328125
"{""volume[1]"":-0.686329620477778}","[[0.0,12]]",1,94.35224967500022,"{""volume[1]"":70.0}",3,0.005087137222290039
"{""volume[1]"":-0.7763047964841177}","[[0.0,13]]",1,106.72439381947535,"{""volume[1]"":50.0}",3,0.0053250789642333984
"{""volume[1]"":-0.8862116362508485}","[[0.0,14]]",1,118.46653912536101,"{""volume[1]"":30.0}",3,0.0055751800537109375
"{""volume[1]"":-1.4408902890347972}","[[0.0,15]]",1,144.05640064903827,"{""volume[1]"":10.0}",3,0.005827188491821289
"{""volume[1]"":-1.1577332078296088}","[[0.0,16]]",1,148.29264432091205,"{""volume[1]"":50.0}",3,0.006072998046875
"{""volume[1]"":-1.1519445417904608}","[[0.0,17]]",1,157.55118109930748,"{""volume[1]"":60.0}",4,0.007119178771972656
"{""volume[1]"":-1.1461848190815085}","[[0.0,18]]",1,166.76342519381097,"{""volume[1]"":30.0}",4,0.007354021072387695
"{""volume[1]"":-1.5702269474930506}","[[0.0,19]]",1,188.8227996430504,"{""volume[1]"":0.0}",4,0.007627010345458984
"{""volume[1]"":-1.7811879063777927}","[[0.0,20]]",1,204.44304845350135,"{""volume[1]"":20.0}",4,0.007905006408691406
"{""volume[1]"":-1.4563679309160023}","[[0.0,21]]",1,204.15264171743493,"{""volume[1]"":50.0}",4,0.008170127868652344
"{""volume[1]"":-1.7245430456307111}","[[0.0,22]]",1,221.54006449111944,"{""volume[1]"":20.0}",4,0.008455991744995117
"{""volume[1]"":-1.58250321083199}","[[0.0,23]]",1,225.7846349258728,"{""volume[1]"":50.0}",4,0.008725166320800781
"{""volume[1]"":-1.787295347388915}","[[0.0,24]]",1,241.03685132957602,"{""volume[1]"":20.0}",4,0.009011030197143555
"{""volume[1]"":-1.6764747827149002}","[[0.0,25]]",1,245.3002120501979,"{""volume[1]"":50.0}",4,0.009279012680053711
"{""volume[1]"":-1.6680924088013258}","[[0.0,26]]",1,254.07371098994693,"{""volume[1]"":100.0}",5,0.010628223419189453
"{""volume[1]"":-1.3298759733786596}","[[0.0,27]]",1,222.6345118913179,"{""volume[1]"":130.0}",5,0.010918140411376953
"{""volume[1]"":-1.4914892701345428}","[[0.0,28]]",1,252.21022118211255,"{""volume[1]"":100.0}",5,0.011198997497558594
"{""volume[1]"":-1.48403182378387}","[[0.0,29]]",1,260.949170076202,"{""volume[1]"":130.0}",5,0.011462211608886719
"{""volume[1]"":-0.7383058323324754}","[[0.0,30]]",1,156.97138708288475,"{""volume[1]"":160.0}",5,0.011732101440429688
"{""volume[1]"":-1.1056129839178819}","[[0.0,31]]",1,227.7185091249118,"{""volume[1]"":140.0}",5,0.012016057968139648
"{""volume[1]"":-1.2883482918316216}","[[0.0,32]]",1,258.76007158755397,"{""volume[1]"":110.0}",5,0.012284040451049805
"{""volume[1]"":-1.2819065503724634}","[[0.0,33]]",1,267.46627122961615,"{""volume[1]"":80.0}",5,0.012548208236694336
"{""volume[1]"":-1.275497017620601}","[[0.0,34]]",1,276.1289398734681,"{""volume[1]"":50.0}",5,0.012775182723999023
"{""volume[1]"":-1.634559766266249}","[[0.0,35]]",1,295.7115021861133,"{""volume[1]"":20.0}",5,0.013028144836425781
"{""volume[1]"":-1.447753249983708}","[[0.0,36]]",1,299.849631448178,"{""volume[1]"":50.0}",5,0.013263225555419922
"{""volume[1]"":-1.7202572418668947}","[[0.0,37]]",1,316.74266603493027,"{""volume[1]"":0.0}",6,0.014716148376464844
"{""volume[1]"":-1.7116559556575601}","[[0.0,38]]",1,325.1589527047556,"{""volume[1]"":30.0}",6,0.014965057373046875
"{""volume[1]"":-1.851548837939636}","[[0.0,39]]",1,337.98669280304273,"{""volume[1]"":0.0}",6,0.015223026275634766
"{""volume[1]"":-1.921145546874969}","[[0.0,40]]",1,348.6623929327784,"{""volume[1]"":0.0}",6,0.015482187271118164
"{""volume[1]"":-1.955769909570297}","[[0.0,41]]",1,358.24598368100555,"{""volume[1]"":0.0}",6,0.015736103057861328
"{""volume[1]"":-1.9729955300112227}","[[0.0,42]]",1,367.2648878622639,"{""volume[1]"":20.0}",6,0.01599407196044922
"{""volume[1]"":-1.9631305523611666}","[[0.0,43]]",1,375.4285634229526,"{""volume[1]"":50.0}",6,0.016241073608398438
"{""volume[1]"":-1.9533148995993608}","[[0.0,44]]",1,383.55142060583785,"{""volume[1]"":80.0}",6,0.016524076461791992
"{""volume[1]"":-1.9435483251013639}","[[0.0,45]]",1,391.63366350280864,"{""volume[1]"":110.0}",6,0.016767024993896484
"{""volume[1]"":-1.9338305834758571}","[[0.0,46]]",1,399.6754951852946,"{""volume[1]"":140.0}",6,0.017004013061523438
"{""volume[1]"":-1.9241614305584778}","[[0.0,47]]",1,407.6771177093681,"{""volume[1]"":110.0}",6,0.017226219177246094
"{""volume[1]"":-1.9145406234056854}","[[0.0,48]]",1,415.63873212082126,"{""volume[1]"":80.0}",6,0.017486095428466797
"{""volume[1]"":-1.904967920288657}","[[0.0,49]]",1,423.5605384602172,"{""volume[1]"":50.0}",6,0.0177462100982666
"{""volume[1]"":-1.9477215403436068}","[[0.0,50]]",1,433.0110895576079,"{""volume[1]"":0.0}",7,0.019626140594482422
"{""volume[1]"":-1.9379829326418887}","[[0.0,51]]",1,440.84603410981987,"{""volume[1]"":30.0}",7,0.019939184188842773
"{""volume[1]"":-1.9282930179786792}","[[0.0,52]]",1,448.64180393927074,"{""volume[1]"":60.0}",7,0.02023005485534668
"{""volume[1]"":-1.9186515528887857}","[[0.0,53]]",1,456.3985949195744,"{""volume[1]"":30.0}",7,0.02053213119506836
"{""volume[1]"":-1.9090582951243418}","[[0.0,54]]",1,464.11660194497654,"{""volume[1]"":60.0}",7,0.02079319953918457
"{""volume[1]"":-1.89951300364872}","[[0.0,55]]",1,471.7960189352516,"{""volume[1]"":90.0}",7,0.021046161651611328
"{""volume[1]"":-1.8900154386304764}","[[0.0,56]]",1,479.4370388405753,"{""volume[1]"":60.0}",7,0.021302223205566406
"{""volume[1]"":-1.880565361437324}","[[0.0,57]]",1,487.0398536463725,"{""volume[1]"":30.0}",7,0.021564006805419922
"{""volume[1]"":-1.9355812673150687}","[[0.0,58]]",1,496.5372163586885,"{""volume[1]"":0.0}",7,0.02185821533203125
"{""volume[1]"":-1.9629516804892466}","[[0.0,59]]",1,505.1659798622176,"{""volume[1]"":20.0}",7,0.0221560001373291
"{""volume[1]"":-1.9531369220868005}","[[0.0,60]]",1,512.6401499629065,"{""volume[1]"":50.0}",7,0.022452116012573242
"{""volume[1]"":-1.9716856187381833}","[[0.0,61]]",1,520.9263806509465,"{""volume[1]"":20.0}",7,0.022785186767578125
"{""volume[1]"":-1.9618271906444924}","[[0.0,62]]",1,528.3217487476918,"{""volume[1]"":50.0}",7,0.02307605743408203
"{""volume[1]"":-1.95201805469127}","[[0.0,63]]",1,535.6801400039533,"{""volume[1]"":80.0}",7,0.023386001586914062
"{""volume[1]"":-1.9422579644178137}","[[0.0,64]]",1,543.0017393039335,"{""volume[1]"":50.0}",7,0.023684024810791016
"{""volume[1]"":-1.9325466745957247}","[[0.0,65]]",1,550.2867306074138,"{""volume[1]"":50.0}",8,0.025641202926635742
"{""volume[1]"":-1.922883941222746}","[[0.0,66]]",1,557.5352969543767,"{""volume[1]"":80.0}",8,0.025950193405151367
"{""volume[1]"":-1.9132695215166324}","[[0.0,67]]",1,564.7476204696048,"{""volume[1]"":110.0}",8,0.026259183883666992
"{""volume[1]"":-1.9037031739090493}","[[0.0,68]]",1,571.9238823672569,"{""volume[1]"":80.0}",8,0.026551008224487305
"{""volume[1]"":-1.894184658039504}","[[0.0,69]]",1,579.0642629554205,"{""volume[1]"":110.0}",8,0.026835203170776367
"{""volume[1]"":-1.8847137347493066}","[[0.0,70]]",1,586.1689416406434,"{""volume[1]"":80.0}",8,0.02712416648864746
"{""volume[1]"":-1.87529016607556}","[[0.0,71]]",1,593.2380969324403,"{""volume[1]"":110.0}",8,0.027418136596679688
"{""volume[1]"":-1.8659137152451823}","[[0.0,72]]",1,600.2719064477781,"{""volume[1]"":80.0}",8,0.027734994888305664
"{""volume[1]"":-1.8565841466689563}","[[0.0,73]]",1,607.2705469155392,"{""volume[1]"":110.0}",8,0.028059005737304688
"{""volume[1]"":-1.8473012259356116}","[[0.0,74]]",1,614.2341941809615,"{""volume[1]"":140.0}",8,0.02840900421142578
"{""volume[1]"":-1.8380647198059337}","[[0.0,75]]",1,621.1630232100567,"{""volume[1]"":170.0}",8,0.02877211570739746
"{""volume[1]"":-1.828874396206904}","[[0.0,76]]",1,628.0572080940065,"{""volume[1]"":140.0}",8,0.029118061065673828
"{""volume[1]"":-1.8197300242258696}","[[0.0,77]]",1,634.9169220535364,"{""volume[1]"":170.0}",8,0.02945709228515625
"{""volume[1]"":-1.8106313741047402}","[[0.0,78]]",1,641.7423374432686,"{""volume[1]"":140.0}",8,0.029789209365844727
"{""volume[1]"":-1.8015782172342165}","[[0.0,79]]",1,648.5336257560523,"{""volume[1]"":110.0}",8,0.030106067657470703
"{""volume[1]"":-1.7925703261480455}","[[0.0,80]]",1,655.2909576272721,"{""volume[1]"":80.0}",8,0.030480146408081055
"{""volume[1]"":-1.7836074745173052}","[[0.0,81]]",1,662.0145028391357,"{""volume[1]"":50.0}",8,0.030819177627563477
"{""volume[1]"":-1.8873447185723593}","[[0.0,82]]",1,672.0840887677693,"{""volume[1]"":0.0}",9,0.03329610824584961
"{""volume[1]"":-1.8779079949794975}","[[0.0,83]]",1,678.7236683239305,"{""volume[1]"":30.0}",9,0.03361916542053223
"{""volume[1]"":-1.9342592275023}","[[0.0,84]]",1,687.3022731572419,"{""volume[1]"":0.0}",9,0.03396415710449219
"{""volume[1]"":-1.9622939656823943}","[[0.0,85]]",1,694.9969428209838,"{""volume[1]"":0.0}",9,0.03430008888244629
"{""volume[1]"":-1.9762412479269913}","[[0.0,86]]",1,702.2347206690691,"{""volume[1]"":0.0}",9,0.034638166427612305
"{""volume[1]"":-1.9831800208436783}","[[0.0,87]]",1,709.2281464404134,"{""volume[1]"":20.0}",9,0.03497815132141113
"{""volume[1]"":-1.97326412073946}","[[0.0,88]]",1,715.6820057082112,"{""volume[1]"":50.0}",9,0.03529000282287598
"{""volume[1]"":-1.9633978001357626}","[[0.0,89]]",1,722.1035956796702,"{""volume[1]"":80.0}",9,0.035610198974609375
"{""volume[1]"":-1.9535808111350839}","[[0.0,90]]",1,728.4930777012719,"{""volume[1]"":50.0}",9,0.035923004150390625
"{""volume[1]"":-1.9438129070794083}","[[0.0,91]]",1,734.8506123127654,"{""volume[1]"":80.0}",9,0.036216020584106445
"{""volume[1]"":-1.9340938425440113}","[[0.0,92]]",1,741.1763592512016,"{""volume[1]"":110.0}",9,0.03652215003967285
"{""volume[1]"":-1.9244233733312912}","[[0.0,93]]",1,747.4704774549455,"{""volume[1]"":80.0}",9,0.03683805465698242
"{""volume[1]"":-1.9148012564646348}","[[0.0,94]]",1,753.7331250676707,"{""volume[1]"":50.0}",9,0.03713703155517578
"{""volume[1]"":-1.9052272501823118}","[[0.0,95]]",1,759.9644594423323,"{""volume[1]"":80.0}",9,0.03745412826538086
"{""volume[1]"":-1.8957011139314002}","[[0.0,96]]",1,766.1646371451207,"{""volume[1]"":110.0}",9,0.03775906562805176
"{""volume[1]"":-1.8862226083617433}","[[0.0,97]]",1,772.333813959395,"{""volume[1]"":140.0}",9,0.03806614875793457
"{""volume[1]"":-1.8767914953199345}","[[0.0,98]]",1,778.472144889598,"{""volume[1]"":110.0}",9,0.03837013244628906
"{""volume[1]"":-1.8674075378433348}","[[0.0,99]]",1,784.5797841651499,"{""volume[1]"":80.0}",9,0.03871321678161621
"{""volume[1]"":-1.858070500154118}","[[0.0,100]]",1,790.6568852443241,"{""volume[1]"":50.0}",9,0.039028167724609375
