node,iteration,delta
1,1,19.9
1,2,3.4520661402163206
1,3,20.04307499583777
1,4,11.156373672564712
1,5,12.401307339732256
1,6,8.73127898367656
1,7,8.143122132519352
1,8,7.477963158113482
1,9,6.858355873680011
1,10,5.828810411512791
1,11,5.616142986562295
1,12,10.668362311703845
1,13,1.7432407050673646
1,14,8.165690874046504
1,15,3.472840999138043
1,16,3.4693018768582533
1,17,3.7423935396448087
1,18,5.221061081614835
1,19,6.405778744621557
1,20,6.2792251452285655
1,21,2.853821974836137
1,22,1.8742877251127084
1,23,0.9922554878444316
1,24,3.1610067831079505
1,25,3.6485143531933772
1,26,5.095003241189033
1,27,5.022987343783825
1,28,1.0381759126503312
1,29,1.2981853201326885
1,30,4.248980902670155
1,31,2.416441926692187
1,32,3.500316399934036
1,33,2.1444150375368736
1,34,1.6065688792436958
1,35,0.9008182756233509
1,36,4.626056266198248
1,37,1.2873887061177811
1,38,0.5457474894237748
1,39,3.445018589422034
1,40,2.3637917828650643
1,41,2.208363459404609
1,42,1.8295101480707672
1,43,0.48901372052841907
1,44,0.3098549236378858
1,45,0.7638536650583774
1,46,1.3974761776198648
1,47,0.12160039328091443
1,48,2.787589744705201
1,49,0.6283487091691313
1,50,1.2922926796286447
1,51,0.4467325494983925
1,52,7.206637693680477
1,53,1.0886519416262672
1,54,0.5187447907023852
1,55,4.318079354455222
1,56,1.9671973707727375
1,57,0.7251397807835929
1,58,1.452415385612312
1,59,1.072078063205936
1,60,1.4719477630037545
1,61,1.8574568368831024
1,62,0.4224665644965171
1,63,0.014436675982324232
1,64,0.14045860610622185
1,65,0.029836144119144592
1,66,0.05364118656325445
1,67,0.9577727286582558
1,68,1.4160618708347101
1,69,0.40304935080939686
1,70,0.2973969980662332
1,71,0.04080567062010232
1,72,0.7927906914660525
1,73,0.07090595442923586
1,74,0.11065765633020419
1,75,0.24599823655444197
1,76,0.9722129569686331
1,77,0.30472340983715185
1,78,0.46818802723555564
1,79,0.6472974057569445
1,80,0.5295560973727333
1,81,0.4737244652046684
1,82,0.23261786665398176
1,83,0.060468527547982376
1,84,0.015447008995579381
1,85,0.26224678735843554
1,86,0.629349982601525
1,87,0.29122075939676506
1,88,0.03792376277760923
1,89,0.0833900207262559
1,90,0.03119660959691828
1,91,0.17478005891007342
1,92,0.3068552980698769
1,93,0.1764723933579262
1,94,0.3226220332844605
1,95,0.08393505657340938
1,96,0.06306549270766482
1,97,0.04106216055879486
1,98,0.0733158292441658
1,99,0.00398700619552983
1,100,0.062155936663657485
