approx_value,iteration
19.8876875,1
31.58052586272038,2
47.044196593294515,3
67.83492179155834,4
84.68454844460601,5
86.06723941126367,6
93.05074982009273,7
104.31689730429972,8
106.51931975766763,9
120.12599667688659,10
126.0677540547734,11
132.8454581583925,12
133.6277958820807,13
133.94362947042057,14
134.72591085546657,15
135.05578234003568,16
143.44680914836454,17
145.89102025483373,18
148.42654841235097,19
150.46439394805827,20
150.46439394805827,21
150.74108125409424,22
150.7471943139842,23
151.8467495567503,24
152.51545604927526,25
152.78737385595113,26
153.079229664907,27
153.21409773860282,28
153.28731389454032,29
155.01494320689628,30
155.96193200678522,31
156.24193607272792,32
157.08445025387718,33
157.18488966949337,34
157.22557720373533,35
157.8113890791269,36
158.15632231012,37
158.24523428411942,38
158.41694341151023,39
158.44221049547508,40
158.50744313740876,41
158.6548949521149,42
158.66178317345128,43
158.73275267960497,44
158.75415278048533,45
158.77146878921417,46
158.77611584058187,47
158.77776847725886,48
158.78246456936822,49
158.93447711027258,50
159.03344715258558,51
159.08758348703694,52
159.16164067059384,53
159.19614577644495,54
159.26670067785295,55
159.30434933739167,56
159.3274878561774,57
159.33967996266207,58
159.36969259091353,59
159.4036258947723,60
159.41383640277087,61
159.47863670992814,62
159.49054905379631,63
159.51346744698978,64
159.53247334480295,65
159.54164883575305,66
159.5669444817513,67
159.58385996677956,68
159.5965611956866,69
159.60888504999178,70
159.61767604917057,71
159.6203556842124,72
159.62469859836455,73
159.6300745595891,74
159.63175308062094,75
159.63529452156976,76
159.63630282940318,77
159.64178613398087,78
159.64719954725095,79
159.6510504565113,80
159.65372540094728,81
159.65678876986584,82
159.66122856288086,83
159.66685812837048,84
159.67258303844244,85
159.67594756456535,86
159.67876398518774,87
159.68455811299617,88
159.68829778847663,89
159.69071378431087,90
159.69232339262112,91
159.69502738062135,92
159.69724174322906,93
159.69960257393564,94
159.70093993354237,95
159.70172312250818,96
159.70225111285424,97
159.70315177478602,98
159.70458732382474,99
159.70505860426525,100
