approx_value,iteration
11.323685736412862,1
32.16275715818418,2
68.94753726447748,3
68.94753726447749,4
85.68322370330405,5
88.2084426037271,6
103.7031550490232,7
111.25824011029798,8
118.93482868769269,9
120.27752272975057,10
120.38689703246503,11
120.73557309686586,12
120.83049115244371,13
121.8149752820351,14
121.98628993653465,15
122.05707192959828,16
122.06180329474078,17
122.11727455388146,18
123.16083406736908,19
123.32500473239963,20
123.75127764037234,21
123.96283385969487,22
124.06648387066045,23
124.12523246754117,24
126.6319072540719,25
128.38143886471602,26
129.85485263699852,27
130.84918609467115,28
131.18663326627933,29
131.2788164719133,30
131.56334636492414,31
131.61825135424814,32
131.7154544539888,33
131.80548250186945,34
134.43573372734244,35
135.80603562451526,36
136.0627459694694,37
136.92769919898174,38
137.39832179513766,39
137.4590029757129,40
138.6626060004373,41
139.09687599861368,42
139.16915625973496,43
139.7932741244987,44
140.19333037772367,45
140.2608524221183,46
140.66022052723176,47
140.9102298403538,48
141.00297879674912,49
141.13615112123554,50
141.21137857197266,51
141.24117536848124,52
141.26628313651838,53
141.28188134927524,54
141.29466769871607,55
141.3160717557614,56
141.3532976594803,57
141.37572490333827,58
141.4044742786827,59
141.4153215934891,60
141.43528158248128,61
141.44352211680442,62
141.4535792328775,63
141.4787906363334,64
141.48689291291174,65
141.49367922860367,66
141.50151707490858,67
141.50586082514272,68
141.51156766806213,69
141.51587449440922,70
141.51965267784868,71
141.52499375566293,72
141.53073818747941,73
141.53518255344846,74
141.53931967894704,75
141.54866137573217,76
141.55534978448767,77
141.5613807026946,78
141.56817989244468,79
141.5721441013401,80
141.580070564229,81
141.58618869152727,82
141.58914020585013,83
141.5936947675635,84
141.59547612782984,85
141.59791656432395,86
141.60130626919357,87
141.60334082482666,88
141.60880340873837,89
141.6114938955478,90
141.61517852191784,91
141.6183270902394,92
141.6230083684085,93
141.6252191853316,94
141.62828288415062,95
141.63193779694882,96
141.63579368144602,97
141.63772104346003,98
141.639836043105,99
141.64026826411194,100
