node,iteration,delta
1,1,2.4875
1,2,5.816766975543004
1,3,10.463583352155297
1,4,11.755386956408216
1,5,11.029637924346844
1,6,11.0957731256849
1,7,7.9154477934831675
1,8,7.213122819189493
1,9,5.214823589603498
1,10,4.377217750566274
1,11,8.623543267594982
1,12,11.395132484925512
1,13,2.665340856548596
1,14,5.058171246365987
1,15,17.416876263682298
1,16,3.932127538735358
1,17,8.033135064759563
1,18,3.338219466278133
1,19,2.773612607776613
1,20,5.471118558256876
1,21,11.933679092713191
1,22,9.276125483073201
1,23,6.697437959455328
1,24,1.206473597969989
1,25,4.692683469193071
1,26,4.927111447780362
1,27,1.2807357264255188
1,28,10.360454460050278
1,29,4.391620617874651
1,30,9.655922504655791
1,31,3.0320604779140012
1,32,1.5080933358281072
1,33,10.397095302875186
1,34,7.260670281335933
1,35,3.0070219346962404
1,36,3.697521734559814
1,37,1.6208777604056195
1,38,1.0048795246239024
1,39,2.817711212449467
1,40,0.4832268328509599
1,41,4.308574934959324
1,42,0.1473533380126355
1,43,0.9579777106587244
1,44,0.20320309831322447
1,45,0.21161942206663298
1,46,6.143940583463063
1,47,2.255867896059044
1,48,2.1955670812762946
1,49,0.46661151375337795
1,50,1.2406592637935319
1,51,1.1155705582455084
1,52,1.6691215536702657
1,53,1.8484233018293708
1,54,2.635963322944008
1,55,1.7974625509509679
1,56,1.5659580918591018
1,57,1.1771329551761482
1,58,0.4461363959171649
1,59,0.21839114894783052
1,60,0.8408664177886749
1,61,0.37534936432848554
1,62,0.8329315406408568
1,63,0.659821637631012
1,64,0.4081714401372665
1,65,0.6848983849749857
1,66,0.28357720361054817
1,67,0.5988000220631875
1,68,0.3282443540933855
1,69,0.4598210554454454
1,70,0.36175032657683914
1,71,0.24234126445753645
1,72,0.37145840303719524
1,73,0.47850465836108924
1,74,2.0477421722071085
1,75,0.8404049278465209
1,76,0.3610247708861607
1,77,1.1885103626136697
1,78,0.44496877453957495
1,79,0.47097573904920864
1,80,0.0555139842731478
1,81,0.05506171048818942
1,82,0.04703370898050707
1,83,0.20733852270586794
1,84,0.09033499373254017
1,85,0.1355145319107578
1,86,0.2074150496700895
1,87,0.00719455231410393
1,88,0.05276336767292378
1,89,0.22570980328873702
1,90,0.06630514943708476
1,91,0.13064018551494883
1,92,0.10620969945784964
1,93,2.261927875224501e-6
1,94,0.09327095406388253
1,95,0.07558104784538955
1,96,0.055341867591323535
1,97,0.009824255726925912
1,98,0.039568865170167555
1,99,0.04432580365210015
1,100,0.07904448636600137
