approx_value,iteration
9.90025,1
39.33638508668352,2
81.36508922573606,3
146.69199461427743,4
192.79270292264437,5
294.8737062765496,6
408.3825372445541,7
535.0467775360496,8
586.9939545175544,9
623.7782846348823,10
742.3128909299335,11
822.9786092606805,12
913.0419866930431,13
1037.5581371334056,14
1072.5167192125964,15
1201.2248671543073,16
1283.4761758830691,17
1394.4991959958538,18
1491.2018722418954,19
1563.2750792084885,20
1655.7951379362148,21
1749.9465298025166,22
1819.5847038690904,23
1894.9315391347036,24
1975.1258055527728,25
2046.097674091571,26
2093.475690346244,27
2132.2838258081374,28
2219.046889031706,29
2288.156826534853,30
2355.1924545205366,31
2394.906355395987,32
2431.256966713785,33
2486.025695084304,34
2553.486109801819,35
2596.466715543791,36
2641.1173269619353,37
2689.4007731947518,38
2733.2660589864226,39
2772.427101834753,40
2808.351996341202,41
2838.602748668559,42
2865.2723828808694,43
2887.977690989966,44
2901.135671176502,45
2932.87375734514,46
2969.066017526846,47
3008.5242900618687,48
3047.774314592446,49
3079.017459666833,50
3106.2815668642197,51
3137.1634349243013,52
3163.917527527622,53
3182.3802870760746,54
3215.958015815007,55
3247.071895946441,56
3259.627534652933,57
3269.2439677192033,58
3272.950931490437,59
3282.6434721759197,60
3299.8353225103806,61
3316.7876842019473,62
3331.2268427360823,63
3339.5309994084573,64
3348.284089010081,65
3359.7637950762382,66
3371.2593480617247,67
3381.2746469254853,68
3392.16965686429,69
3402.4507771021695,70
3412.2055781416843,71
3418.9336273182917,72
3429.665469581513,73
3438.6244258018664,74
3447.5580934078534,75
3453.7179432687667,76
3457.4259432773297,77
3463.7209149789364,78
3467.864372238065,79
3470.243252184864,80
3474.7253299804247,81
3477.4434136377854,82
3479.969042431083,83
3481.2950113907173,84
3484.962961224859,85
3488.6440040108328,86
3490.7007051165056,87
3492.7729303371893,88
3494.6763886750387,89
3495.63366172507,90
3496.8969536606455,91
3497.973095995787,92
3498.6160470957084,93
3499.239418409834,94
3499.7566005564204,95
3500.4203656741747,96
3501.0689107884436,97
3502.125425363225,98
3503.1956559095083,99
3504.041796100088,100
