coefficients,shift,node,intercept,state,iteration,time
"{""volume[1]"":0.0}","[[0.0,1]]",1,0.0,"{""volume[1]"":0.0}",0,0.0
"{""volume[1]"":0.0}","[[0.0,2]]",1,0.0,"{""volume[1]"":90.0}",1,0.001043081283569336
"{""volume[1]"":0.0}","[[0.0,3]]",1,0.0,"{""volume[1]"":70.0}",1,0.0013890266418457031
"{""volume[1]"":0.0}","[[0.0,4]]",1,0.0,"{""volume[1]"":50.0}",1,0.0017230510711669922
"{""volume[1]"":-1.0}","[[0.0,5]]",1,35.0,"{""volume[1]"":20.0}",2,0.003225088119506836
"{""volume[1]"":-1.495}","[[22.02336251057205,6],[16.781904628907377,7],[3.411926559537933,8],[0.0,9]]",1,59.75,"{""volume[1]"":0.0}",2,0.003962993621826172
"{""volume[1]"":-0.740025}","[[16.781904628907377,7],[3.411926559537933,8],[0.0,9]]",1,45.87543555726684,"{""volume[1]"":30.0}",2,0.004703044891357422
"{""volume[1]"":-0.366312375}","[[3.411926559537933,8],[0.0,9]]",1,29.053792809537935,"{""volume[1]"":70.0}",2,0.0053980350494384766
"{""volume[1]"":-0.5}","[[0.0,9]]",1,43.47628329747453,"{""volume[1]"":50.0}",2,0.006097078323364258
"{""volume[1]"":-1.2475}","[[0.0,10]]",1,81.1470102322499,"{""volume[1]"":6.3554941733924295}",3,0.007894039154052734
"{""volume[1]"":-0.8650125}","[[13.022417142609136,11],[0.3063193194043066,12],[0.0,20]]",1,80.2639052972136,"{""volume[1]"":36.35549417339243}",3,0.008642911911010742
"{""volume[1]"":-1.5}","[[0.3063193194043066,12],[0.0,20]]",1,101.06331512087664,"{""volume[1]"":16.35549417339243}",3,0.00939488410949707
"{""volume[1]"":-1.1706811875}","[[10.981398315540353,13],[10.981398315540346,14],[1.8627731538990022,15],[0.0,20]]",1,108.1650942307444,"{""volume[1]"":56.35549417339243}",3,0.01014399528503418
"{""volume[1]"":-1.1706811875}","[[10.981398315540346,14],[1.8627731538990022,15],[0.0,20]]",1,108.1650942307444,"{""volume[1]"":36.35549417339243}",3,0.010879993438720703
"{""volume[1]"":-1.5794871878125}","[[1.8627731538990022,15],[0.0,20]]",1,120.5960267653798,"{""volume[1]"":16.35549417339243}",3,0.011640071868896484
"{""volume[1]"":-1.3613333457796875}","[[11.628449584532326,16],[6.796529723217029,18],[0.0,20]]",1,127.4633785753621,"{""volume[1]"":50.0}",3,0.012397050857543945
"{""volume[1]"":-1.1020411936609453}","[[12.07194983619312,17],[6.796529723217029,18],[0.0,20]]",1,113.5694713443047,"{""volume[1]"":70.0}",4,0.014515876770019531
"{""volume[1]"":-1.3613333457796875}","[[6.796529723217029,18],[0.0,20]]",1,127.4633785753621,"{""volume[1]"":40.0}",4,0.015265941619873047
"{""volume[1]"":-1.1738600061609454}","[[11.588894352597926,19],[0.0,20]]",1,123.3891528486856,"{""volume[1]"":70.0}",4,0.01602792739868164
"{""volume[1]"":-0.581060703049668}","[[0.0,20]]",1,77.77294904705343,"{""volume[1]"":100.0}",4,0.0167238712310791
"{""volume[1]"":-0.2876250480095856}","[[9.735104977332886,21],[2.0954915682937654,22]]",1,50.002611698674876,"{""volume[1]"":140.0}",4,0.01745009422302246
"{""volume[1]"":-0.42999944677433044}","[[2.0954915682937654,22]]",1,67.08753955044425,"{""volume[1]"":120.0}",4,0.01818394660949707
"{""volume[1]"":-0.7234351018144128}","[[5.019205765428715,23],[4.616893375092059,31]]",1,104.37598824083317,"{""volume[1]"":100.0}",4,0.018904924392700195
"{""volume[1]"":-0.9391610784478023}","[[8.914190962876305,24],[5.524756934999488,26],[5.518980432487506,30],[4.616893375092059,31]]",1,125.52905156895191,"{""volume[1]"":80.0}",4,0.019450902938842773
"{""volume[1]"":-1.1387447399926074}","[[10.142790219690923,25],[5.524756934999488,26],[5.518980432487506,30],[4.616893375092059,31]]",1,136.73683390300678,"{""volume[1]"":50.0}",4,0.020160913467407227
"{""volume[1]"":-1.5636786462963408}","[[5.524756934999488,26],[5.518980432487506,30],[4.616893375092059,31]]",1,148.84806462915537,"{""volume[1]"":0.0}",5,0.02261495590209961
"{""volume[1]"":-1.5636786462963408}","[[11.512452750907123,27],[5.518980432487506,30],[4.616893375092059,31]]",1,158.98465601888057,"{""volume[1]"":0.0}",5,0.023370027542114258
"{""volume[1]"":-1.5636786462963408}","[[13.56615605994682,28],[11.922347689578011,29],[5.518980432487506,30],[4.616893375092059,31]]",1,161.03835932792026,"{""volume[1]"":10.0}",5,0.024139881134033203
"{""volume[1]"":-1.2389056637483509}","[[11.922347689578011,29],[5.518980432487506,30],[4.616893375092059,31]]",1,151.32379968232073,"{""volume[1]"":40.0}",5,0.024888992309570312
"{""volume[1]"":-1.0781430373870957}","[[5.518980432487506,30],[4.616893375092059,31]]",1,142.50589901024387,"{""volume[1]"":70.0}",5,0.025636911392211914
