approx_value,iteration
0.0,1
18.47628329747453,2
47.768261701845404,3
69.65680668368549,4
91.99884099527381,5
100.1732034164782,6
107.36867913901085,7
110.1240052065579,8
113.61736629247538,9
120.01911284595023,10
121.99769821021965,11
122.98410711878881,12
127.28993774143683,13
128.85591245845376,14
129.01971395585718,15
135.38046521662554,16
138.060083412551,17
138.97228817854133,18
139.38755863283478,19
139.9375112010114,20
141.78187326082036,21
144.8077885445013,22
145.1488651096782,23
146.1139192365938,24
146.33976316155668,25
146.62040898849426,26
146.69080090719623,27
146.7209537409484,28
147.24010809769516,29
147.35463678946007,30
147.44155752469663,31
147.47575272330707,32
147.48270212302086,33
148.23194626674336,34
148.3225640523911,35
148.3909398662042,36
148.41782308873212,37
148.46587792731918,38
148.51260504218308,39
148.53191090652126,40
149.04884989626066,41
149.2972273620207,42
149.3573268144314,43
149.5177219146977,44
149.56296188601425,45
149.69522575086026,46
149.7027501171554,47
150.33890527575056,48
150.64751366726838,49
150.78162544559422,50
150.95826463761165,51
151.031068088962,52
151.0510042205526,53
151.09085831233674,54
151.30205137923866,55
151.4616715888854,56
151.54126812980627,57
151.57571912452872,58
151.62779759839242,59
151.64805723413855,60
151.65532876519336,61
151.6935631498872,62
151.70794644466298,63
151.7279836937077,64
151.83341264718933,65
151.91530254943385,66
151.94040166382524,67
152.04819062591343,68
152.07095902421642,69
152.07970785520075,70
152.08758023780555,71
152.09489857716213,72
152.10389828822474,73
152.1215639013393,74
152.13115575027564,75
152.14334333785294,76
152.15044414824294,77
152.15551154831007,78
152.1611944438004,79
152.16456160984683,80
152.16968552868178,81
152.1731117694675,82
152.17719042752876,83
152.1815184117992,84
152.18549960956682,85
152.18831404653153,86
152.19289572313824,87
152.1965101475776,88
152.2013885044056,89
152.20468308498437,90
152.2074413886997,91
152.21133053272857,92
152.21784196873784,93
152.22044455421988,94
152.22367595978983,95
152.22630360381578,96
152.22817720136715,97
152.23091694900324,98
152.233679531873,99
152.23641424315372,100
