node,iteration,delta
1,1,0.0
1,2,3.411926559537933
1,3,7.607481532375445
1,4,8.914190962876305
1,5,13.283789187888942
1,6,11.475014123833162
1,7,11.832054541611313
1,8,12.469644961895412
1,9,11.881183520780922
1,10,13.416048735956025
1,11,12.73492984255249
1,12,11.91641576307289
1,13,12.445188283883226
1,14,11.861884661082883
1,15,11.827460105327646
1,16,13.53292378507615
1,17,14.589936182947355
1,18,14.401413024474152
1,19,15.117167538654883
1,20,14.366598323443156
1,21,15.151686990610472
1,22,15.156573555718154
1,23,15.496366154576492
1,24,15.295888032726026
1,25,15.358656778083656
1,26,15.3320196313486
1,27,15.323315050406222
1,28,15.40287888122134
1,29,15.39434965520664
1,30,15.54147698323166
1,31,15.412984631862741
1,32,15.408039520792187
1,33,15.40892685845111
1,34,15.530155638690246
1,35,15.512253054619293
1,36,15.517680127000574
1,37,15.518266158624414
1,38,15.539252744531552
1,39,15.527433790514152
1,40,15.567339593451237
1,41,15.558253404187099
1,42,15.64934659214714
1,43,15.602693087611527
1,44,15.623056813152886
1,45,15.623536689587326
1,46,15.640280206543736
1,47,15.64187623946978
1,48,15.807573792783813
1,49,15.737484998073654
1,50,15.750721554550836
1,51,15.771442876826228
1,52,15.76297939393939
1,53,15.76471014319111
1,54,15.76913043193278
1,55,15.789272867871773
1,56,15.79652620725642
1,57,15.795977997840993
1,58,15.810347534925398
1,59,15.798550260918063
1,60,15.799432882320048
1,61,15.800911228752568
1,62,15.80185366595299
1,63,15.80221443091466
1,64,15.838429404842685
1,65,15.82071600336306
1,66,15.821888062502438
1,67,15.829406191577903
1,68,15.832302868551295
1,69,15.834745778633192
1,70,15.835048295883894
1,71,15.835859604801271
1,72,15.836209062618849
1,73,15.84194144544017
1,74,15.83608046046956
1,75,15.837566372709489
1,76,15.840018274778345
1,77,15.838210324663663
1,78,15.838433751515254
1,79,15.83841203469487
1,80,15.838744773055964
1,81,15.839016392194395
1,82,15.838514574179356
1,83,15.838652699310984
1,84,15.838736044182468
1,85,15.839006339541044
1,86,15.840162938425095
1,87,15.838883312494545
1,88,15.839229199153863
1,89,15.838954194964316
1,90,15.838861839202707
1,91,15.838756780188447
1,92,15.839036861319983
1,93,15.839128520914926
1,94,15.839067705653605
1,95,15.838736933396547
1,96,15.839101048755367
1,97,15.839121410515276
1,98,15.839054730619864
1,99,15.83909337472636
1,100,15.838994764587511
