approx_value,iteration
19.775750000000002,1
35.79158710593335,2
54.06889395328364,3
73.63810598795772,4
96.86737648580687,5
110.7558628638559,6
119.9791736341024,7
128.7520282259278,8
131.87206955842163,9
133.77049452080402,10
133.98454483292613,11
137.3574742564835,12
137.890857974789,13
138.86082121292839,14
144.69015348957288,15
145.8372793243018,16
146.0498834206637,17
146.26905854942748,18
146.8165187064613,19
146.8165187064613,20
147.91373703925063,21
148.37642454545465,22
148.51728506604528,23
148.71863633590246,24
148.7906030925845,25
148.81731910438768,26
149.73733833989155,27
150.05099389681274,28
150.06947735452133,29
150.99709218470906,30
151.1435406063473,31
151.52219610458775,32
151.66030643607232,33
151.74515369714697,34
151.78942021585942,35
152.01745531725874,36
152.38988724737715,37
152.53475676299811,38
152.56892204887708,39
152.5895388142329,40
152.6340005981392,41
152.66098439848304,42
152.67486475366982,43
152.72385369215934,44
152.74531428456942,45
152.7811737307225,46
152.8367509544587,47
152.8484476941202,48
152.85234247384037,49
152.85724522641573,50
152.86266986022343,51
152.8850500512844,52
152.89502336311426,53
152.90419290738586,54
152.9102117443885,55
152.92168192830943,56
152.9403039540901,57
152.9508078906703,58
152.95285628025349,59
152.95694112591258,60
152.96661531165327,61
152.98630069006546,62
152.99855996907894,63
153.00459943055628,64
153.01196335262216,65
153.01335871681772,66
153.0288915913762,67
153.034621250829,68
153.0419812290823,69
153.04711161608915,70
153.0520918449212,71
153.05968014368477,72
153.0632795330165,73
153.0683168861304,74
153.07401065457526,75
153.08218333745378,76
153.0884059998698,77
153.0980650966886,78
153.1050388684669,79
153.11111227682835,80
153.11651426133827,81
153.12219237404923,82
153.12537416799734,83
153.1303764243736,84
153.13410638180724,85
153.13909031928495,86
153.14433563778215,87
153.14738917666446,88
153.14929994367452,89
153.15179120269931,90
153.15473635607168,91
153.15619596480616,92
153.15767558967667,93
153.1585345318148,94
153.160219170969,95
153.1614298020019,96
153.16238590772767,97
153.16292146813285,98
153.16315967941864,99
153.16364410308634,100
