coefficients,shift,node,intercept,state,iteration,time
"{""volume[1]"":0.0}","[[0.0,1]]",1,0.0,"{""volume[1]"":0.0}",0,0.0
"{""volume[1]"":0.0}","[[0.0,2]]",1,0.0,"{""volume[1]"":90.0}",1,0.005089998245239258
"{""volume[1]"":0.0}","[[0.0,3]]",1,0.0,"{""volume[1]"":70.0}",1,0.0054531097412109375
"{""volume[1]"":0.0}","[[0.0,4]]",1,0.0,"{""volume[1]"":50.0}",1,0.0055999755859375
"{""volume[1]"":-1.0}","[[0.0,5]]",1,35.0,"{""volume[1]"":10.0}",2,0.006103992462158203
"{""volume[1]"":-0.4995}","[[0.0,6]]",1,37.462500000000006,"{""volume[1]"":50.0}",2,0.006268978118896484
"{""volume[1]"":-0.24950025}","[[0.0,7]]",1,28.692528750000005,"{""volume[1]"":90.0}",2,0.0064220428466796875
"{""volume[1]"":-0.374125624875}","[[0.0,8]]",1,40.531939363125005,"{""volume[1]"":70.0}",2,0.006560087203979492
"{""volume[1]"":-0.373751499250125}","[[0.0,9]]",1,44.22892241626313,"{""volume[1]"":50.0}",2,0.006692171096801758
"{""volume[1]"":-0.3733777477508749}","[[0.0,10]]",1,47.91847097135562,"{""volume[1]"":80.0}",3,0.007266998291015625
"{""volume[1]"":-0.37300437000312403}","[[0.0,11]]",1,51.6005962004155,"{""volume[1]"":60.0}",3,0.0074310302734375
"{""volume[1]"":-0.3726313656331209}","[[0.0,12]]",1,55.275309260546294,"{""volume[1]"":40.0}",3,0.007570028305053711
"{""volume[1]"":-1.1861293671337438}","[[0.0,13]]",1,86.49744660861089,"{""volume[1]"":20.0}",3,0.007723093032836914
"{""volume[1]"":-1.592471618883305}","[[0.0,14]]",1,108.63680059550313,"{""volume[1]"":0.0}",3,0.007873058319091797
"{""volume[1]"":-1.7954395736322109}","[[0.0,15]]",1,124.6649765859413,"{""volume[1]"":10.0}",3,0.008020162582397461
"{""volume[1]"":-1.0829514341630333}","[[0.0,16]]",1,118.06224744852436,"{""volume[1]"":50.0}",3,0.00816798210144043
"{""volume[1]"":-0.18612936713374387}","[[0.0,17]]",1,35.05519166099263,"{""volume[1]"":140.0}",4,0.008869171142578125
"{""volume[1]"":-0.5929716188833051}","[[0.0,18]]",1,91.0044501683718,"{""volume[1]"":120.0}",4,0.009050130844116211
"{""volume[1]"":-0.5923786472644218}","[[0.0,19]]",1,96.83723219084766,"{""volume[1]"":100.0}",4,0.0092010498046875
"{""volume[1]"":-0.7958931343085787}","[[0.0,20]]",1,119.65337543010281,"{""volume[1]"":80.0}",4,0.009377002716064453
"{""volume[1]"":-0.79509724117427}","[[0.0,21]]",1,127.4846944664154,"{""volume[1]"":50.0}",4,0.009530067443847656
"{""volume[1]"":-1.3971510719665479}","[[0.0,22]]",1,154.414188332618,"{""volume[1]"":20.0}",4,0.009705066680908203
"{""volume[1]"":-1.0950280324138384}","[[0.0,23]]",1,158.80177933220494,"{""volume[1]"":50.0}",4,0.009870052337646484
"{""volume[1]"":-1.5469665021907124}","[[0.0,24]]",1,182.23398248715137,"{""volume[1]"":20.0}",4,0.010043144226074219
"{""volume[1]"":-1.3196762700349731}","[[0.0,25]]",1,187.11966099837494,"{""volume[1]"":50.0}",4,0.010205984115600586
"{""volume[1]"":-1.3183565937649382}","[[0.0,26]]",1,196.93254133737656,"{""volume[1]"":60.0}",5,0.011097192764282227
"{""volume[1]"":-1.3170382371711733}","[[0.0,27]]",1,206.73560879603917,"{""volume[1]"":30.0}",5,0.011269092559814453
"{""volume[1]"":-1.657860599467001}","[[0.0,28]]",1,226.79305520323308,"{""volume[1]"":0.0}",5,0.011451005935668945
"{""volume[1]"":-1.8281013694337669}","[[0.0,29]]",1,241.72322106501684,"{""volume[1]"":0.0}",5,0.011619091033935547
"{""volume[1]"":-1.8262732680643332}","[[0.0,30]]",1,251.48149784395184,"{""volume[1]"":30.0}",5,0.011767148971557617
"{""volume[1]"":-1.9122234973981345}","[[0.0,31]]",1,263.86331142416384,"{""volume[1]"":0.0}",5,0.011929035186767578
"{""volume[1]"":-1.9551556369503682}","[[0.0,32]]",1,274.9447790042286,"{""volume[1]"":0.0}",5,0.012087106704711914
"{""volume[1]"":-1.976600240656709}","[[0.0,33]]",1,285.37182700552313,"{""volume[1]"":20.0}",5,0.012246131896972656
"{""volume[1]"":-1.9746236404160522}","[[0.0,34]]",1,295.0864551785176,"{""volume[1]"":50.0}",5,0.012418985366821289
"{""volume[1]"":-1.986324508387818}","[[0.0,35]]",1,305.20163347170455,"{""volume[1]"":20.0}",5,0.012600183486938477
"{""volume[1]"":-1.9843381838794303}","[[0.0,36]]",1,314.89643183823284,"{""volume[1]"":50.0}",5,0.012758016586303711
"{""volume[1]"":-1.982353845695551}","[[0.0,37]]",1,324.58153540639466,"{""volume[1]"":30.0}",6,0.013712167739868164
"{""volume[1]"":-1.9803714918498554}","[[0.0,38]]",1,334.25695387098824,"{""volume[1]"":60.0}",6,0.013874053955078125
"{""volume[1]"":-1.9783911203580056}","[[0.0,39]]",1,343.92269691711726,"{""volume[1]"":90.0}",6,0.014028072357177734
"{""volume[1]"":-1.9764127292376477}","[[0.0,40]]",1,353.57877422020016,"{""volume[1]"":60.0}",6,0.014173030853271484
"{""volume[1]"":-1.97443631650841}","[[0.0,41]]",1,363.2251954459799,"{""volume[1]"":30.0}",6,0.014347076416015625
"{""volume[1]"":-1.9862309400959508}","[[0.0,42]]",1,373.2750420476554,"{""volume[1]"":0.0}",6,0.014564037322998047
"{""volume[1]"":-1.9842447091558548}","[[0.0,43]]",1,382.9017670056077,"{""volume[1]"":30.0}",6,0.014722108840942383
"{""volume[1]"":-1.982260464446699}","[[0.0,44]]",1,392.51886523860213,"{""volume[1]"":60.0}",6,0.014876127243041992
"{""volume[1]"":-1.9802782039822524}","[[0.0,45]]",1,402.12634637336356,"{""volume[1]"":30.0}",6,0.015026092529296875
"{""volume[1]"":-1.9891489628891352}","[[0.0,46]]",1,412.0497511403162,"{""volume[1]"":0.0}",6,0.015192031860351562
"{""volume[1]"":-1.993579906963123}","[[0.0,47]]",1,421.83030418028216,"{""volume[1]"":0.0}",6,0.015362977981567383
"{""volume[1]"":-1.99579316352808}","[[0.0,48]]",1,431.53467897025945,"{""volume[1]"":20.0}",6,0.015536069869995117
"{""volume[1]"":-1.9937973703645517}","[[0.0,49]]",1,441.1031442912892,"{""volume[1]"":50.0}",6,0.015684127807617188
"{""volume[1]"":24.004098213502907}","[[0.0,50]]",1,-4223.6412625575085,"{""volume[1]"":200.0}",7,0.0167691707611084
"{""volume[1]"":24.004098213502907}","[[0.0,51]]",1,-3956.4913249501233,"{""volume[1]"":200.0}",7,0.016973018646240234
"{""volume[1]"":10.994145271147609}","[[0.0,52]]",1,-1481.2584014912811,"{""volume[1]"":170.0}",7,0.017158985137939453
"{""volume[1]"":4.495673776441137}","[[0.0,53]]",1,-374.84898611771854,"{""volume[1]"":140.0}",7,0.017350196838378906
"{""volume[1]"":7.737164614270578}","[[0.0,54]]",1,-907.1176909052244,"{""volume[1]"":170.0}",7,0.017533063888549805
"{""volume[1]"":1.2496872648352544}","[[0.0,55]]",1,112.8827866292583,"{""volume[1]"":140.0}",7,0.017704010009765625
"{""volume[1]"":-0.37168299771188407}","[[0.0,56]]",1,324.07740186543043,"{""volume[1]"":110.0}",7,0.01787710189819336
"{""volume[1]"":-1.1815574438541796}","[[0.0,57]]",1,413.3716232530525,"{""volume[1]"":80.0}",7,0.018067121505737305
"{""volume[1]"":-1.5860897297022563}","[[0.0,58]]",1,448.9815616871566,"{""volume[1]"":50.0}",7,0.018244028091430664
"{""volume[1]"":-1.792251819986277}","[[0.0,59]]",1,464.76502552588113,"{""volume[1]"":20.0}",7,0.018438100814819336
"{""volume[1]"":-1.6874816040694225}","[[0.0,60]]",1,469.5057592358184,"{""volume[1]"":50.0}",7,0.018625974655151367
"{""volume[1]"":-1.685794122465353}","[[0.0,61]]",1,479.0362534765826,"{""volume[1]"":80.0}",7,0.01878213882446289
"{""volume[1]"":-1.6841083283428877}","[[0.0,62]]",1,488.557217223106,"{""volume[1]"":50.0}",7,0.018941164016723633
"{""volume[1]"":-1.6824242200145447}","[[0.0,63]]",1,498.06866000588286,"{""volume[1]"":80.0}",7,0.019103050231933594
"{""volume[1]"":-1.68074179579453}","[[0.0,64]]",1,507.57059134587695,"{""volume[1]"":50.0}",7,0.019266128540039062
"{""volume[1]"":-1.8395305269993678}","[[0.0,65]]",1,521.87710494455,"{""volume[1]"":0.0}",8,0.020623207092285156
"{""volume[1]"":-1.8376909964723684}","[[0.0,66]]",1,531.3552278396054,"{""volume[1]"":30.0}",8,0.02081012725830078
"{""volume[1]"":-1.9179266527379482}","[[0.0,67]]",1,543.2860730296273,"{""volume[1]"":0.0}",8,0.020991086959838867
"{""volume[1]"":-1.9580043630426052}","[[0.0,68]]",1,554.0026560653196,"{""volume[1]"":0.0}",8,0.021157026290893555
"{""volume[1]"":-1.9560463586795627}","[[0.0,69]]",1,563.4486534092542,"{""volume[1]"":30.0}",8,0.021323204040527344
"{""volume[1]"":-1.9770451561604414}","[[0.0,70]]",1,573.5738500710318,"{""volume[1]"":0.0}",8,0.021499156951904297
"{""volume[1]"":-1.9875340555021404}","[[0.0,71]]",1,583.3742545558964,"{""volume[1]"":0.0}",8,0.021667003631591797
"{""volume[1]"":-1.9855465214466381}","[[0.0,72]]",1,592.7908803013405,"{""volume[1]"":30.0}",8,0.021816015243530273
"{""volume[1]"":-1.9835609749251915}","[[0.0,73]]",1,602.1980894210392,"{""volume[1]"":60.0}",8,0.02196812629699707
"{""volume[1]"":-1.9815774139502662}","[[0.0,74]]",1,611.5958913316181,"{""volume[1]"":90.0}",8,0.022124052047729492
"{""volume[1]"":-1.979595836536316}","[[0.0,75]]",1,620.9842954402865,"{""volume[1]"":60.0}",8,0.02227616310119629
