node,iteration,delta
1,1,2.4875
1,2,12.724858204982123
1,3,14.595169335585325
1,4,12.462905700581231
1,5,12.657108488315409
1,6,14.202419622229002
1,7,11.307541194445747
1,8,13.356722399515263
1,9,15.292832184051903
1,10,14.242116511874201
1,11,14.008654611160509
1,12,13.976221230482508
1,13,14.038832522335753
1,14,14.168058910380836
1,15,14.112320429541256
1,16,15.746417199076319
1,17,15.522148939199695
1,18,15.680020680188363
1,19,15.746554976717078
1,20,15.650426529881457
1,21,15.790691918649031
1,22,15.913625177460744
1,23,15.823157064915563
1,24,15.937801114495272
1,25,15.917469209899707
1,26,15.999035642212135
1,27,15.972591363305497
1,28,15.982198195301379
1,29,16.020395126968566
1,30,16.01811874870249
1,31,16.007925816878696
1,32,16.011508249418796
1,33,16.0237240107451
1,34,16.01709671544799
1,35,16.01790795321152
1,36,16.031307695922948
1,37,16.086953955591213
1,38,16.08441009314663
1,39,16.048515392037146
1,40,16.37763626565288
1,41,16.531373393178313
1,42,16.54033607129867
1,43,16.58633600005018
1,44,16.822931610356648
1,45,16.710668728172067
1,46,16.804595617521755
1,47,16.743299842589778
1,48,16.750232733760384
1,49,16.75581481352893
1,50,16.760053730491222
1,51,16.76198395579445
1,52,16.763353438834997
1,53,16.774535596142613
1,54,16.76620960762142
1,55,16.770185095687083
1,56,16.77440973727809
1,57,17.116164679819974
1,58,16.821926410088167
1,59,16.813673650806834
1,60,16.847559591384595
1,61,16.904625331697417
1,62,16.866658048859193
1,63,16.87808832876007
1,64,16.894590483288653
1,65,16.894685053919034
1,66,16.891060927743155
1,67,16.88974549617876
1,68,16.88991937249301
1,69,16.891262439697158
1,70,16.89127746925263
1,71,16.890298085700266
1,72,16.891696081789092
1,73,16.892723999579232
1,74,16.892925259401807
1,75,16.893518810164068
1,76,16.89358008675478
1,77,16.893235662780114
1,78,16.893147507198847
1,79,16.893331813207226
1,80,16.89316028596889
1,81,16.893368933680932
1,82,16.893260954351376
1,83,16.89324467086962
1,84,16.893104163464784
1,85,16.89332719830975
1,86,16.894174757839835
1,87,16.893563469461725
1,88,16.893628631648937
1,89,16.893581617843978
1,90,16.89544256654858
1,91,16.89366361700388
1,92,16.893763787176965
1,93,16.8937183168066
1,94,16.893749314279972
1,95,16.89376586834743
1,96,16.89465318560238
1,97,16.893813145849805
1,98,16.89352893831267
1,99,16.896329438440574
1,100,16.89353958856404
