coefficients,shift,node,intercept,state,iteration,time
"{""volume[1]"":0.0}","[[0.0,1]]",1,0.0,"{""volume[1]"":0.0}",0,0.0
"{""volume[1]"":-0.5}","[[0.0,2]]",1,20.0,"{""volume[1]"":30.0}",1,4.930776119232178
"{""volume[1]"":-0.24875}","[[0.0,3]]",1,19.900000000000002,"{""volume[1]"":70.0}",1,5.420757055282593
"{""volume[1]"":-0.24750625}","[[2.4377499999999976,4],[1.7842479574425432,7],[0.7679254518630451,8],[0.0,10]]",1,22.275562500000003,"{""volume[1]"":50.0}",1,5.421050071716309
"{""volume[1]"":-1.123753125}","[[14.975125,5],[6.648422328214334,6],[1.7842479574425432,7],[0.7679254518630451,8],[0.0,10]]",1,52.3751875,"{""volume[1]"":20.0}",2,5.536273956298828
"{""volume[1]"":-1.5}","[[6.648422328214334,6],[1.7842479574425432,7],[0.7679254518630451,8],[0.0,10]]",1,61.03171859375001,"{""volume[1]"":0.0}",2,5.648988962173462
"{""volume[1]"":-0.8693843593749999}","[[1.7842479574425432,7],[0.7679254518630451,8],[0.0,10]]",1,61.849814423354,"{""volume[1]"":30.0}",2,5.649523973464966
"{""volume[1]"":-0.43251871878906245}","[[0.7679254518630451,8],[0.0,10]]",1,47.18336806835345,"{""volume[1]"":70.0}",2,5.649824142456055
"{""volume[1]"":-0.647696781386621}","[[5.859458524673871,9],[0.0,10]]",1,66.47710996463205,"{""volume[1]"":50.0}",2,5.650105953216553
"{""volume[1]"":-0.7547478675289063}","[[0.0,10]]",1,71.40168713146156,"{""volume[1]"":40.0}",3,5.6509010791778564
"{""volume[1]"":-1.375487064095631}","[[14.718466351095586,11],[2.046352448523063,12],[0.8579827011087814,18],[0.0,26]]",1,98.53493741389164,"{""volume[1]"":20.0}",3,5.651196002960205
"{""volume[1]"":-1.5}","[[2.046352448523063,12],[0.8579827011087814,18],[0.0,26]]",1,104.71129241973055,"{""volume[1]"":0.0}",3,5.651505947113037
"{""volume[1]"":-1.7462499999999999}","[[15.62814913120394,13],[8.339457415519423,14],[0.8579827011087814,18],[0.0,26]]",1,119.76411527135144,"{""volume[1]"":0.0}",3,5.651788949966431
"{""volume[1]"":-1.1909885237398439}","[[8.339457415519423,14],[0.8579827011087814,18],[0.0,26]]",1,109.49820363733093,"{""volume[1]"":30.0}",3,5.6520631313323975
"{""volume[1]"":-0.8076948531581308}","[[14.595169335585325,15],[11.100244271033823,16],[0.8579827011087814,18],[0.0,26]]",1,92.27214432422305,"{""volume[1]"":70.0}",3,5.652369976043701
"{""volume[1]"":-0.9147459393004163}","[[11.100244271033823,16],[0.8579827011087814,18],[0.0,26]]",1,99.72975919477595,"{""volume[1]"":50.0}",3,5.652662992477417
"{""volume[1]"":-1.5925167905605724}","[[12.900371608572385,17],[0.8579827011087814,18],[0.0,26]]",1,127.9847398118105,"{""volume[1]"":0.0}",4,5.65359902381897
"{""volume[1]"":-1.792277103303885}","[[0.8579827011087814,18],[0.0,26]]",1,130.7406332631054,"{""volume[1]"":0.0}",4,5.65392804145813
"{""volume[1]"":-1.5}","[[15.064717915880635,19],[9.668692527505208,20],[7.406930154911116,21],[3.5331560688467287,23],[0.0,26]]",1,140.67770252013628,"{""volume[1]"":20.0}",4,5.654282093048096
