approx_value,iteration
19.8876875,1
60.55353564010761,2
114.56341072194924,3
197.7308136550886,4
284.94917176010733,5
385.0399938925325,6
497.4184843987126,7
618.413259262624,8
738.9669956180785,9
864.2105926981781,10
981.8522218203348,11
1055.9137244508156,12
1146.4478319114646,13
1247.3043182120841,14
1329.8881336409345,15
1416.6041162249105,16
1498.6574513822957,17
1569.3566548538556,18
1636.3636477221676,19
1680.7962154337265,20
1769.9804656692568,21
1849.979820047653,22
1888.832476749431,23
1951.901448592207,24
2019.3755154091377,25
2087.381558622977,26
2161.5704905600073,27
2220.0764735073208,28
2269.3486225149686,29
2335.6318381370293,30
2382.155033502374,31
2419.0222824411694,32
2455.2422266239473,33
2494.5057533129366,34
2513.165178153743,35
2553.1944315256706,36
2575.48152553025,37
2599.854851244622,38
2638.949879215618,39
2694.4811147946375,40
2740.1039280873856,41
2784.5030030454127,42
2823.2826881682586,43
2859.973246922609,44
2891.0442762682487,45
2923.6766836751476,46
2951.578532774577,47
2975.6746388860315,48
3005.594270768507,49
3038.078758879873,50
3068.606164052598,51
3095.4364525016526,52
3136.45098591602,53
3163.6302442585084,54
3187.855551470784,55
3198.147103482288,56
3208.750845058918,57
3222.1461528167383,58
3233.3003638318014,59
3242.9208039593696,60
3245.939644910263,61
3249.9708963120615,62
3265.217262601609,63
3291.3548397974732,64
3308.151338992862,65
3320.6749448038527,66
3329.3711369103335,67
3333.2660426518078,68
3343.8114779027915,69
3361.3186198589897,70
3374.6574419597023,71
3387.267383115978,72
3395.8678644225906,73
3402.319983541406,74
3408.4401236881918,75
3414.1390064517673,76
3419.3413595387883,77
3421.686932570253,78
3427.75178021212,79
3434.854843908277,80
3442.291121233524,81
3448.5093916609007,82
3452.59677696812,83
3456.042342323832,84
3460.5343170397846,85
3465.8706616601153,86
3470.1689693517137,87
3474.539026907025,88
3478.5475630273877,89
3482.8778724999574,90
3486.369595123113,91
3488.911059483623,92
3491.302940658258,93
3494.0124386796206,94
3496.2617743546443,95
3498.405213182734,96
3499.952081379967,97
3501.7835883784696,98
3503.1289396954026,99
3504.5155315238926,100
