coefficients,shift,node,intercept,state,iteration,time
"{""volume[1]"":0.0}","[[0.0,1]]",1,0.0,"{""volume[1]"":0.0}",0,0.0
"{""volume[1]"":-1.0}","[[0.0,2]]",1,35.0,"{""volume[1]"":0.0}",1,0.0008900165557861328
"{""volume[1]"":-1.4975}","[[0.0,3]]",1,59.875,"{""volume[1]"":10.0}",1,0.0011260509490966797
"{""volume[1]"":-0.74500625}","[[0.0,4]]",1,57.138,"{""volume[1]"":50.0}",1,0.0013129711151123047
"{""volume[1]"":-1.370640609375}","[[0.0,5]]",1,85.8011553125,"{""volume[1]"":10.0}",2,0.0019271373748779297
"{""volume[1]"":-1.0525343125390625}","[[0.0,6]]",1,89.15622867539062,"{""volume[1]"":50.0}",2,0.002146005630493164
"{""volume[1]"":-0.5236358204881836}","[[0.0,7]]",1,65.06429838065233,"{""volume[1]"":90.0}",2,0.0023391246795654297
"{""volume[1]"":-0.7841446411810549}","[[0.0,8]]",1,92.22361041116945,"{""volume[1]"":70.0}",2,0.002527952194213867
"{""volume[1]"":-0.7802239179751496}","[[0.0,9]]",1,99.56473153886509,"{""volume[1]"":50.0}",2,0.002705097198486328
"{""volume[1]"":-1.388161399192637}","[[0.0,10]]",1,126.30367989731803,"{""volume[1]"":20.0}",3,0.0034530162811279297
"{""volume[1]"":-1.690610296098337}","[[0.0,11]]",1,144.95385261488133,"{""volume[1]"":0.0}",3,0.003674030303955078
"{""volume[1]"":-1.8410786223089226}","[[0.0,12]]",1,158.99672468253922,"{""volume[1]"":10.0}",3,0.0038709640502929688
"{""volume[1]"":-1.304098013791326}","[[0.0,13]]",1,153.3491949242566,"{""volume[1]"":50.0}",3,0.00407099723815918
"{""volume[1]"":-1.5647253764598736}","[[0.0,14]]",1,173.40653058650605,"{""volume[1]"":30.0}",3,0.004240989685058594
"{""volume[1]"":-1.427239636649972}","[[0.0,15]]",1,176.4508368294325,"{""volume[1]"":70.0}",3,0.004410982131958008
"{""volume[1]"":-1.4201034384667222}","[[0.0,16]]",1,185.56858264528535,"{""volume[1]"":50.0}",3,0.004579067230224609
"{""volume[1]"":-1.4130029212743886}","[[0.0,17]]",1,194.64073973205893,"{""volume[1]"":50.0}",4,0.00536799430847168
"{""volume[1]"":-1.4059379066680167}","[[0.0,18]]",1,203.66753603339862,"{""volume[1]"":80.0}",4,0.0055620670318603516
"{""volume[1]"":-1.3989082171346765}","[[0.0,19]]",1,212.6491983532316,"{""volume[1]"":50.0}",4,0.005728006362915039
"{""volume[1]"":-1.3919136760490032}","[[0.0,20]]",1,221.58595236146544,"{""volume[1]"":80.0}",4,0.00589299201965332
"{""volume[1]"":-1.3849541076687581}","[[0.0,21]]",1,230.47802259965812,"{""volume[1]"":50.0}",4,0.006060123443603516
"{""volume[1]"":-1.3780293371304144}","[[0.0,22]]",1,239.32563248665983,"{""volume[1]"":80.0}",4,0.006222963333129883
"{""volume[1]"":-1.3711391904447623}","[[0.0,23]]",1,248.12900432422654,"{""volume[1]"":110.0}",4,0.006387948989868164
"{""volume[1]"":-1.3642834944925384}","[[0.0,24]]",1,256.8883593026054,"{""volume[1]"":80.0}",4,0.006562948226928711
"{""volume[1]"":-1.3574620770200756}","[[0.0,25]]",1,265.6039175060924,"{""volume[1]"":50.0}",4,0.006736040115356445
"{""volume[1]"":-1.3506747666349752}","[[0.0,26]]",1,274.2758979185619,"{""volume[1]"":60.0}",5,0.007723093032836914
"{""volume[1]"":-1.3439213928018003}","[[0.0,27]]",1,282.9045184289691,"{""volume[1]"":30.0}",5,0.007915973663330078
"{""volume[1]"":-1.3372017858377914}","[[0.0,28]]",1,291.4899958368243,"{""volume[1]"":60.0}",5,0.008091926574707031
"{""volume[1]"":-1.3305157769086025}","[[0.0,29]]",1,300.0325458576401,"{""volume[1]"":90.0}",5,0.00825810432434082
"{""volume[1]"":-1.3238631980240594}","[[0.0,30]]",1,308.53238312835185,"{""volume[1]"":60.0}",5,0.00842595100402832
"{""volume[1]"":-1.3172438820339392}","[[0.0,31]]",1,316.9897212127101,"{""volume[1]"":30.0}",5,0.00860905647277832
"{""volume[1]"":-1.6553288313118846}","[[0.0,32]]",1,335.74490766729,"{""volume[1]"":0.0}",5,0.008795976638793945
"{""volume[1]"":-1.8235260935776627}","[[0.0,33]]",1,349.36040032162373,"{""volume[1]"":20.0}",5,0.008996963500976562
"{""volume[1]"":-1.562533062866772}","[[0.0,34]]",1,349.06544747062117,"{""volume[1]"":50.0}",5,0.00919795036315918
"{""volume[1]"":-1.777360198776219}","[[0.0,35]]",1,364.14605331335525,"{""volume[1]"":20.0}",5,0.00940704345703125
"{""volume[1]"":-1.661596897667388}","[[0.0,36]]",1,368.0290166434767,"{""volume[1]"":50.0}",5,0.009593009948730469
"{""volume[1]"":-1.6532889131790511}","[[0.0,37]]",1,376.1888715602593,"{""volume[1]"":50.0}",6,0.010600090026855469
"{""volume[1]"":-1.822511234306578}","[[0.0,38]]",1,389.63259017326067,"{""volume[1]"":20.0}",6,0.010798931121826172
"{""volume[1]"":-1.7292105733741003}","[[0.0,39]]",1,393.52182035525453,"{""volume[1]"":50.0}",6,0.010986089706420898
"{""volume[1]"":-1.8602822602536149}","[[0.0,40]]",1,405.74574344586983,"{""volume[1]"":20.0}",6,0.011166095733642578
"{""volume[1]"":-1.8509808489523467}","[[0.0,41]]",1,413.7170147286405,"{""volume[1]"":50.0}",6,0.011330127716064453
"{""volume[1]"":-1.8417259447075849}","[[0.0,42]]",1,421.64842965499724,"{""volume[1]"":80.0}",6,0.011497020721435547
"{""volume[1]"":-1.832517314984047}","[[0.0,43]]",1,429.5401875067223,"{""volume[1]"":50.0}",6,0.011657953262329102
"{""volume[1]"":-1.8233547284091267}","[[0.0,44]]",1,437.39248656918863,"{""volume[1]"":80.0}",6,0.01182413101196289
"{""volume[1]"":-1.814237954767081}","[[0.0,45]]",1,445.20552413634266,"{""volume[1]"":50.0}",6,0.012000083923339844
"{""volume[1]"":-1.8051667649932457}","[[0.0,46]]",1,452.9794965156609,"{""volume[1]"":80.0}",6,0.012172937393188477
"{""volume[1]"":-1.7961409311682794}","[[0.0,47]]",1,460.7145990330826,"{""volume[1]"":50.0}",6,0.012360095977783203
"{""volume[1]"":-1.893580113256219}","[[0.0,48]]",1,471.6036226402306,"{""volume[1]"":20.0}",6,0.012573003768920898
"{""volume[1]"":-1.8841122126899381}","[[0.0,49]]",1,479.2456045270294,"{""volume[1]"":50.0}",6,0.012748003005981445
"{""volume[1]"":-1.937345825813244}","[[0.0,50]]",1,488.729001729997,"{""volume[1]"":0.0}",7,0.013903141021728516
"{""volume[1]"":-1.9276590966841778}","[[0.0,51]]",1,496.285356721347,"{""volume[1]"":30.0}",7,0.01409292221069336
"{""volume[1]"":-1.9590104006003783}","[[0.0,52]]",1,505.0336179197289,"{""volume[1]"":0.0}",7,0.014254093170166016
"{""volume[1]"":-1.9492153485973764}","[[0.0,53]]",1,512.5084498301303,"{""volume[1]"":30.0}",7,0.014416933059692383
"{""volume[1]"":-1.9697346359271948}","[[0.0,54]]",1,520.8538685031638,"{""volume[1]"":0.0}",7,0.014580965042114258
"{""volume[1]"":-1.9598859627475589}","[[0.0,55]]",1,528.2495991606479,"{""volume[1]"":30.0}",7,0.014729022979736328
"{""volume[1]"":-1.950086532933821}","[[0.0,56]]",1,535.6083511648446,"{""volume[1]"":60.0}",7,0.014877080917358398
"{""volume[1]"":-1.940336100269152}","[[0.0,57]]",1,542.9303094090204,"{""volume[1]"":30.0}",7,0.015044927597045898
"{""volume[1]"":-1.9653172098839031}","[[0.0,58]]",1,551.2561415654582,"{""volume[1]"":0.0}",7,0.015217065811157227
"{""volume[1]"":-1.977745311917242}","[[0.0,59]]",1,559.1675015001136,"{""volume[1]"":0.0}",7,0.015383005142211914
"{""volume[1]"":-1.9678565853576557}","[[0.0,60]]",1,566.3716639926131,"{""volume[1]"":30.0}",7,0.015527963638305664
"{""volume[1]"":-1.9790086512154337}","[[0.0,61]]",1,574.169546136187,"{""volume[1]"":0.0}",7,0.015696048736572266
"{""volume[1]"":-1.9845568039796784}","[[0.0,62]]",1,581.7619942861159,"{""volume[1]"":0.0}",7,0.015857934951782227
"{""volume[1]"":-1.98731700997989}","[[0.0,63]]",1,589.2336740152886,"{""volume[1]"":20.0}",7,0.01604008674621582
"{""volume[1]"":-1.9773804249299907}","[[0.0,64]]",1,596.2875056452121,"{""volume[1]"":50.0}",7,0.016201019287109375
