coefficients,shift,node,intercept,state,iteration,time
"{""volume[1]"":0.0}","[[0.0,1]]",1,0.0,"{""volume[1]"":0.0}",0,0.0
"{""volume[1]"":-0.5}","[[0.0,2]]",1,20.0,"{""volume[1]"":30.0}",1,0.0010800361633300781
"{""volume[1]"":-1.2475}","[[0.0,3]]",1,49.85,"{""volume[1]"":10.0}",1,0.0014929771423339844
"{""volume[1]"":-0.6175125}","[[0.0,4]]",1,48.201125,"{""volume[1]"":50.0}",1,0.0018610954284667969
"{""volume[1]"":-1.3056686874999999}","[[0.0,5]]",1,77.421933125,"{""volume[1]"":20.0}",2,0.0030829906463623047
"{""volume[1]"":-1.6463060003124999}","[[0.0,6]]",1,97.258533784375,"{""volume[1]"":0.0}",2,0.0034821033477783203
"{""volume[1]"":-1.1205901576546875}","[[0.0,7]]",1,95.33680145290624,"{""volume[1]"":30.0}",2,0.0038518905639648438
"{""volume[1]"":-0.5546921280390703}","[[0.0,8]]",1,68.83248056036071,"{""volume[1]"":70.0}",2,0.004216909408569336
"{""volume[1]"":-0.8292647314184101}","[[0.0,9]]",1,97.41310637015245,"{""volume[1]"":50.0}",2,0.00459599494934082
"{""volume[1]"":-0.820972084104226}","[[0.0,10]]",1,104.64869614749318,"{""volume[1]"":50.0}",3,0.0059320926666259766
"{""volume[1]"":-0.9063811816315919}","[[0.0,11]]",1,115.47458555338642,"{""volume[1]"":30.0}",3,0.0062940120697021484
"{""volume[1]"":-1.448658684907638}","[[0.0,12]]",1,140.3466659996998,"{""volume[1]"":10.0}",3,0.006699085235595703
"{""volume[1]"":-1.1657447339369187}","[[0.0,13]]",1,144.17092729150335,"{""volume[1]"":50.0}",3,0.007072925567626953
"{""volume[1]"":-1.1540872865975496}","[[0.0,14]]",1,152.7292180185883,"{""volume[1]"":30.0}",3,0.007433891296386719
"{""volume[1]"":-1.5712732068657869}","[[0.0,15]]",1,174.0637296324288,"{""volume[1]"":10.0}",3,0.007798910140991211
"{""volume[1]"":-1.3490534442643516}","[[0.0,16]]",1,177.95772000323677,"{""volume[1]"":50.0}",3,0.008157014846801758
"{""volume[1]"":-1.335562909821708}","[[0.0,17]]",1,186.17814280320442,"{""volume[1]"":90.0}",4,0.009825944900512695
"{""volume[1]"":-1.322207280723491}","[[0.0,18]]",1,194.3163613751724,"{""volume[1]"":60.0}",4,0.01016998291015625
"{""volume[1]"":-1.308985207916256}","[[0.0,19]]",1,202.37319776142067,"{""volume[1]"":30.0}",4,0.010519027709960938
"{""volume[1]"":-1.647947677918547}","[[0.0,20]]",1,220.91103544625008,"{""volume[1]"":0.0}",4,0.01088404655456543
"{""volume[1]"":-1.8157341005696808}","[[0.0,21]]",1,234.22990207469718,"{""volume[1]"":0.0}",4,0.011249065399169922
"{""volume[1]"":-1.797576759563984}","[[0.0,22]]",1,241.88760305395022,"{""volume[1]"":30.0}",4,0.011606931686401367
