approx_value,iteration
0.0,1
14.701499999999996,2
39.20667405007999,3
57.06304021417738,4
76.38899159063779,5
98.92076606925453,6
110.91099201357078,7
116.20111771204884,8
119.48384840932921,9
126.70805059054837,10
127.0159010421489,11
127.60825271097042,12
133.03463534357263,13
133.8407463072605,14
135.68035672509905,15
136.61542072547,16
136.6754036237897,17
139.65887794444595,18
140.0199615175135,19
140.10762900540064,20
140.47680359982292,21
140.56843255093727,22
140.56843255093727,23
140.7564685261058,24
140.81385665397315,25
140.81527434229824,26
140.90441342785806,27
141.67858290212382,28
141.96492825631879,29
142.38957360312713,30
142.48088596048464,31
143.53035484732507,32
143.60971698403497,33
146.26585019293174,34
146.64532332650361,35
146.73478412679458,36
147.09450779583332,37
147.1850544909187,38
147.25194784200562,39
148.34237231569426,40
148.76396899238145,41
149.22558492531138,42
149.39883163041145,43
149.58594043297188,44
149.5896916697635,45
149.64342073633898,46
150.03307656806527,47
150.29568464973198,48
150.54134616282332,49
150.64255852589645,50
150.75386729910844,51
151.05728957451836,52
151.2585515926421,53
151.37029242438462,54
151.4045537375275,55
151.428081450422,56
151.48025478037857,57
151.5078759998576,58
151.52537208043822,59
151.5407642178397,60
151.6694895957095,61
151.7309830476837,62
151.75688836888853,63
151.76439961422724,64
151.77022858493416,65
151.77793964316982,66
151.8091834730836,67
151.84043622980852,68
151.86304688621965,69
151.88595439886265,70
151.8970713913583,71
151.90414090158038,72
151.91008482034493,73
151.9162056245487,74
151.92255045495386,75
151.92628569546412,76
151.93286976765341,77
151.9399773544406,78
151.94461827489545,79
151.94898160262085,80
151.96037445093316,81
151.97160563374018,82
151.9745060283878,83
151.9796711103564,84
151.9829729049299,85
151.9881839612366,86
151.99704665266668,87
152.00161643593486,88
152.0049707786348,89
152.00768681304174,90
152.01260193153252,91
152.01516896364524,92
152.0183120066173,93
152.0191619996457,94
152.02028809011006,95
152.02213995333577,96
152.02448280692644,97
152.02589369403734,98
152.02710860432506,99
152.03097189763713,100
