node,iteration,delta
1,1,19.980000000000004
1,2,7.961924073612892
1,3,12.91563762364473
1,4,13.915854151429635
1,5,13.835775018300012
1,6,13.78438799080746
1,7,13.215092835146095
1,8,13.728579668879632
1,9,13.071365549719658
1,10,12.089316478898752
1,11,13.44882735000212
1,12,12.800420438501618
1,13,12.974732904348798
1,14,12.920744624969771
1,15,12.914390985907971
1,16,12.894975426810163
1,17,15.492245124965251
1,18,15.561434521330597
1,19,18.712423535695336
1,20,16.34698753134262
1,21,16.440448060783467
1,22,16.425778664950315
1,23,16.44434376976244
1,24,16.53246268810085
1,25,16.684638374699887
1,26,16.80297797681746
1,27,16.79345951947093
1,28,16.81636054343454
1,29,16.862890295717705
1,30,16.979851841409953
1,31,17.345244098359615
1,32,17.22754069265605
1,33,17.42307196675307
1,34,17.37793368325552
1,35,17.521006696602853
1,36,18.159457487050105
1,37,17.49900450303184
1,38,17.755470070762726
1,39,17.507486672945987
1,40,17.518351288175637
1,41,17.521786208904615
1,42,17.53751909016853
1,43,17.536097085594434
1,44,17.55949825127783
1,45,17.547069031608203
1,46,17.548203095174102
1,47,17.549065947582278
1,48,17.548342735397
1,49,17.548948558860673
1,50,17.559658400327066
1,51,17.56499107879432
1,52,17.564359191607792
1,53,17.59538746180911
1,54,17.58132481209077
1,55,17.588769701573682
1,56,17.589286004672147
1,57,17.59016673099191
1,58,17.58993665475805
1,59,17.59187009857996
1,60,17.59446530204403
1,61,17.595170129149693
1,62,17.61482826709087
1,63,17.61373148730806
1,64,17.606865175339152
1,65,17.608117014254503
1,66,17.61514627243676
1,67,17.609355785652383
1,68,17.610110363793552
1,69,17.611430248297268
1,70,17.610071535267366
1,71,17.610383861170504
1,72,17.61128570212594
1,73,17.610658842141845
1,74,17.610355464467006
1,75,17.610888774763367
1,76,17.611525660106082
1,77,17.61166794259293
1,78,17.611836716491354
1,79,17.611188545032235
1,80,17.611218309768077
1,81,17.611130873336407
1,82,17.613477222001052
1,83,17.6109256239246
1,84,17.612139587837277
1,85,17.611862617437538
1,86,17.61226365870033
1,87,17.611831521067785
1,88,17.611989349772045
1,89,17.612024690366525
1,90,17.611870992900947
1,91,17.611974589833665
1,92,17.611964762349658
1,93,17.611896580842853
1,94,17.61216843524079
1,95,17.61258050935669
1,96,17.611835692666205
1,97,17.61281984628073
1,98,17.612097917433744
1,99,17.612153098761496
1,100,17.612222792780557
