coefficients,shift,node,intercept,state,iteration,time
"{""volume[1]"":0.0}","[[0.0,1]]",1,0.0,"{""volume[1]"":0.0}",0,0.0
"{""volume[1]"":-1.0}","[[0.0,2]]",1,35.0,"{""volume[1]"":0.0}",1,0.012858867645263672
"{""volume[1]"":-1.495}","[[0.0,3]]",1,59.75000000000001,"{""volume[1]"":10.0}",1,0.013422966003417969
"{""volume[1]"":-0.740025}","[[0.0,4]]",1,56.777,"{""volume[1]"":50.0}",1,0.013808012008666992
"{""volume[1]"":-1.3663123750000001}","[[0.0,5]]",1,85.3546175,"{""volume[1]"":10.0}",2,0.015069007873535156
"{""volume[1]"":-1.042637000625}","[[0.0,6]]",1,88.31864193125,"{""volume[1]"":50.0}",2,0.015443086624145508
"{""volume[1]"":-0.5161053153093751}","[[0.0,7]]",1,64.20088721525,"{""volume[1]"":90.0}",2,0.015841960906982422
"{""volume[1]"":-0.7715774463875158}","[[0.0,8]]",1,90.87088376523594,"{""volume[1]"":70.0}",2,0.016216039657592773
"{""volume[1]"":-0.7638616719236406}","[[0.0,9]]",1,97.60079164681999,"{""volume[1]"":50.0}",2,0.01656198501586914
"{""volume[1]"":-1.378111527602202}","[[0.0,10]]",1,124.06255317830774,"{""volume[1]"":20.0}",3,0.01801609992980957
"{""volume[1]"":-1.68216520616309}","[[0.0,11]]",1,142.35697146163196,"{""volume[1]"":0.0}",3,0.018392086029052734
"{""volume[1]"":-1.8326717770507295}","[[0.0,12]]",1,155.95324843549375,"{""volume[1]"":10.0}",3,0.018786907196044922
"{""volume[1]"":-1.2852840572423132}","[[0.0,13]]",1,150.1621951779046,"{""volume[1]"":50.0}",3,0.019162893295288086
"{""volume[1]"":-1.543388137975056}","[[0.0,14]]",1,169.65585222778714,"{""volume[1]"":30.0}",3,0.019530057907104492
"{""volume[1]"":-1.4001927366325977}","[[0.0,15]]",1,172.14277906469863,"{""volume[1]"":70.0}",3,0.019900083541870117
"{""volume[1]"":-1.3861908092662718}","[[0.0,16]]",1,180.42135127405166,"{""volume[1]"":50.0}",3,0.02025008201599121
"{""volume[1]"":-1.372328901173609}","[[0.0,17]]",1,188.61713776131114,"{""volume[1]"":50.0}",4,0.021890878677368164
"{""volume[1]"":-1.358605612161873}","[[0.0,18]]",1,196.73096638369805,"{""volume[1]"":80.0}",4,0.022240877151489258
"{""volume[1]"":-1.3450195560402542}","[[0.0,19]]",1,204.76365671986105,"{""volume[1]"":50.0}",4,0.022584915161132812
"{""volume[1]"":-1.3315693604798517}","[[0.0,20]]",1,212.71602015266245,"{""volume[1]"":80.0}",4,0.022929906845092773
"{""volume[1]"":-1.3182536668750533}","[[0.0,21]]",1,220.58885995113582,"{""volume[1]"":50.0}",4,0.023288965225219727
"{""volume[1]"":-1.3050711302063027}","[[0.0,22]]",1,228.38297135162446,"{""volume[1]"":80.0}",4,0.023639917373657227
"{""volume[1]"":-1.2920204189042397}","[[0.0,23]]",1,236.09914163810822,"{""volume[1]"":110.0}",4,0.024023056030273438
"{""volume[1]"":-1.2791002147151973}","[[0.0,24]]",1,243.73815022172715,"{""volume[1]"":80.0}",4,0.024383068084716797
"{""volume[1]"":-1.2663092125680453}","[[0.0,25]]",1,251.3007687195099,"{""volume[1]"":50.0}",4,0.024751901626586914
"{""volume[1]"":-1.2536461204423648}","[[0.0,26]]",1,258.7877610323148,"{""volume[1]"":60.0}",5,0.026740074157714844
"{""volume[1]"":-1.2411096592379411}","[[0.0,27]]",1,266.1998834219916,"{""volume[1]"":30.0}",5,0.027107954025268555
"{""volume[1]"":-1.2286985626455618}","[[0.0,28]]",1,273.5378845877717,"{""volume[1]"":60.0}",5,0.027464866638183594
