approx_value,iteration
19.775750000000002,1
59.40770805063795,2
111.11181081073806,3
187.98530809110764,4
266.4592386192897,5
349.0214780042277,6
429.6990463945081,7
517.4215388316707,8
590.9784397479036,9
667.4352302183506,10
734.4516739975594,11
771.61741788616,12
839.7117905436842,13
895.1975696919937,14
945.5542085946703,15
996.2226776606544,16
1031.4430582908838,17
1066.4141958036862,18
1103.0606377146441,19
1132.104178906983,20
1178.5808915432597,21
1207.0036346207526,22
1230.45948475787,23
1261.0029245891096,24
1285.9465898942178,25
1314.7783528943569,26
1345.5013455823491,27
1366.4163333841923,28
1390.2019007058839,29
1418.2536698595063,30
1434.005030025558,31
1444.9877605799284,32
1455.8039811280746,33
1466.1854531245685,34
1472.5455247164464,35
1486.8387974611078,36
1493.8991759064693,37
1501.5187578031146,38
1517.6470682751758,39
1534.2368868583371,40
1547.883410946072,41
1564.9844955020303,42
1575.8125362623862,43
1587.0471670288089,44
1594.9263422729437,45
1603.5485279049772,46
1608.9301980278728,47
1615.603032839349,48
1627.1385657106243,49
1638.8657752069498,50
1649.0859245398283,51
1657.3942850851818,52
1669.3355231679243,53
1676.8330468787653,54
1683.3493745275173,55
1686.2457670885897,56
1689.103513392374,57
1692.0469779182806,58
1694.3880872352306,59
1696.0949097764953,60
1696.8410278438992,61
1697.684816606817,62
1701.5349116454704,63
1707.5870761154201,64
1711.133582756391,65
1713.2645703218714,66
1714.5779688910866,67
1715.098357807824,68
1717.1881496121714,69
1720.3333823597188,70
1722.4955050414324,71
1724.3729830208358,72
1725.5748321609196,73
1726.4451959002931,74
1727.4672344117507,75
1728.3277813325958,76
1729.2468618155879,77
1729.5638074388157,78
1730.2609397096066,79
1730.9580725920537,80
1731.6525888435576,81
1732.1815222352002,82
1732.566267835155,83
1732.7993142802788,84
1733.1284260644873,85
1733.335357756512,86
1733.6565642476435,87
1733.991302893072,88
1734.2553286943307,89
1734.5299610722323,90
1734.778367501837,91
1734.9344117342848,92
1735.0813317766383,93
1735.2167440239068,94
1735.2972103347236,95
1735.3589690098513,96
1735.441052850606,97
1735.5086953861387,98
1735.5722232517364,99
1735.6271782746112,100
