approx_value,iteration
9.90025,1
47.75885688856288,2
86.59601235759939,3
164.8787485975539,4
253.95766722465726,5
339.930083406676,6
456.5112402839462,7
563.5678402570552,8
694.0587076311842,9
819.1640164617261,10
942.0680882221177,11
1064.16193652675,12
1175.6737834353278,13
1281.6883748189457,14
1382.6416859244946,15
1468.0746055037484,16
1506.9020035205485,17
1583.702862387025,18
1667.6399372625638,19
1735.4766527669508,20
1809.074985897755,21
1875.7830049679683,22
1945.2235395098032,23
2002.6318127885727,24
2044.8339635547566,25
2121.6837547256982,26
2174.5406131840796,27
2211.819290487971,28
2283.2400693465042,29
2328.8722538212696,30
2374.841282247384,31
2433.1153991643105,32
2473.2272079945715,33
2530.422594698617,34
2569.5683840216498,35
2617.8006168974143,36
2642.821236824351,37
2690.4370353040877,38
2730.9860800173888,39
2752.9715757463746,40
2783.4433649692005,41
2824.3550216031063,42
2852.225392667846,43
2894.509429180509,44
2943.4570770406444,45
2986.465365451615,46
3029.2896951511266,47
3064.4251215677086,48
3095.532695333872,49
3120.3780101108678,50
3151.9853941163865,51
3179.5659791981952,52
3205.835401488924,53
3225.911626244453,54
3241.6954249023074,55
3259.273980907641,56
3282.5815252055745,57
3294.3685917977655,58
3308.2710760253053,59
3315.8040600191107,60
3326.668637929676,61
3337.300242991407,62
3349.350680392285,63
3361.037877859722,64
3369.2855754421216,65
3376.9306810677253,66
3382.7975155033937,67
3390.3277888335183,68
3402.8987122930585,69
3412.3487903600353,70
3421.9372055068916,71
3429.778473279741,72
3436.785480779665,73
3441.86691316137,74
3445.4838361036545,75
3449.726108003025,76
3451.6434240854333,77
3453.4874575230842,78
3457.1211730798914,79
3460.2607025034185,80
3465.1758025401778,81
3470.6024095866355,82
3474.305923674363,83
3476.7036214022114,84
3479.622533282529,85
3481.575925922111,86
3484.1295416544162,87
3486.256152448478,88
3488.419710553955,89
3490.860975872558,90
3493.6091813634976,91
3496.444485033925,92
3498.522433746421,93
3500.1028069707468,94
3501.608207375054,95
3502.8755519666624,96
3504.4154491116396,97
3505.3738399349677,98
3506.0570919449437,99
3507.0906434883864,100
