node,iteration,delta
1,1,19.822388226403767
1,2,2.9003636511043425
1,3,7.1136618587295075
1,4,7.162253307500741
1,5,9.268543095310577
1,6,10.982680061104631
1,7,14.163701698608719
1,8,12.54723810628974
1,9,11.429006174900934
1,10,13.059703607989633
1,11,13.403862214580556
1,12,13.369465058594386
1,13,13.22056156451336
1,14,13.516147070335876
1,15,13.431771347013822
1,16,13.423362319347063
1,17,13.660450499940154
1,18,13.695283037185675
1,19,13.681246712895302
1,20,13.655160787798394
1,21,13.669585782989316
1,22,13.6561915965774
1,23,13.659972430812019
1,24,13.665670604550655
1,25,14.979442329786508
1,26,14.59297130569584
1,27,14.786722007880485
1,28,14.956265868845321
1,29,14.902675834138407
1,30,14.950831601522822
1,31,14.990292824430966
1,32,14.953371436123206
1,33,14.967196806430195
1,34,14.98321499723852
1,35,15.196323702663861
1,36,15.444280379321327
1,37,15.584504044361665
1,38,15.913163937029992
1,39,15.627641125524917
1,40,15.633553021421733
1,41,15.717274134913566
1,42,15.820154115645437
1,43,15.952383873259336
1,44,15.839803525075496
1,45,15.88410945151378
1,46,15.94995068104781
1,47,16.002526826143395
1,48,15.969948161965789
1,49,15.970519765006287
1,50,15.983505332389626
1,51,15.985515455547471
1,52,15.974614673020568
1,53,15.97408490918474
1,54,15.975466144490781
1,55,15.975726704152066
1,56,15.977449890039708
1,57,15.982328624045039
1,58,15.978726847162534
1,59,15.98744106350108
1,60,15.984310057102249
1,61,15.984380618923325
1,62,15.983384764988045
1,63,15.990650194290765
1,64,15.986475657630194
1,65,15.9860941564055
1,66,15.985709345722768
1,67,15.986047819633058
1,68,15.991446432601919
1,69,15.986329621712969
1,70,15.987228279809017
1,71,15.986546224810041
1,72,15.986747954410816
1,73,15.987257593785557
1,74,15.986825889199508
1,75,15.987018251135623
1,76,15.987064302466337
1,77,15.987133491399618
1,78,15.98723066924677
1,79,15.987300012419325
1,80,15.987313567742689
1,81,15.987391168140931
1,82,15.987379278225262
1,83,15.987466889154376
1,84,15.98754067088609
1,85,15.987869729980133
1,86,15.987380482500242
1,87,15.987599216503554
1,88,15.988718391447833
1,89,15.987590325268883
1,90,15.98793800478225
1,91,15.988347125858354
1,92,15.987710493907514
1,93,15.987641214310344
1,94,15.988333013848404
1,95,15.98790528195272
1,96,15.987819462603568
1,97,15.987836063791207
1,98,15.987854463931228
1,99,15.987861358044995
1,100,15.988104565435975
