coefficients,shift,node,intercept,state,iteration,time
"{""volume[1]"":0.0}","[[0.0,1]]",1,0.0,"{""volume[1]"":0.0}",0,0.0
"{""volume[1]"":-1.0}","[[0.0,2]]",1,35.0,"{""volume[1]"":0.0}",1,0.0009310245513916016
"{""volume[1]"":-1.4995}","[[0.0,3]]",1,59.97500000000001,"{""volume[1]"":10.0}",1,0.0012691020965576172
"{""volume[1]"":-0.74900025}","[[0.0,4]]",1,57.42752,"{""volume[1]"":50.0}",1,0.0015571117401123047
"{""volume[1]"":-1.374125624875}","[[9.823734208832496,5],[7.112713206304036,7],[1.2057589011840344,9],[0.0,10]]",1,86.16004624250002,"{""volume[1]"":0.0}",2,0.0022361278533935547
"{""volume[1]"":-1.6863757496250624}","[[14.373202770046898,6],[7.112713206304036,7],[1.2057589011840344,9],[0.0,10]]",1,95.66870323288198,"{""volume[1]"":0.0}",2,0.0025560855865478516
"{""volume[1]"":-1.2164703118127187}","[[7.112713206304036,7],[1.2057589011840344,9],[0.0,10]]",1,92.07997683181769,"{""volume[1]"":30.0}",2,0.002871990203857422
"{""volume[1]"":-0.607626920750453}","[[18.138568850925953,8],[1.2057589011840344,9],[0.0,10]]",1,65.66995580345767,"{""volume[1]"":70.0}",2,0.003175973892211914
"{""volume[1]"":-0.9111365676653043}","[[1.2057589011840344,9],[0.0,10]]",1,83.34169064795022,"{""volume[1]"":50.0}",2,0.0034961700439453125
"{""volume[1]"":-0.9111365676653043}","[[0.0,10]]",1,94.75015289325376,"{""volume[1]"":50.0}",3,0.0042819976806640625
"{""volume[1]"":-0.4551127155488195}","[[0.0,11]]",1,65.53220999213303,"{""volume[1]"":90.0}",3,0.004590034484863281
"{""volume[1]"":-0.6824415169654549}","[[7.7472643118623665,12],[6.105438597616509,15],[4.390370605761921,23],[1.7014817639783173,30]]",1,92.01749109089245,"{""volume[1]"":70.0}",3,0.004916191101074219
"{""volume[1]"":-0.7959922532730641}","[[8.766456316153272,13],[6.105438597616509,15],[4.390370605761921,23],[1.7014817639783173,30]]",1,99.95600589090253,"{""volume[1]"":50.0}",3,0.005256175994873047
"{""volume[1]"":-1.2399428174476141}","[[8.885480766851359,14],[6.105438597616509,15],[4.390370605761921,23],[1.7014817639783173,30]]",1,114.8024836524743,"{""volume[1]"":30.0}",3,0.005609035491943359
