approx_value,iteration
19.775750000000002,1
31.315022261877353,2
46.371944101107644,3
66.61014056237929,4
84.60243767403873,5
84.75315414467565,6
94.69056688037026,7
106.19172238381339,8
106.87946422758611,9
118.25046825435257,10
122.73367945220086,11
127.81142361205363,12
127.9371882465932,13
128.03015530442974,14
129.1170121978065,15
129.2855817522642,16
136.5229949152758,17
138.76524169474158,18
141.336775088171,19
143.1139866144077,20
143.1747462937762,21
143.58131706986612,22
143.60374652302642,23
144.07016676929578,24
145.45582988634393,25
145.77995259605416,26
145.94130153260954,27
146.03609224064454,28
146.05754504216324,29
147.4041054495411,30
148.4887356808486,31
148.70151042223728,32
149.41858893216812,33
149.52058686217092,34
149.57899262384996,35
150.14227429618018,36
150.38895621811315,37
150.4560642952407,38
150.60732396681507,39
150.62228134579797,40
150.66750625954748,41
150.79608880983966,42
150.80345359664994,43
150.87087133560885,44
150.89705786231835,45
150.91625887899812,46
150.92227662073245,47
150.92444529606345,48
150.92911468509718,49
151.06281013884595,50
151.12793999741393,51
151.1945692585806,52
151.2610238876165,53
151.28855858044514,54
151.3479632115358,55
151.378493311521,56
151.39817150248092,57
151.4128601291743,58
151.44653740143053,59
151.4855476705705,60
151.4951021604952,61
151.55047596069772,62
151.56486885158074,63
151.58083489727647,64
151.59778936803585,65
151.60785700190303,66
151.61104371298944,67
151.6126758184911,68
151.61730183104558,69
151.62178761848165,70
151.6268809191477,71
151.63028358147454,72
151.6340996539427,73
151.63804106779313,74
151.64078505313316,75
151.6431526172783,76
151.64492451275743,77
151.64851981947263,78
151.65118945757342,79
151.65297616103035,80
151.6544846416112,81
151.65604554475,82
151.65763447408835,83
151.65835227836294,84
151.65979282541667,85
151.66027481852763,86
151.66072611558914,87
151.66186089915192,88
151.6627260220419,89
151.66331948515082,90
151.66415549884388,91
151.66475034325785,92
151.66590448065904,93
151.66651030896182,94
151.66773914625284,95
151.66832235893273,96
151.66895372184442,97
151.66950255090364,98
151.66987471879685,99
151.6703079106536,100
