coefficients,shift,node,intercept,state,iteration,time
"{""volume[1]"":0.0}","[[0.0,1]]",1,0.0,"{""volume[1]"":0.0}",0,0.0
"{""volume[1]"":0.0}","[[0.0,2]]",1,0.0,"{""volume[1]"":90.0}",1,0.0039141178131103516
"{""volume[1]"":0.0}","[[0.0,3]]",1,0.0,"{""volume[1]"":70.0}",1,0.004221916198730469
"{""volume[1]"":0.0}","[[0.0,4]]",1,0.0,"{""volume[1]"":50.0}",1,0.0043599605560302734
"{""volume[1]"":0.0}","[[0.0,5]]",1,0.0,"{""volume[1]"":70.0}",2,0.004806995391845703
"{""volume[1]"":0.0}","[[0.0,6]]",1,0.0,"{""volume[1]"":50.0}",2,0.004923105239868164
"{""volume[1]"":-0.5}","[[0.0,7]]",1,20.0,"{""volume[1]"":30.0}",2,0.005056142807006836
"{""volume[1]"":-0.24975}","[[0.0,8]]",1,19.98,"{""volume[1]"":70.0}",2,0.0051860809326171875
"{""volume[1]"":-0.24950025}","[[0.0,9]]",1,22.4550225,"{""volume[1]"":50.0}",2,0.005307912826538086
"{""volume[1]"":-1.124625374875}","[[0.0,10]]",1,54.94005998,"{""volume[1]"":20.0}",3,0.0058629512786865234
"{""volume[1]"":-1.5617503747500625}","[[0.0,11]]",1,78.03260867751813,"{""volume[1]"":0.0}",3,0.006019115447998047
"{""volume[1]"":-1.7800943121876562}","[[0.0,12]]",1,94.55174670321094,"{""volume[1]"":10.0}",3,0.00616908073425293
"{""volume[1]"":-1.0137824838127343}","[[0.0,13]]",1,87.62708698763589,"{""volume[1]"":50.0}",3,0.0063021183013916016
"{""volume[1]"":-1.3955414596021951}","[[0.0,14]]",1,112.4815101767762,"{""volume[1]"":30.0}",3,0.006431102752685547
"{""volume[1]"":-0.6970729590712964}","[[0.0,15]]",1,82.09670310543859,"{""volume[1]"":70.0}",3,0.006561994552612305
"{""volume[1]"":-1.045260902127409}","[[0.0,16]]",1,116.14024744548294,"{""volume[1]"":50.0}",3,0.0067059993743896484
"{""volume[1]"":-0.8702957636687534}","[[0.0,17]]",1,112.71883255744228,"{""volume[1]"":90.0}",4,0.007319927215576172
"{""volume[1]"":-0.8694254679050847}","[[0.0,18]]",1,121.30036840393569,"{""volume[1]"":60.0}",4,0.007451057434082031
"{""volume[1]"":-0.9342780212185897}","[[0.0,19]]",1,132.49350761115997,"{""volume[1]"":30.0}",4,0.007583141326904297
"{""volume[1]"":-1.4666718715986855}","[[0.0,20]]",1,158.0275766715751,"{""volume[1]"":0.0}",4,0.007723093032836914
"{""volume[1]"":-1.199274471462229}","[[0.0,21]]",1,162.75992216315876,"{""volume[1]"":30.0}",4,0.007863998413085938
"{""volume[1]"":-1.5990375984953835}","[[0.0,22]]",1,184.6260342861341,"{""volume[1]"":0.0}",4,0.008008956909179688
"{""volume[1]"":-1.7987192804484442}","[[0.0,23]]",1,200.4798298383946,"{""volume[1]"":0.0}",4,0.008149147033691406
"{""volume[1]"":-1.8984602805839979}","[[0.0,24]]",1,213.32554159103626,"{""volume[1]"":20.0}",4,0.008289098739624023
"{""volume[1]"":-1.5473185086470904}","[[0.0,25]]",1,208.3319884949101,"{""volume[1]"":50.0}",4,0.008424997329711914
"{""volume[1]"":-1.7728855950692215}","[[0.0,26]]",1,227.43136842585358,"{""volume[1]"":0.0}",5,0.009202003479003906
"{""volume[1]"":-1.7711127094741523}","[[0.0,27]]",1,237.20393705742777,"{""volume[1]"":30.0}",5,0.009344100952148438
