coefficients,shift,node,intercept,state,iteration,time
"{""volume[1]"":0.0}","[[0.0,1]]",1,0.0,"{""volume[1]"":0.0}",0,0.0
"{""volume[1]"":-1.0}","[[0.0,2]]",1,35.0,"{""volume[1]"":0.0}",1,0.0013539791107177734
"{""volume[1]"":-1.495}","[[0.0,3]]",1,59.75000000000001,"{""volume[1]"":10.0}",1,0.0017468929290771484
"{""volume[1]"":-0.740025}","[[0.0,4]]",1,56.777,"{""volume[1]"":50.0}",1,0.0021300315856933594
"{""volume[1]"":-1.3663123750000001}","[[0.0,5]]",1,85.3546175,"{""volume[1]"":20.0}",2,0.0033540725708007812
"{""volume[1]"":-1.676324625625}","[[0.0,6]]",1,104.21133255625,"{""volume[1]"":0.0}",2,0.0037250518798828125
"{""volume[1]"":-1.329780689684375}","[[0.0,7]]",1,106.35545935957306,"{""volume[1]"":30.0}",2,0.004091978073120117
"{""volume[1]"":-0.6582414413937656}","[[0.0,8]]",1,77.39319562480163,"{""volume[1]"":70.0}",2,0.004491090774536133
"{""volume[1]"":-0.9840709548836796}","[[0.0,9]]",1,109.18623718928016,"{""volume[1]"":50.0}",2,0.004868984222412109
"{""volume[1]"":-1.4871151226674213}","[[0.0,10]]",1,133.35207236403892,"{""volume[1]"":0.0}",3,0.006391048431396484
"{""volume[1]"":-1.7361219857203736}","[[0.0,11]]",1,149.93489206878732,"{""volume[1]"":0.0}",3,0.0068590641021728516
"{""volume[1]"":-1.859380382931585}","[[0.0,12]]",1,162.6541316601519,"{""volume[1]"":0.0}",3,0.007342100143432617
"{""volume[1]"":-1.9203932895511344}","[[0.0,13]]",1,173.41579165701634,"{""volume[1]"":0.0}",3,0.007715940475463867
"{""volume[1]"":-1.901189356655623}","[[0.0,14]]",1,181.6816337404462,"{""volume[1]"":30.0}",3,0.008065938949584961
"{""volume[1]"":-1.9410887315445335}","[[0.0,15]]",1,191.63215545670573,"{""volume[1]"":10.0}",3,0.008445024490356445
"{""volume[1]"":-1.9216778442290883}","[[0.0,16]]",1,199.71583390213868,"{""volume[1]"":50.0}",3,0.008794069290161133
"{""volume[1]"":-1.2770600463833126}","[[0.0,17]]",1,164.18929533283915,"{""volume[1]"":86.55389453895958}",4,0.011832952499389648
"{""volume[1]"":-0.6321447229597398}","[[0.0,18]]",1,105.23804287854757,"{""volume[1]"":116.55389453895958}",4,0.012464046478271484
"{""volume[1]"":-0.945056360824811}","[[0.0,19]]",1,151.0726413461272,"{""volume[1]"":96.55389453895957}",4,0.012858867645263672
